Species	Status	MinT	MaxT
10	extinct	55.09	60.42
10	extinct	45.54	52.79
64	extinct	41.71	45.41
64	extinct	40.98	43.77
74	extinct	41.36	42.79
74	extinct	42.9	43.43
74	extinct	40.3	42.41
74	extinct	42.04	42.05
74	extinct	42.64	43.6
74	extinct	42.17	42.53
74	extinct	41.66	42.03
62	extinct	45.24	45.52
62	extinct	45.28	45.37
58	extinct	45.02	45.46
58	extinct	44.9	45.02
58	extinct	44.97	45.89
56	extinct	43.83	44.5
56	extinct	43.02	45.86
56	extinct	45.05	46.07
56	extinct	44.74	45.3
56	extinct	43.18	43.91
56	extinct	44.66	46.35
56	extinct	42.51	45.33
56	extinct	44.88	44.88
54	extinct	45.99	46.58
54	extinct	45.9	46.38
50	extinct	47.25	47.84
50	extinct	43.72	46.05
50	extinct	45.43	46.96
51	extinct	45.24	45.6
51	extinct	45.17	46.45
30	extinct	36.8	49.17
39	extinct	39.82	50.18
40	extinct	44.32	49.56
69	extinct	44.08	45.05
69	extinct	43.83	44.19
44	extinct	45.89	46.61
44	extinct	45.22	49.28
44	extinct	46.16	48.74
44	extinct	47.66	49.35
45	extinct	47.3	47.67
45	extinct	47.93	49.2
45	extinct	44.5	45.59
45	extinct	39.73	45.4
45	extinct	44.02	48.04
45	extinct	47.6	49.19
42	extinct	46.14	49.35
42	extinct	48.17	48.7
42	extinct	43.53	46.33
42	extinct	42.1	42.88
42	extinct	45.25	49.3
42	extinct	46.04	47.48
42	extinct	45.37	46.42
86	extinct	38.37	39.0
86	extinct	39.62	40.51
86	extinct	39.91	40.98
84	extinct	37.94	37.97
76	extinct	39.73	42.63
71	extinct	40.01	42.46
71	extinct	41.92	42.68
87	extinct	40.28	40.77
87	extinct	39.77	40.32
97	extinct	39.39	39.69
97	extinct	39.5	40.57
31	extinct	24.97	52.37
61	extinct	40.57	40.86
104	extinct	37.72	39.19
149	extinct	34.2	34.44
148	extinct	33.69	34.26
148	extinct	34.07	35.25
148	extinct	34.04	35.27
148	extinct	33.98	34.78
109	extinct	37.68	38.81
109	extinct	36.33	38.27
110	extinct	37.21	38.33
143	extinct	35.41	35.56
143	extinct	35.3	35.95
141	extinct	34.91	35.62
141	extinct	34.62	36.02
141	extinct	34.88	35.18
141	extinct	34.93	35.1
141	extinct	34.87	35.63
141	extinct	34.93	35.04
117	extinct	33.79	36.84
102	extinct	33.11	38.91
119	extinct	34.82	35.14
120	extinct	35.47	36.52
137	extinct	34.87	35.53
137	extinct	35.25	35.34
137	extinct	35.11	35.66
124	extinct	33.85	37.03
124	extinct	35.87	37.27
124	extinct	34.48	36.7
126	extinct	35.48	36.44
135	extinct	34.73	36.68
135	extinct	33.96	35.49
135	extinct	32.05	36.64
135	extinct	35.69	36.59
135	extinct	33.24	35.43
135	extinct	32.18	33.97
129	extinct	34.77	34.85
140	extinct	33.97	35.11
101	extinct	39.23	40.11
35	extinct	27.43	38.73
35	extinct	30.17	43.16
36	extinct	35.86	48.12
36	extinct	34.96	43.01
90	extinct	39.17	41.13
90	extinct	38.15	40.35
90	extinct	39.45	39.75
90	extinct	36.52	38.7
91	extinct	34.3	36.35
81	extinct	38.64	41.83
81	extinct	36.66	40.37
81	extinct	33.17	41.92
81	extinct	36.02	37.69
81	extinct	41.38	41.48
48	extinct	41.52	48.48
92	extinct	39.7	40.02
92	extinct	26.84	30.88
92	extinct	29.22	31.78
92	extinct	36.98	37.27
75	extinct	28.53	40.49
95	extinct	36.48	38.64
153	extinct	33.79	34.16
153	extinct	33.56	34.57
153	extinct	33.68	34.0
98	extinct	35.0	36.78
98	extinct	38.57	39.68
98	extinct	36.66	37.22
98	extinct	34.45	34.64
83	extinct	34.68	37.68
189	extinct	31.98	32.49
189	extinct	32.12	32.52
167	extinct	31.21	33.01
187	extinct	30.89	32.84
166	extinct	22.2	32.35
174	extinct	32.43	32.75
176	extinct	31.42	32.57
176	extinct	24.72	25.18
170	extinct	32.96	33.35
185	extinct	29.94	31.67
171	extinct	32.56	33.54
182	extinct	29.4	32.82
182	extinct	29.07	32.6
182	extinct	30.9	31.42
182	extinct	30.08	30.45
182	extinct	27.69	28.89
190	extinct	29.67	31.22
241	extinct	28.25	29.09
241	extinct	27.09	29.25
241	extinct	28.72	29.42
240	extinct	29.32	29.9
236	extinct	27.4	30.06
231	extinct	26.59	30.01
222	extinct	29.87	30.72
218	extinct	30.44	30.98
213	extinct	29.59	30.05
203	extinct	29.01	29.99
267	extinct	27.67	28.45
267	extinct	28.17	28.37
267	extinct	27.66	28.22
267	extinct	27.85	28.29
201	extinct	29.09	29.56
199	extinct	30.07	30.3
199	extinct	30.38	31.44
196	extinct	30.82	30.9
196	extinct	29.8	31.84
216	extinct	30.35	30.78
131	extinct	21.71	21.73
123	extinct	27.04	30.41
123	extinct	27.7	33.99
122	extinct	34.8	35.1
122	extinct	32.23	33.9
116	extinct	23.76	31.2
113	extinct	22.4	33.89
113	extinct	37.42	37.72
111	extinct	21.5	22.79
111	extinct	23.95	32.63
89	extinct	33.85	39.17
161	extinct	32.25	33.18
156	extinct	32.3	32.7
163	extinct	32.59	33.19
53	extinct	45.42	46.2
290	extinct	25.73	26.95
290	extinct	25.14	25.56
269	extinct	18.72	19.81
269	extinct	22.93	27.79
260	extinct	26.67	27.72
260	extinct	18.36	20.59
281	extinct	26.25	26.51
277	extinct	24.72	26.58
282	extinct	27.52	27.68
262	extinct	23.41	26.38
262	extinct	27.17	27.83
280	extinct	23.97	26.17
280	extinct	23.61	27.31
263	extinct	23.6	27.63
364	extinct	23.33	23.73
364	extinct	23.34	23.74
364	extinct	23.34	23.6
364	extinct	23.33	23.37
364	extinct	23.33	23.76
353	extinct	23.81	24.49
353	extinct	23.77	24.3
338	extinct	24.27	25.06
331	extinct	23.25	24.94
328	extinct	24.46	24.97
328	extinct	24.58	25.01
325	extinct	24.59	25.11
291	extinct	26.64	27.17
322	extinct	25.19	25.59
312	extinct	25.73	26.5
312	extinct	25.63	26.42
312	extinct	26.32	26.5
312	extinct	25.96	26.5
312	extinct	26.3	26.55
311	extinct	24.68	26.23
309	extinct	25.35	25.38
309	extinct	25.33	26.08
258	extinct	27.3	28.94
258	extinct	27.48	28.47
258	extinct	26.08	28.48
258	extinct	23.13	23.63
258	extinct	26.99	28.83
304	extinct	25.26	26.22
302	extinct	25.88	26.75
299	extinct	24.65	26.82
299	extinct	25.17	27.25
298	extinct	25.52	26.53
321	extinct	24.54	24.66
257	extinct	22.69	28.61
257	extinct	24.22	24.47
257	extinct	27.57	27.76
179	extinct	20.42	30.14
179	extinct	21.89	22.26
210	extinct	22.61	22.77
210	extinct	25.78	29.89
210	extinct	26.92	30.76
256	extinct	27.32	27.79
204	extinct	24.63	30.93
204	extinct	29.18	31.07
204	extinct	23.53	31.06
204	extinct	29.34	30.32
204	extinct	24.78	25.95
204	extinct	27.48	29.22
