Species	Status	MinT	MaxT
55	extinct	42.59	43.07
54	extinct	44.78	45.12
53	extinct	45.39	46.09
53	extinct	45.54	46.31
52	extinct	44.25	45.38
51	extinct	41.7	45.26
50	extinct	46.19	46.37
47	extinct	45.31	45.62
45	extinct	46.28	46.49
48	extinct	46.08	46.76
48	extinct	46.69	46.83
20	extinct	35.49	52.63
31	extinct	49.83	51.51
44	extinct	45.86	47.28
44	extinct	46.12	46.84
44	extinct	46.27	47.37
37	extinct	42.55	44.0
66	extinct	41.5	41.81
66	extinct	41.59	43.52
66	extinct	42.93	44.1
41	extinct	42.63	47.82
41	extinct	47.85	48.11
41	extinct	43.51	48.68
43	extinct	47.17	47.57
43	extinct	46.86	47.46
43	extinct	46.81	47.59
43	extinct	47.13	47.63
43	extinct	46.97	47.32
79	extinct	40.35	40.88
77	extinct	35.38	37.07
49	extinct	40.08	43.48
49	extinct	33.91	40.59
58	extinct	37.92	41.47
64	extinct	41.42	41.72
64	extinct	42.43	44.83
126	extinct	33.98	34.8
126	extinct	34.01	34.75
107	extinct	35.68	36.43
107	extinct	33.91	34.35
99	extinct	32.87	37.91
99	extinct	35.99	37.44
98	extinct	35.15	37.93
98	extinct	36.43	38.08
98	extinct	36.16	37.64
90	extinct	37.32	38.1
90	extinct	37.87	38.37
90	extinct	37.31	38.49
90	extinct	38.18	38.2
91	extinct	37.44	38.17
91	extinct	35.09	35.51
91	extinct	35.77	36.3
92	extinct	35.18	36.0
110	extinct	35.25	36.27
110	extinct	32.39	35.4
110	extinct	34.61	35.68
110	extinct	35.56	35.94
109	extinct	35.57	36.55
109	extinct	35.37	36.1
109	extinct	35.26	35.77
109	extinct	34.74	36.1
109	extinct	34.65	34.86
87	extinct	37.58	37.67
87	extinct	35.99	37.04
87	extinct	34.49	35.87
87	extinct	36.28	37.32
87	extinct	34.88	36.52
86	extinct	37.29	38.6
86	extinct	39.02	39.06
86	extinct	37.6	40.01
68	extinct	36.6	41.06
84	extinct	37.36	38.61
84	extinct	37.31	38.78
84	extinct	38.97	39.21
84	extinct	38.72	39.93
84	extinct	37.92	39.69
84	extinct	34.88	39.77
84	extinct	36.94	38.03
36	extinct	21.48	24.77
36	extinct	28.05	43.74
36	extinct	30.51	35.16
36	extinct	24.9	43.43
56	extinct	31.22	44.78
56	extinct	37.96	38.42
120	extinct	33.04	34.74
120	extinct	33.59	34.93
120	extinct	34.33	35.06
120	extinct	34.17	34.88
120	extinct	33.05	35.1
120	extinct	33.14	35.12
70	extinct	39.9	42.45
70	extinct	38.82	39.14
106	extinct	33.8	35.04
72	extinct	38.4	40.96
72	extinct	39.37	39.9
81	extinct	33.36	39.11
81	extinct	34.87	35.91
81	extinct	33.21	40.2
81	extinct	38.88	40.31
19	extinct	54.92	55.07
19	extinct	21.33	23.08
156	extinct	31.54	32.19
148	extinct	28.3	30.39
144	extinct	26.84	30.74
171	extinct	30.25	30.4
213	extinct	28.36	28.88
213	extinct	28.45	28.93
223	extinct	27.66	28.02
223	extinct	27.7	28.5
218	extinct	28.11	28.37
218	extinct	28.12	28.97
199	extinct	28.6	29.73
193	extinct	26.29	28.78
185	extinct	29.47	29.56
185	extinct	29.62	30.03
177	extinct	29.52	30.7
140	extinct	29.99	30.5
149	extinct	31.55	32.63
114	extinct	34.06	34.99
108	extinct	32.27	35.55
93	extinct	30.07	36.66
93	extinct	32.36	36.77
93	extinct	28.83	37.56
89	extinct	31.68	38.5
65	extinct	37.38	41.75
137	extinct	32.93	33.98
135	extinct	28.31	29.49
240	extinct	26.78	27.11
240	extinct	26.45	27.24
240	extinct	26.75	27.25
238	extinct	22.94	24.3
238	extinct	22.5	22.71
238	extinct	26.08	27.43
220	extinct	26.84	27.74
237	extinct	26.62	26.67
234	extinct	23.4	26.91
221	extinct	27.35	28.1
221	extinct	26.45	28.59
221	extinct	26.73	27.18
221	extinct	26.97	28.59
163	extinct	20.54	22.81
163	extinct	24.79	25.3
242	extinct	25.83	25.88
229	extinct	27.09	27.37
229	extinct	26.16	27.5
227	extinct	26.5	27.57
226	extinct	22.79	25.72
226	extinct	26.99	27.94
226	extinct	23.91	25.79
282	extinct	21.8	23.77
282	extinct	22.67	24.93
276	extinct	23.93	24.83
268	extinct	22.61	24.52
266	extinct	24.81	25.23
266	extinct	24.76	25.53
266	extinct	24.83	24.94
264	extinct	24.94	25.3
263	extinct	23.74	25.92
263	extinct	21.73	25.68
263	extinct	22.34	24.5
260	extinct	24.63	25.66
260	extinct	23.03	23.99
257	extinct	25.11	25.73
257	extinct	24.55	25.21
245	extinct	25.7	26.2
162	extinct	27.23	29.21
121	extinct	19.74	23.87
121	extinct	24.13	33.53
121	extinct	23.34	34.24
187	extinct	25.81	30.18
187	extinct	29.46	30.25
165	extinct	20.5	24.53
183	extinct	23.62	25.7
112	extinct	28.69	35.82
112	extinct	32.41	33.49
123	extinct	27.43	31.08
123	extinct	24.78	26.32
180	extinct	26.48	30.58
192	extinct	20.26	23.11
190	extinct	26.96	29.96
190	extinct	24.83	27.6
190	extinct	24.47	25.3
169	extinct	29.46	30.86
169	extinct	25.74	31.3
97	extinct	35.82	36.06
97	extinct	33.7	35.28
97	extinct	23.1	32.28
96	extinct	16.6	32.13
215	extinct	25.32	25.96
139	extinct	21.13	21.4
146	extinct	31.14	31.75
201	extinct	22.67	29.65
201	extinct	24.94	28.74
202	extinct	27.0	29.24
202	extinct	27.74	29.14
202	extinct	24.35	27.0
202	extinct	27.49	28.65
203	extinct	24.79	26.72
134	extinct	31.51	33.4
133	extinct	33.3	33.6
133	extinct	19.68	31.02
133	extinct	21.03	22.97
206	extinct	24.45	29.56
319	extinct	22.16	22.9
310	extinct	21.16	22.52
366	extinct	19.73	20.01
366	extinct	20.38	20.96
366	extinct	19.75	20.98
366	extinct	19.67	20.91
366	extinct	20.22	21.12
366	extinct	19.71	20.53
317	extinct	19.39	20.77
317	extinct	20.57	20.82
317	extinct	20.83	20.91
317	extinct	20.67	22.86
317	extinct	19.23	22.77
316	extinct	20.81	22.38
313	extinct	22.23	22.41
313	extinct	21.92	21.94
313	extinct	22.36	22.39
313	extinct	22.32	23.21
313	extinct	21.82	22.43
351	extinct	19.94	21.54
321	extinct	22.72	23.03
321	extinct	22.62	23.06
360	extinct	20.58	20.6
360	extinct	20.17	21.06
360	extinct	20.26	20.86
360	extinct	20.58	21.11
324	extinct	22.42	22.92
324	extinct	22.77	22.83
325	extinct	20.46	22.93
325	extinct	21.4	22.23
332	extinct	21.18	22.18
335	extinct	21.5	22.13
335	extinct	21.51	21.67
335	extinct	21.6	22.47
335	extinct	21.62	22.43
336	extinct	21.67	21.88
336	extinct	21.65	21.91
336	extinct	21.69	21.76
343	extinct	20.7	21.44
343	extinct	20.75	20.94
343	extinct	20.63	22.08
349	extinct	21.22	22.07
349	extinct	21.57	22.16
349	extinct	21.28	21.99
304	extinct	21.05	22.23
355	extinct	21.52	21.84
355	extinct	21.01	21.82
355	extinct	21.05	21.65
355	extinct	21.17	21.73
355	extinct	21.53	21.68
355	extinct	21.15	21.64
355	extinct	21.32	21.75
320	extinct	20.92	22.77
320	extinct	19.83	22.17
320	extinct	21.16	22.04
303	extinct	21.36	21.8
303	extinct	22.79	23.23
303	extinct	21.0	22.73
166	extinct	13.64	27.16
166	extinct	28.89	31.13
166	extinct	25.92	30.1
166	extinct	17.35	20.61
295	extinct	20.03	21.19
161	extinct	17.3	21.79
161	extinct	25.09	29.46
370	extinct	20.16	20.86
174	extinct	29.22	30.91
174	extinct	28.99	29.51
204	extinct	24.14	29.11
253	extinct	20.39	21.29
255	extinct	21.4	25.16
256	extinct	19.29	25.34
256	extinct	20.74	26.04
259	extinct	23.28	23.63
259	extinct	23.87	25.49
259	extinct	20.03	22.16
273	extinct	23.53	23.77
273	extinct	23.13	24.24
278	extinct	19.63	25.25
280	extinct	22.82	23.78
280	extinct	22.59	24.3
280	extinct	20.25	21.02
280	extinct	20.49	24.77
284	extinct	21.91	23.47
285	extinct	23.12	23.26
285	extinct	17.67	18.4
285	extinct	23.23	23.37
285	extinct	17.83	19.37
285	extinct	19.61	23.79
285	extinct	22.58	24.41
285	extinct	17.45	24.52
285	extinct	21.48	24.41
286	extinct	23.1	24.2
299	extinct	21.4	22.66
