Species	Status	MinT	MaxT
61	extinct	54.15	55.16
158	extinct	40.97	41.67
158	extinct	41.07	41.3
158	extinct	41.07	41.45
126	extinct	44.51	45.9
126	extinct	41.09	42.31
127	extinct	44.13	44.78
128	extinct	43.09	43.38
128	extinct	42.99	43.33
128	extinct	44.9	45.6
128	extinct	42.69	42.85
128	extinct	44.35	45.66
129	extinct	44.88	45.77
130	extinct	45.74	46.12
130	extinct	45.43	46.16
130	extinct	45.74	45.98
130	extinct	45.31	46.02
132	extinct	44.03	44.71
132	extinct	42.29	43.73
132	extinct	42.91	43.15
132	extinct	43.46	45.69
132	extinct	41.51	44.79
135	extinct	42.73	44.76
135	extinct	43.1	45.03
152	extinct	41.86	42.13
138	extinct	43.64	44.85
138	extinct	43.94	44.26
138	extinct	43.7	45.02
139	extinct	42.59	42.98
139	extinct	39.72	41.94
140	extinct	43.01	44.2
140	extinct	43.72	43.94
140	extinct	43.28	44.74
151	extinct	42.02	42.83
168	extinct	40.74	41.26
144	extinct	42.85	43.98
144	extinct	42.86	43.43
133	extinct	43.57	44.78
154	extinct	41.39	41.52
119	extinct	46.08	47.02
156	extinct	40.96	42.34
156	extinct	40.97	41.05
64	extinct	49.0	49.05
64	extinct	37.41	51.12
64	extinct	49.04	53.77
64	extinct	38.8	41.78
70	extinct	40.16	49.61
76	extinct	36.63	46.91
76	extinct	40.64	45.64
76	extinct	40.91	50.63
76	extinct	40.07	47.97
76	extinct	50.38	51.73
83	extinct	50.28	50.32
87	extinct	44.73	48.07
87	extinct	42.97	50.99
87	extinct	40.71	51.38
87	extinct	50.26	51.46
90	extinct	45.83	46.21
90	extinct	43.08	50.04
117	extinct	45.68	46.24
117	extinct	44.67	44.88
105	extinct	43.23	44.33
111	extinct	47.26	48.1
112	extinct	47.09	47.09
112	extinct	47.15	47.49
113	extinct	44.71	46.79
116	extinct	43.97	45.65
116	extinct	43.99	46.91
116	extinct	46.68	47.83
116	extinct	45.0	45.41
116	extinct	45.91	46.04
102	extinct	47.42	49.15
169	extinct	39.5	40.53
178	extinct	39.92	39.94
171	extinct	38.55	39.03
176	extinct	39.58	40.16
179	extinct	40.25	40.49
179	extinct	40.17	40.66
179	extinct	39.95	40.29
179	extinct	40.0	40.87
182	extinct	39.87	40.58
182	extinct	40.47	40.58
184	extinct	37.8	40.11
187	extinct	38.61	39.39
187	extinct	38.68	40.13
187	extinct	38.43	39.27
165	extinct	40.76	41.25
159	extinct	38.66	39.85
159	extinct	37.88	40.41
141	extinct	40.53	41.11
141	extinct	37.4	38.8
141	extinct	43.19	43.56
141	extinct	38.72	42.24
98	extinct	37.9	40.32
106	extinct	37.77	38.37
106	extinct	36.94	44.29
150	extinct	37.88	38.91
142	extinct	40.73	42.24
147	extinct	41.34	41.54
147	extinct	40.62	41.45
147	extinct	39.72	42.19
143	extinct	42.84	43.22
143	extinct	38.13	43.61
143	extinct	43.01	43.43
200	extinct	36.46	36.7
193	extinct	37.65	38.16
199	extinct	34.03	38.11
206	extinct	36.44	37.03
206	extinct	36.65	37.0
207	extinct	35.7	36.58
207	extinct	35.0	35.85
207	extinct	34.59	34.67
209	extinct	35.52	36.81
212	extinct	36.1	36.55
212	extinct	36.1	36.54
220	extinct	35.07	35.99
220	extinct	35.08	35.83
220	extinct	35.1	35.7
220	extinct	35.34	35.79
220	extinct	35.26	35.49
220	extinct	35.24	35.78
215	extinct	35.34	36.07
204	extinct	35.08	35.91
204	extinct	36.15	37.16
204	extinct	31.97	33.33
204	extinct	35.21	36.74
204	extinct	33.33	34.28
192	extinct	37.33	37.34
192	extinct	32.87	36.46
192	extinct	32.8	33.88
192	extinct	33.95	34.72
192	extinct	33.62	37.45
