Species	Status	MinT	MaxT
135	extinct	44.36	45.26
137	extinct	43.36	43.5
137	extinct	42.41	42.74
137	extinct	45.65	46.33
137	extinct	43.32	46.53
137	extinct	45.98	46.32
139	extinct	45.72	46.28
144	extinct	44.66	46.09
144	extinct	45.13	45.23
144	extinct	44.83	46.32
144	extinct	45.47	45.71
144	extinct	45.14	45.61
145	extinct	42.47	42.68
145	extinct	44.57	45.7
145	extinct	44.68	45.2
148	extinct	38.51	39.25
149	extinct	45.56	45.78
149	extinct	45.54	45.94
168	extinct	41.46	41.59
168	extinct	41.48	42.21
168	extinct	41.47	41.66
168	extinct	41.46	42.48
168	extinct	41.46	41.57
154	extinct	38.62	40.92
154	extinct	43.91	44.34
155	extinct	43.35	44.55
156	extinct	39.91	43.5
156	extinct	40.63	41.93
133	extinct	38.36	45.25
92	extinct	48.44	52.96
92	extinct	55.14	55.89
108	extinct	45.42	46.61
108	extinct	44.52	48.44
108	extinct	45.9	46.79
115	extinct	40.1	42.85
115	extinct	47.83	49.83
119	extinct	45.06	47.88
125	extinct	38.35	46.93
125	extinct	41.62	46.02
161	extinct	39.23	41.13
130	extinct	46.63	47.2
130	extinct	46.03	47.52
130	extinct	44.43	45.68
130	extinct	45.91	47.11
130	extinct	45.39	46.98
129	extinct	45.84	47.22
129	extinct	46.71	47.0
129	extinct	46.49	46.65
129	extinct	46.76	47.14
129	extinct	46.75	47.65
128	extinct	41.55	46.74
128	extinct	44.24	44.55
163	extinct	42.39	43.17
175	extinct	38.63	40.26
175	extinct	38.05	38.69
175	extinct	38.97	40.13
175	extinct	39.44	39.89
178	extinct	39.46	40.02
178	extinct	39.51	40.08
178	extinct	39.48	40.47
171	extinct	37.63	38.59
171	extinct	38.52	40.31
171	extinct	39.22	40.03
171	extinct	38.13	41.37
174	extinct	39.13	39.64
189	extinct	38.28	39.37
189	extinct	37.32	39.1
167	extinct	39.18	40.54
167	extinct	39.42	39.59
160	extinct	38.35	40.32
123	extinct	43.96	46.07
123	extinct	35.09	42.05
132	extinct	43.73	46.74
138	extinct	40.11	44.62
138	extinct	42.57	45.15
138	extinct	35.03	35.38
138	extinct	35.86	41.6
138	extinct	44.34	44.83
150	extinct	41.38	44.06
113	extinct	31.54	35.59
113	extinct	48.75	51.1
151	extinct	34.33	38.24
151	extinct	35.73	40.62
197	extinct	35.99	37.37
234	extinct	34.64	34.97
234	extinct	34.68	34.76
202	extinct	37.41	38.09
204	extinct	36.89	36.94
204	extinct	35.77	37.55
204	extinct	36.63	37.61
204	extinct	36.34	36.57
204	extinct	33.57	38.27
207	extinct	35.83	35.87
208	extinct	35.28	35.8
238	extinct	34.66	34.9
238	extinct	34.58	34.77
238	extinct	34.43	34.98
209	extinct	35.09	35.11
213	extinct	35.25	35.45
213	extinct	35.64	36.02
213	extinct	34.81	36.95
214	extinct	35.28	35.77
214	extinct	35.08	36.26
216	extinct	36.4	36.96
227	extinct	34.9	35.96
226	extinct	35.23	36.23
226	extinct	35.32	35.55
226	extinct	35.3	35.89
221	extinct	36.62	37.04
221	extinct	37.0	37.04
221	extinct	36.96	37.03
221	extinct	36.66	37.04
222	extinct	33.65	34.09
191	extinct	36.61	37.99
191	extinct	37.32	39.12
223	extinct	34.78	35.99
223	extinct	34.88	36.23
176	extinct	32.67	38.1
177	extinct	32.95	38.84
177	extinct	34.71	39.82
