Species	Status	MinT	MaxT
61	extinct	39.92	55.68
61	extinct	42.02	49.36
61	extinct	50.75	52.33
61	extinct	43.64	46.76
61	extinct	53.27	55.64
93	extinct	43.78	45.92
95	extinct	42.49	42.87
95	extinct	40.75	45.27
95	extinct	40.85	45.44
95	extinct	39.51	42.15
96	extinct	45.04	45.66
96	extinct	45.11	45.52
96	extinct	45.14	45.85
96	extinct	45.15	45.43
96	extinct	45.04	45.55
96	extinct	45.1	45.36
96	extinct	45.17	45.47
97	extinct	43.66	43.99
97	extinct	44.23	44.27
97	extinct	43.8	45.53
99	extinct	44.3	45.37
99	extinct	43.82	43.92
99	extinct	44.28	44.87
99	extinct	44.09	45.92
99	extinct	43.94	44.36
102	extinct	44.69	44.75
103	extinct	40.73	44.24
103	extinct	42.12	42.36
103	extinct	42.57	42.84
104	extinct	44.47	45.38
105	extinct	41.11	41.52
105	extinct	41.75	43.56
111	extinct	42.79	43.79
111	extinct	42.76	43.21
111	extinct	42.8	43.9
114	extinct	42.2	43.1
114	extinct	42.4	42.63
121	extinct	40.93	41.73
127	extinct	41.06	41.74
127	extinct	41.07	41.44
127	extinct	41.08	41.89
92	extinct	45.29	45.89
89	extinct	38.43	44.62
89	extinct	41.15	44.75
89	extinct	44.77	45.38
90	extinct	45.94	46.68
90	extinct	46.21	46.64
90	extinct	45.92	46.55
72	extinct	47.52	49.49
70	extinct	42.48	50.89
70	extinct	45.69	46.79
70	extinct	47.78	48.65
77	extinct	39.7	45.19
76	extinct	41.38	49.16
76	extinct	45.18	48.94
76	extinct	43.43	45.24
82	extinct	45.66	47.27
88	extinct	45.89	46.14
88	extinct	43.24	46.71
87	extinct	45.28	46.29
87	extinct	43.33	43.73
87	extinct	45.96	46.98
87	extinct	46.13	46.59
87	extinct	44.13	44.93
87	extinct	44.42	44.53
87	extinct	45.33	46.18
81	extinct	41.65	46.75
81	extinct	41.33	41.34
86	extinct	46.23	47.15
86	extinct	46.23	46.38
86	extinct	46.22	46.88
149	extinct	38.6	39.12
131	extinct	40.56	41.3
131	extinct	40.7	41.02
141	extinct	37.45	38.88
140	extinct	36.86	39.43
153	extinct	37.31	37.78
147	extinct	38.54	39.36
148	extinct	37.13	38.99
138	extinct	39.75	40.5
138	extinct	40.25	40.66
109	extinct	39.84	44.1
109	extinct	41.58	43.0
116	extinct	38.8	39.84
116	extinct	34.85	41.72
98	extinct	38.41	41.54
98	extinct	41.66	43.89
151	extinct	34.82	38.39
151	extinct	32.55	34.02
151	extinct	37.48	37.85
154	extinct	36.15	36.45
154	extinct	36.55	37.77
154	extinct	36.28	37.98
161	extinct	35.59	35.65
163	extinct	35.42	36.21
163	extinct	35.69	35.84
163	extinct	36.0	36.15
163	extinct	35.24	36.74
164	extinct	35.97	36.37
172	extinct	34.97	35.44
172	extinct	34.76	35.52
173	extinct	34.48	35.01
174	extinct	34.76	35.19
174	extinct	34.38	35.22
174	extinct	34.6	35.25
174	extinct	35.14	35.18
158	extinct	36.98	37.3
158	extinct	37.01	37.91
142	extinct	35.52	39.59
142	extinct	35.94	37.93
142	extinct	37.05	39.09
142	extinct	34.12	34.59
142	extinct	36.96	38.25
142	extinct	35.6	35.64
142	extinct	35.92	36.87
146	extinct	37.92	38.68
146	extinct	36.87	38.03
146	extinct	35.78	39.08
146	extinct	38.49	39.54
146	extinct	38.45	39.48
146	extinct	36.21	36.8
120	extinct	41.22	42.47
112	extinct	39.99	42.47
112	extinct	35.02	43.83
136	extinct	36.54	40.41
136	extinct	38.55	38.77
136	extinct	37.04	39.44
136	extinct	38.81	40.75
136	extinct	35.8	37.47
63	extinct	39.43	48.91
63	extinct	25.1	43.49
126	extinct	31.89	37.53
117	extinct	26.0	40.95
117	extinct	37.58	39.52
117	extinct	36.49	41.84
117	extinct	40.32	40.66
202	extinct	29.11	29.2
187	extinct	32.16	33.69
204	extinct	29.55	30.45
204	extinct	30.46	31.1
191	extinct	28.45	32.87
188	extinct	28.8	29.27
188	extinct	30.76	31.6
188	extinct	26.39	32.66
215	extinct	29.85	30.23
218	extinct	30.06	30.49
218	extinct	29.93	30.56
220	extinct	27.94	28.89
242	extinct	27.2	28.49
129	extinct	38.32	39.68
162	extinct	34.83	35.83
130	extinct	29.16	35.9
101	extinct	43.08	43.86
160	extinct	36.03	36.86
156	extinct	36.35	36.45
156	extinct	32.17	36.23
171	extinct	32.72	33.72
177	extinct	32.11	34.14
181	extinct	21.98	32.13
183	extinct	33.24	34.76
267	extinct	25.38	25.41
267	extinct	25.91	26.45
271	extinct	25.37	26.48
184	extinct	19.57	31.45
184	extinct	20.77	21.77
184	extinct	30.64	34.56
184	extinct	22.95	26.68
262	extinct	25.37	25.95
273	extinct	25.43	26.57
273	extinct	25.85	25.95
255	extinct	26.85	27.15
255	extinct	21.6	22.79
255	extinct	20.99	23.1
255	extinct	24.83	27.02
255	extinct	20.81	21.04
255	extinct	25.87	26.34
282	extinct	25.08	25.77
282	extinct	25.02	25.37
282	extinct	25.06	25.71
278	extinct	25.07	25.42
333	extinct	22.73	23.47
322	extinct	23.26	23.35
305	extinct	21.73	24.4
305	extinct	22.85	24.32
305	extinct	23.7	24.48
305	extinct	23.25	23.38
305	extinct	22.84	23.51
303	extinct	24.06	24.74
303	extinct	24.12	25.13
302	extinct	23.36	23.62
301	extinct	23.86	24.86
295	extinct	24.45	25.34
287	extinct	21.66	22.51
287	extinct	22.27	22.43
287	extinct	23.55	25.91
286	extinct	24.9	25.07
285	extinct	25.19	25.72
284	extinct	25.02	25.88
284	extinct	24.96	25.89
284	extinct	24.96	25.51
283	extinct	25.28	25.86
281	extinct	25.68	26.27
281	extinct	25.54	26.24
248	extinct	26.79	27.58
248	extinct	27.37	27.98
257	extinct	24.76	25.64
257	extinct	23.4	25.21
257	extinct	24.85	27.05
246	extinct	22.75	24.93
246	extinct	25.5	28.19
246	extinct	24.93	27.04
167	extinct	27.46	31.13
152	extinct	33.13	34.63
152	extinct	28.68	28.73
152	extinct	19.8	28.77
226	extinct	26.99	28.98
226	extinct	26.52	27.0
227	extinct	24.37	27.01
227	extinct	28.47	29.97
227	extinct	26.08	28.02
209	extinct	29.91	30.29
209	extinct	25.32	29.12
166	extinct	18.64	25.06
180	extinct	22.84	31.21
240	extinct	27.11	28.91
240	extinct	24.76	29.06
243	extinct	25.38	27.22
243	extinct	25.55	28.05
243	extinct	26.93	27.82
203	extinct	29.31	30.53
203	extinct	26.14	26.87
190	extinct	22.31	22.87
207	extinct	26.98	28.56
207	extinct	24.01	30.77
207	extinct	29.14	30.52
207	extinct	25.28	30.99
207	extinct	24.33	24.66
168	extinct	22.96	32.03
233	extinct	25.01	26.51
233	extinct	25.95	26.98
233	extinct	27.55	28.06
232	extinct	26.36	29.26
232	extinct	25.96	28.52
232	extinct	26.16	26.47
232	extinct	26.57	27.66
206	extinct	29.49	30.38
334	extinct	22.5	23.06
334	extinct	22.23	23.42
334	extinct	22.15	23.02
334	extinct	22.5	23.19
334	extinct	21.91	22.39
334	extinct	22.39	23.49
334	extinct	21.81	23.1
334	extinct	21.76	22.06
334	extinct	22.52	23.35
334	extinct	22.23	22.98
334	extinct	22.05	22.19
334	extinct	22.38	22.58
334	extinct	21.8	22.68
334	extinct	22.25	22.65
337	extinct	20.28	21.74
337	extinct	21.22	22.53
337	extinct	20.18	20.75
329	extinct	20.04	22.8
329	extinct	19.43	23.72
329	extinct	22.2	23.27
329	extinct	20.87	22.9
329	extinct	20.73	20.93
341	extinct	21.82	22.67
341	extinct	21.58	22.84
341	extinct	21.93	22.44
341	extinct	22.16	23.06
341	extinct	21.67	22.67
341	extinct	21.89	21.92
341	extinct	21.5	22.38
198	extinct	13.19	17.82
198	extinct	27.84	29.53
198	extinct	30.2	30.59
198	extinct	24.84	24.84
345	extinct	22.07	23.06
345	extinct	20.28	22.61
345	extinct	21.92	22.82
345	extinct	20.64	20.92
345	extinct	21.42	22.51
345	extinct	21.8	21.82
345	extinct	21.57	22.34
345	extinct	22.07	22.51
350	extinct	21.12	22.07
350	extinct	19.06	21.04
350	extinct	21.5	22.17
350	extinct	19.49	19.69
356	extinct	20.58	20.6
358	extinct	20.1	22.02
340	extinct	22.58	22.95
340	extinct	22.42	23.26
340	extinct	22.44	22.68
319	extinct	20.71	24.1
319	extinct	19.99	21.15
319	extinct	20.64	21.75
319	extinct	23.21	24.19
319	extinct	20.96	22.02
314	extinct	22.23	24.33
314	extinct	19.03	23.06
314	extinct	19.28	21.47
314	extinct	22.51	23.61
314	extinct	22.2	22.94
249	extinct	18.36	25.58
249	extinct	18.49	20.57
249	extinct	19.66	26.94
249	extinct	16.95	25.82
236	extinct	21.42	28.87
236	extinct	26.68	26.82
236	extinct	15.67	26.16
236	extinct	13.29	19.74
236	extinct	17.67	24.84
236	extinct	21.09	24.33
236	extinct	23.02	26.78
236	extinct	23.87	29.25
235	extinct	20.86	24.03
234	extinct	19.54	25.26
234	extinct	25.15	27.36
234	extinct	20.08	25.76
264	extinct	24.61	26.77
264	extinct	22.67	25.7
264	extinct	21.22	26.25
264	extinct	19.05	22.55
264	extinct	20.19	22.24
264	extinct	25.58	26.53
264	extinct	22.64	26.83
268	extinct	19.31	20.94
269	extinct	19.39	23.22
269	extinct	21.08	24.63
269	extinct	24.04	25.6
269	extinct	21.14	25.45
269	extinct	22.42	24.74
269	extinct	17.26	20.13
269	extinct	20.56	20.74
269	extinct	22.25	24.94
269	extinct	18.9	19.73
270	extinct	18.78	25.54
270	extinct	20.7	21.37
150	extinct	14.93	26.51
150	extinct	36.12	38.26
223	extinct	19.3	24.66
223	extinct	26.63	27.58
216	extinct	26.32	29.18
216	extinct	10.99	30.02
216	extinct	11.96	18.84
216	extinct	29.63	30.01
216	extinct	26.97	27.67
288	extinct	21.14	21.16
288	extinct	20.24	23.08
288	extinct	24.63	25.4
288	extinct	20.51	23.73
288	extinct	20.15	24.16
290	extinct	18.19	18.57
290	extinct	21.39	25.24
290	extinct	22.35	24.61
290	extinct	22.15	22.6
290	extinct	17.27	20.92
290	extinct	23.46	24.01
290	extinct	17.9	24.87
296	extinct	22.81	24.0
300	extinct	22.83	24.76
300	extinct	17.28	20.69
300	extinct	19.81	23.69
300	extinct	21.79	22.8
313	extinct	21.66	21.79
313	extinct	21.87	21.95
313	extinct	21.81	23.78
315	extinct	23.46	23.77
400	extinct	20.49	20.52
