Species	Status	MinT	MaxT
57	extinct	44.99	45.82
57	extinct	45.56	46.66
57	extinct	45.92	46.06
57	extinct	45.07	45.51
57	extinct	45.29	46.7
53	extinct	45.39	47.34
53	extinct	47.75	48.14
53	extinct	46.0	48.2
65	extinct	43.54	44.64
65	extinct	44.93	45.02
63	extinct	44.39	46.22
51	extinct	42.89	48.49
44	extinct	42.22	47.77
43	extinct	47.15	49.14
43	extinct	44.75	47.55
68	extinct	43.67	44.08
68	extinct	41.51	43.49
68	extinct	42.06	43.5
33	extinct	47.97	49.59
8	extinct	61.49	62.91
8	extinct	46.68	58.82
78	extinct	37.97	38.61
78	extinct	40.11	40.59
80	extinct	40.07	41.95
80	extinct	37.6	41.03
80	extinct	38.95	39.41
84	extinct	39.88	41.36
85	extinct	37.82	38.84
85	extinct	39.75	40.01
85	extinct	38.61	38.83
85	extinct	39.18	40.09
85	extinct	38.1	39.76
81	extinct	38.38	41.19
81	extinct	39.03	40.86
67	extinct	38.48	41.05
67	extinct	35.63	43.37
67	extinct	40.52	43.56
67	extinct	42.66	44.39
37	extinct	27.38	42.38
48	extinct	30.4	32.97
48	extinct	34.38	36.13
48	extinct	35.06	46.14
48	extinct	31.78	37.04
48	extinct	34.46	39.46
48	extinct	47.51	47.68
56	extinct	30.27	34.22
58	extinct	43.49	45.68
62	extinct	36.96	38.34
62	extinct	40.83	46.12
62	extinct	43.7	43.74
97	extinct	38.29	39.19
105	extinct	36.48	37.94
105	extinct	36.75	37.61
105	extinct	36.75	37.13
105	extinct	37.61	38.38
119	extinct	35.34	35.83
119	extinct	35.25	36.21
103	extinct	36.98	38.53
115	extinct	32.89	34.42
100	extinct	37.11	38.39
99	extinct	38.41	39.07
121	extinct	34.88	34.98
121	extinct	33.0	34.59
121	extinct	33.65	34.57
109	extinct	36.66	37.95
109	extinct	37.07	37.31
93	extinct	38.43	39.57
91	extinct	33.21	33.37
90	extinct	37.49	38.3
90	extinct	30.21	35.26
90	extinct	30.8	37.99
90	extinct	31.85	37.98
90	extinct	30.17	34.92
87	extinct	30.48	38.9
87	extinct	37.23	39.91
52	extinct	47.3	48.84
83	extinct	35.78	39.62
151	extinct	31.23	31.78
150	extinct	31.58	32.06
150	extinct	31.66	32.25
149	extinct	27.21	29.64
159	extinct	30.52	30.67
206	extinct	28.08	28.33
197	extinct	28.61	29.1
191	extinct	29.05	29.64
189	extinct	29.12	29.4
182	extinct	26.94	27.12
182	extinct	27.03	27.35
177	extinct	29.56	29.99
174	extinct	27.04	30.06
141	extinct	29.19	32.57
139	extinct	30.75	31.84
125	extinct	33.48	34.46
125	extinct	27.22	33.95
125	extinct	33.98	34.37
114	extinct	34.26	34.9
112	extinct	26.48	28.08
110	extinct	33.51	35.3
