Species	Status	MinT	MaxT
67	extinct	41.3	42.34
57	extinct	42.62	43.31
56	extinct	42.78	42.93
56	extinct	42.35	42.76
56	extinct	42.72	43.81
56	extinct	42.79	43.0
56	extinct	42.83	43.89
56	extinct	42.46	43.95
56	extinct	42.58	42.82
56	extinct	42.63	43.44
68	extinct	41.66	42.26
68	extinct	41.68	41.93
68	extinct	41.58	41.91
68	extinct	41.56	41.81
50	extinct	41.17	43.2
50	extinct	41.53	42.08
50	extinct	43.63	44.21
50	extinct	42.68	43.51
49	extinct	44.04	44.63
41	extinct	46.37	46.96
41	extinct	46.81	47.07
40	extinct	42.83	46.58
40	extinct	44.18	44.71
40	extinct	45.84	46.27
37	extinct	42.73	44.79
37	extinct	44.23	45.72
37	extinct	46.9	47.46
37	extinct	44.53	47.6
37	extinct	46.33	47.88
37	extinct	40.82	40.99
42	extinct	43.41	45.27
35	extinct	43.4	44.97
35	extinct	45.17	45.54
19	extinct	42.35	51.98
19	extinct	45.76	46.15
19	extinct	51.44	52.51
19	extinct	43.47	51.75
19	extinct	45.99	51.9
24	extinct	48.74	49.73
30	extinct	45.73	48.51
30	extinct	35.32	39.24
28	extinct	48.83	49.2
28	extinct	47.9	48.82
28	extinct	47.28	49.46
28	extinct	48.57	49.58
31	extinct	45.01	48.22
31	extinct	45.91	49.04
61	extinct	42.01	42.54
61	extinct	42.18	43.06
61	extinct	42.22	42.63
61	extinct	41.77	41.95
79	extinct	40.15	41.0
79	extinct	37.54	37.58
79	extinct	35.65	38.64
79	extinct	40.08	40.87
79	extinct	35.56	35.91
78	extinct	39.04	39.78
78	extinct	38.54	40.97
91	extinct	38.27	38.97
91	extinct	36.71	39.04
85	extinct	39.77	40.29
75	extinct	40.38	40.45
75	extinct	40.53	41.47
75	extinct	40.09	40.27
75	extinct	40.2	41.15
72	extinct	38.93	41.47
72	extinct	38.59	41.41
72	extinct	38.36	40.91
72	extinct	37.73	38.87
72	extinct	39.96	40.16
96	extinct	39.03	39.54
96	extinct	39.06	39.38
96	extinct	38.78	39.55
66	extinct	35.29	37.54
66	extinct	35.32	40.58
81	extinct	38.35	40.85
81	extinct	36.61	40.87
59	extinct	40.38	41.49
59	extinct	40.11	41.54
59	extinct	40.64	42.48
25	extinct	45.19	47.38
25	extinct	39.6	42.25
