Species	Status	MinT	MaxT
68	extinct	40.99	41.39
68	extinct	40.39	41.38
66	extinct	42.89	42.99
66	extinct	42.76	43.06
66	extinct	42.59	43.2
66	extinct	42.81	43.12
66	extinct	42.33	43.13
66	extinct	42.43	43.21
63	extinct	42.33	43.06
63	extinct	42.47	42.94
61	extinct	41.5	41.58
61	extinct	40.57	41.34
57	extinct	41.66	44.72
54	extinct	43.68	44.94
53	extinct	42.89	43.9
53	extinct	43.32	45.28
53	extinct	44.59	44.92
48	extinct	45.44	45.45
46	extinct	38.51	40.53
44	extinct	46.68	47.85
49	extinct	46.31	47.38
73	extinct	36.55	37.08
67	extinct	39.77	41.59
67	extinct	37.63	40.17
67	extinct	38.94	42.05
67	extinct	38.9	42.03
67	extinct	40.18	40.85
67	extinct	39.0	40.87
65	extinct	38.9	40.14
65	extinct	39.67	41.01
65	extinct	38.67	39.99
71	extinct	36.56	40.16
71	extinct	37.66	37.95
71	extinct	39.13	40.55
71	extinct	36.23	39.52
59	extinct	42.46	43.55
59	extinct	35.69	41.72
43	extinct	34.87	36.54
51	extinct	44.93	45.26
51	extinct	42.25	44.65
99	extinct	33.26	33.76
99	extinct	33.85	34.75
99	extinct	34.25	35.23
99	extinct	34.57	34.69
95	extinct	35.46	36.15
84	extinct	32.43	36.7
84	extinct	31.67	33.81
84	extinct	32.09	35.62
92	extinct	34.99	36.25
92	extinct	35.03	35.56
96	extinct	35.12	35.7
91	extinct	34.9	35.5
91	extinct	34.91	35.58
62	extinct	41.15	41.28
42	extinct	44.45	44.65
90	extinct	35.63	36.26
90	extinct	35.6	35.87
90	extinct	35.69	36.04
89	extinct	32.02	34.34
89	extinct	35.28	36.36
89	extinct	34.57	34.83
89	extinct	32.51	35.71
128	extinct	31.63	32.05
132	extinct	24.82	31.05
137	extinct	27.48	28.11
137	extinct	27.43	30.48
138	extinct	31.16	31.25
131	extinct	28.69	30.51
72	extinct	33.71	35.19
74	extinct	25.72	34.42
80	extinct	31.16	35.66
86	extinct	30.58	36.14
86	extinct	33.22	33.4
86	extinct	30.95	34.8
86	extinct	31.7	32.11
86	extinct	33.48	33.62
81	extinct	33.73	36.38
81	extinct	33.14	34.09
108	extinct	28.74	29.07
107	extinct	31.72	33.97
103	extinct	31.49	33.48
233	extinct	23.46	24.01
179	extinct	24.48	25.86
179	extinct	25.46	28.09
179	extinct	22.5	26.07
179	extinct	26.45	27.07
179	extinct	22.78	26.87
177	extinct	27.11	28.27
177	extinct	21.95	28.3
173	extinct	25.19	25.66
173	extinct	23.79	25.85
173	extinct	24.3	25.92
219	extinct	24.38	24.9
182	extinct	26.79	27.36
182	extinct	26.4	27.83
188	extinct	23.67	25.35
188	extinct	26.63	27.69
188	extinct	25.0	25.6
191	extinct	21.69	26.37
215	extinct	24.0	24.45
215	extinct	24.61	24.74
215	extinct	23.39	24.68
