Species	Status	MinT	MaxT
19	extinct	55.67	57.79
69	extinct	40.64	41.31
65	extinct	42.25	43.04
65	extinct	42.43	42.89
65	extinct	42.51	42.79
60	extinct	41.72	42.5
59	extinct	40.41	41.49
59	extinct	42.4	42.41
59	extinct	40.93	43.59
58	extinct	42.48	43.54
55	extinct	43.91	44.51
53	extinct	42.37	42.92
53	extinct	40.73	44.3
51	extinct	45.07	45.69
49	extinct	42.23	46.15
48	extinct	45.66	45.78
39	extinct	46.02	46.04
39	extinct	44.82	48.53
35	extinct	43.49	46.65
26	extinct	39.92	40.62
26	extinct	44.5	48.5
26	extinct	37.31	51.6
44	extinct	47.11	47.8
44	extinct	46.88	47.77
44	extinct	46.88	48.21
43	extinct	45.68	46.84
43	extinct	45.83	46.38
43	extinct	46.13	48.11
43	extinct	45.08	47.26
76	extinct	37.94	38.69
85	extinct	38.31	39.0
36	extinct	43.72	45.94
36	extinct	47.9	49.02
36	extinct	43.76	45.66
89	extinct	38.34	38.67
89	extinct	38.35	38.44
56	extinct	39.09	43.65
56	extinct	40.99	42.58
90	extinct	35.98	37.8
90	extinct	36.01	36.49
124	extinct	33.73	34.5
95	extinct	36.5	37.24
95	extinct	36.45	37.4
95	extinct	36.51	37.1
95	extinct	36.43	36.44
95	extinct	36.52	37.48
95	extinct	36.46	36.89
95	extinct	36.51	36.98
96	extinct	32.26	35.53
108	extinct	34.07	35.84
108	extinct	33.21	35.83
108	extinct	33.38	33.79
109	extinct	33.5	34.15
123	extinct	34.15	34.4
123	extinct	33.75	34.36
123	extinct	33.94	34.45
110	extinct	35.12	35.73
112	extinct	32.45	32.75
83	extinct	36.65	37.12
62	extinct	42.84	43.82
62	extinct	26.88	27.44
62	extinct	29.1	30.94
62	extinct	37.1	37.65
62	extinct	36.32	39.86
62	extinct	30.86	41.84
62	extinct	40.73	42.74
62	extinct	33.13	43.73
62	extinct	30.4	38.12
84	extinct	31.37	31.42
84	extinct	32.43	33.61
72	extinct	36.19	39.03
72	extinct	30.81	38.33
72	extinct	28.11	40.9
72	extinct	35.22	37.81
73	extinct	39.02	39.99
73	extinct	36.23	36.54
73	extinct	38.64	40.49
73	extinct	39.21	39.81
73	extinct	38.31	40.43
73	extinct	33.13	39.82
73	extinct	38.3	40.67
73	extinct	35.77	37.04
73	extinct	38.65	39.8
73	extinct	33.29	39.77
73	extinct	38.56	39.63
73	extinct	35.93	37.15
73	extinct	38.18	39.64
73	extinct	33.14	33.64
52	extinct	39.88	43.93
52	extinct	37.4	42.1
46	extinct	36.25	45.54
46	extinct	45.07	47.1
82	extinct	38.11	38.74
82	extinct	34.36	38.96
41	extinct	47.65	48.65
41	extinct	27.6	32.3
41	extinct	41.95	42.38
41	extinct	24.56	42.22
41	extinct	30.73	43.07
140	extinct	29.13	31.7
143	extinct	30.7	30.91
146	extinct	32.14	32.33
159	extinct	30.44	30.89
158	extinct	28.92	31.4
205	extinct	27.61	27.96
205	extinct	27.63	28.25
200	extinct	27.47	28.41
194	extinct	28.53	28.84
186	extinct	28.61	28.89
186	extinct	28.66	28.81
183	extinct	28.51	29.38
178	extinct	28.07	28.66
162	extinct	30.25	30.37
153	extinct	31.25	31.96
134	extinct	32.54	34.1
141	extinct	32.56	32.71
107	extinct	26.04	28.5
70	extinct	26.9	39.65
70	extinct	29.69	33.07
70	extinct	39.32	40.04
113	extinct	31.73	32.82
113	extinct	30.87	35.0
97	extinct	34.95	35.62
114	extinct	29.47	31.9
114	extinct	32.81	33.08
117	extinct	26.98	32.03
61	extinct	34.22	37.96
218	extinct	25.52	27.44
225	extinct	23.76	25.79
287	extinct	22.83	23.67
287	extinct	22.83	23.8
222	extinct	25.92	25.99
217	extinct	26.72	27.02
246	extinct	25.52	26.25
246	extinct	26.14	26.36
246	extinct	26.14	26.28
246	extinct	25.9	26.24
