Species	Status	MinT	MaxT
86	extinct	42.58	43.02
86	extinct	42.53	42.78
90	extinct	43.77	44.53
90	extinct	43.75	44.24
88	extinct	43.21	43.26
87	extinct	44.1	44.73
87	extinct	44.06	44.61
87	extinct	43.99	44.66
111	extinct	40.86	41.53
85	extinct	44.41	45.15
85	extinct	44.57	45.16
84	extinct	45.21	45.58
84	extinct	45.25	45.36
84	extinct	45.25	45.42
81	extinct	44.53	45.68
81	extinct	45.27	46.2
81	extinct	41.31	43.18
81	extinct	39.0	46.4
77	extinct	45.7	47.68
78	extinct	39.9	46.97
78	extinct	42.28	44.39
68	extinct	36.42	46.2
73	extinct	34.59	35.66
73	extinct	37.1	38.38
73	extinct	47.89	49.06
71	extinct	50.35	50.79
71	extinct	46.67	47.53
95	extinct	42.01	42.65
95	extinct	42.53	42.66
95	extinct	42.09	43.83
95	extinct	42.64	43.37
101	extinct	40.29	41.38
112	extinct	40.22	41.49
98	extinct	41.57	42.44
118	extinct	38.53	40.96
118	extinct	39.46	41.08
118	extinct	38.8	41.28
91	extinct	43.28	44.31
91	extinct	36.96	40.73
116	extinct	39.36	41.53
116	extinct	39.18	39.38
116	extinct	38.39	39.61
96	extinct	37.04	41.44
96	extinct	34.87	41.2
96	extinct	39.97	44.17
96	extinct	36.71	43.41
96	extinct	33.03	42.64
126	extinct	38.12	38.66
126	extinct	38.13	39.11
124	extinct	35.61	36.43
129	extinct	36.83	37.09
131	extinct	36.48	36.71
138	extinct	35.8	36.92
140	extinct	36.11	36.71
140	extinct	36.06	36.94
140	extinct	35.95	36.14
144	extinct	34.9	36.5
144	extinct	35.63	36.51
144	extinct	35.14	36.55
144	extinct	35.58	36.13
144	extinct	35.32	36.53
144	extinct	35.58	35.97
144	extinct	35.18	36.38
144	extinct	34.89	36.37
127	extinct	36.97	37.12
127	extinct	37.05	38.68
127	extinct	34.95	36.83
127	extinct	36.96	38.47
106	extinct	40.88	41.3
106	extinct	29.9	33.91
106	extinct	39.94	40.51
106	extinct	33.55	37.01
106	extinct	30.09	41.14
106	extinct	41.58	41.66
106	extinct	33.89	40.21
102	extinct	31.78	32.99
63	extinct	29.06	49.8
89	extinct	43.35	43.39
212	extinct	29.27	29.66
204	extinct	29.39	30.79
197	extinct	29.86	29.9
197	extinct	27.13	29.86
194	extinct	29.61	31.77
193	extinct	26.84	32.1
188	extinct	32.14	33.04
188	extinct	32.24	32.89
217	extinct	29.62	30.5
245	extinct	29.67	30.0
245	extinct	29.47	30.1
231	extinct	30.16	30.43
227	extinct	29.94	30.54
227	extinct	30.29	30.3
227	extinct	28.98	30.67
225	extinct	30.01	31.01
224	extinct	27.19	28.91
224	extinct	30.25	31.11
224	extinct	28.22	30.02
224	extinct	29.96	30.72
218	extinct	26.76	28.14
218	extinct	28.42	30.65
182	extinct	25.89	30.3
164	extinct	32.1	32.29
157	extinct	33.16	33.19
132	extinct	29.44	36.19
132	extinct	26.1	31.15
155	extinct	32.12	32.76
94	extinct	32.92	38.45
94	extinct	42.36	44.33
