Species	Status	MinT	MaxT
80	extinct	44.99	45.47
80	extinct	41.04	47.6
80	extinct	42.31	43.38
80	extinct	40.67	47.32
109	extinct	40.49	42.58
109	extinct	40.63	42.12
87	extinct	44.8	45.16
87	extinct	43.02	44.47
87	extinct	42.09	43.67
88	extinct	45.42	45.75
90	extinct	43.22	44.78
92	extinct	44.01	44.21
92	extinct	44.01	44.48
92	extinct	44.01	44.6
92	extinct	44.01	44.13
120	extinct	41.04	41.98
101	extinct	43.38	43.78
101	extinct	43.33	43.76
112	extinct	42.17	42.39
111	extinct	41.93	42.39
111	extinct	42.22	42.78
79	extinct	37.81	46.99
78	extinct	47.17	47.86
78	extinct	47.21	47.35
78	extinct	47.17	47.58
83	extinct	42.63	46.54
83	extinct	44.89	45.78
83	extinct	44.59	44.68
76	extinct	46.91	47.4
76	extinct	44.05	45.9
76	extinct	45.6	47.74
76	extinct	42.17	45.99
76	extinct	42.15	42.32
76	extinct	42.4	47.37
76	extinct	46.92	47.95
76	extinct	43.37	47.6
47	extinct	36.09	46.93
47	extinct	50.2	53.73
47	extinct	49.72	51.75
47	extinct	46.74	53.28
47	extinct	43.75	51.43
47	extinct	47.9	50.15
49	extinct	48.15	48.54
49	extinct	43.85	45.52
49	extinct	41.4	48.19
49	extinct	41.5	47.33
49	extinct	47.29	51.62
49	extinct	38.6	45.59
49	extinct	48.41	49.4
49	extinct	45.44	49.62
49	extinct	50.03	52.91
49	extinct	51.4	52.45
52	extinct	44.87	46.79
57	extinct	46.87	50.38
64	extinct	48.3	49.9
64	extinct	43.1	49.82
64	extinct	41.78	48.17
64	extinct	42.87	45.12
75	extinct	47.34	47.94
73	extinct	46.8	47.45
140	extinct	39.62	40.53
140	extinct	39.64	40.23
140	extinct	39.66	40.21
140	extinct	39.59	40.46
140	extinct	39.66	40.06
113	extinct	39.67	42.37
114	extinct	40.5	41.78
132	extinct	37.19	39.6
132	extinct	37.36	37.89
116	extinct	38.85	41.18
131	extinct	39.89	40.67
123	extinct	37.26	37.38
123	extinct	38.16	41.56
123	extinct	37.4	38.05
123	extinct	40.38	40.47
123	extinct	38.38	39.72
150	extinct	38.61	39.43
106	extinct	42.08	42.25
106	extinct	41.08	41.2
106	extinct	41.11	41.58
48	extinct	47.23	50.3
60	extinct	36.69	47.83
60	extinct	32.14	43.87
62	extinct	31.12	44.63
65	extinct	40.86	48.3
65	extinct	32.6	33.03
94	extinct	35.11	42.1
95	extinct	40.0	42.59
188	extinct	33.57	34.21
188	extinct	34.13	35.97
146	extinct	37.13	39.31
181	extinct	35.71	35.88
147	extinct	37.15	39.46
147	extinct	38.23	38.59
174	extinct	34.48	35.07
174	extinct	35.39	35.91
153	extinct	31.76	36.4
153	extinct	38.17	38.72
153	extinct	38.31	38.57
153	extinct	35.76	37.63
153	extinct	34.14	35.54
153	extinct	37.71	37.83
153	extinct	33.97	34.0
153	extinct	37.75	38.36
154	extinct	37.95	39.0
163	extinct	35.76	35.79
163	extinct	32.19	35.67
173	extinct	34.18	36.5
157	extinct	35.22	36.46
157	extinct	37.72	38.33
157	extinct	34.78	38.79
157	extinct	35.58	36.76
157	extinct	36.99	38.57
157	extinct	36.62	37.6
157	extinct	36.12	37.79
157	extinct	35.15	35.48
157	extinct	37.23	38.35
157	extinct	36.95	37.46
157	extinct	34.88	37.36
157	extinct	36.44	37.32
158	extinct	36.76	37.97
158	extinct	34.87	35.0
158	extinct	34.98	37.36
158	extinct	37.47	38.15
158	extinct	34.67	36.96
169	extinct	36.49	36.94
169	extinct	36.49	37.12
169	extinct	36.49	36.86
169	extinct	36.47	36.86
169	extinct	36.47	36.61
160	extinct	36.56	37.7
182	extinct	35.04	35.81
156	extinct	37.6	37.68
179	extinct	34.0	36.48
179	extinct	34.07	34.5
179	extinct	34.5	36.16
179	extinct	33.83	35.0
179	extinct	35.8	36.8
179	extinct	34.8	35.67
196	extinct	34.76	35.38
196	extinct	34.96	35.16
196	extinct	34.83	35.25
196	extinct	34.76	35.05
196	extinct	34.46	35.12
105	extinct	30.59	41.04
107	extinct	32.12	35.03
142	extinct	38.4	38.64
142	extinct	32.0	34.84
119	extinct	37.64	38.46
119	extinct	33.97	41.19
85	extinct	42.38	44.97
85	extinct	44.84	46.24
85	extinct	26.88	36.23
85	extinct	42.09	42.8
85	extinct	37.32	41.89
127	extinct	35.47	38.54
82	extinct	42.35	44.7
82	extinct	40.61	41.27
82	extinct	43.56	45.56
82	extinct	35.65	37.03
129	extinct	35.81	37.88
129	extinct	33.17	36.91
129	extinct	32.94	35.2
129	extinct	36.22	38.34
67	extinct	36.78	37.61
67	extinct	30.59	49.52
67	extinct	32.41	42.88
67	extinct	28.97	39.7
67	extinct	39.98	46.67
197	extinct	34.07	35.41
139	extinct	37.47	37.86
139	extinct	39.52	40.48
139	extinct	35.12	38.07
232	extinct	27.46	31.41
220	extinct	31.93	33.78
220	extinct	32.44	33.89
222	extinct	32.85	33.42
224	extinct	31.28	32.12
271	extinct	29.32	30.64
243	extinct	30.73	32.61
311	extinct	27.35	28.01
302	extinct	28.74	28.81
296	extinct	28.31	28.47
296	extinct	28.32	29.07
296	extinct	28.32	28.41
288	extinct	28.75	29.57
285	extinct	27.6	29.63
275	extinct	29.53	30.56
275	extinct	29.32	30.41
241	extinct	31.68	32.72
241	extinct	31.69	32.73
264	extinct	28.32	30.2
264	extinct	27.7	30.36
249	extinct	28.72	32.2
249	extinct	29.24	30.9
247	extinct	32.06	32.33
247	extinct	31.92	32.34
244	extinct	30.79	31.64
209	extinct	32.66	33.39
178	extinct	27.81	31.38
177	extinct	34.26	35.48
177	extinct	32.98	33.85
172	extinct	31.48	31.9
172	extinct	34.75	36.47
172	extinct	34.16	36.2
128	extinct	25.76	31.66
155	extinct	32.89	33.47
187	extinct	27.19	35.43
141	extinct	28.38	35.1
211	extinct	29.11	30.35
191	extinct	32.47	32.72
191	extinct	34.33	35.36
333	extinct	22.35	23.67
337	extinct	25.49	25.96
337	extinct	25.14	26.6
305	extinct	25.49	28.58
305	extinct	24.18	27.19
332	extinct	25.16	25.88
331	extinct	25.83	26.86
322	extinct	26.42	26.46
319	extinct	27.45	27.55
319	extinct	27.52	27.56
318	extinct	26.14	26.91
321	extinct	25.49	27.1
387	extinct	24.6	24.9
387	extinct	23.99	24.7
387	extinct	24.03	24.76
385	extinct	24.09	24.51
384	extinct	22.1	22.32
381	extinct	24.15	24.6
