Species	Status	MinT	MaxT
21	extinct	55.71	57.87
21	extinct	38.53	44.86
21	extinct	51.23	53.56
57	extinct	44.19	46.88
58	extinct	42.87	45.13
61	extinct	45.43	45.68
63	extinct	45.69	46.11
63	extinct	45.43	46.15
65	extinct	44.24	44.91
65	extinct	44.16	45.53
66	extinct	44.65	44.69
66	extinct	44.15	44.32
66	extinct	44.58	45.07
68	extinct	44.13	45.1
70	extinct	43.92	44.44
70	extinct	43.98	44.63
72	extinct	40.72	43.64
72	extinct	39.76	42.17
72	extinct	40.58	44.39
72	extinct	43.57	44.03
73	extinct	41.65	41.73
82	extinct	41.98	42.79
82	extinct	41.22	41.4
82	extinct	41.26	41.34
82	extinct	40.46	40.52
82	extinct	41.99	42.84
82	extinct	41.27	41.36
82	extinct	42.15	42.72
82	extinct	42.01	42.95
83	extinct	41.5	42.43
83	extinct	40.55	41.04
87	extinct	40.96	42.56
89	extinct	41.81	42.4
89	extinct	42.18	42.3
54	extinct	46.74	47.67
54	extinct	46.74	47.0
54	extinct	46.63	47.12
76	extinct	40.52	42.15
25	extinct	40.63	43.63
27	extinct	40.52	44.35
27	extinct	51.81	52.67
50	extinct	45.18	46.14
49	extinct	47.07	48.6
49	extinct	48.18	48.23
33	extinct	46.86	47.95
45	extinct	39.61	45.56
26	extinct	36.92	53.95
26	extinct	40.35	45.26
44	extinct	39.58	48.96
44	extinct	40.92	48.49
44	extinct	39.52	42.61
44	extinct	40.54	49.9
44	extinct	45.96	47.29
44	extinct	37.73	41.82
44	extinct	38.47	46.52
44	extinct	40.41	40.88
44	extinct	45.18	48.63
44	extinct	47.97	49.84
43	extinct	47.93	49.3
53	extinct	46.97	47.47
53	extinct	38.89	43.24
39	extinct	47.45	48.46
39	extinct	48.63	49.23
28	extinct	34.43	54.61
108	extinct	38.67	39.5
92	extinct	41.01	41.22
93	extinct	37.79	40.88
95	extinct	40.6	40.66
95	extinct	39.67	40.63
105	extinct	39.85	40.25
104	extinct	39.58	40.46
103	extinct	40.46	40.82
88	extinct	36.56	38.93
78	extinct	42.67	43.02
78	extinct	41.55	42.11
51	extinct	33.64	46.86
51	extinct	40.07	45.86
51	extinct	32.12	36.99
79	extinct	39.74	42.03
79	extinct	34.49	35.51
79	extinct	36.32	37.62
79	extinct	41.02	41.9
79	extinct	39.88	40.82
40	extinct	35.45	47.76
40	extinct	46.9	47.44
69	extinct	37.36	39.67
69	extinct	35.78	41.07
69	extinct	40.36	42.25
123	extinct	31.96	36.21
130	extinct	36.17	36.68
130	extinct	36.33	36.87
132	extinct	36.9	37.17
128	extinct	36.49	37.13
126	extinct	35.59	37.05
126	extinct	34.45	36.01
126	extinct	36.0	37.36
126	extinct	36.77	37.31
160	extinct	33.72	35.28
160	extinct	33.48	33.53
160	extinct	34.06	34.47
136	extinct	35.23	35.92
136	extinct	35.78	36.26
136	extinct	34.43	34.74
136	extinct	35.7	36.58
136	extinct	35.93	36.86
152	extinct	34.82	35.84
122	extinct	36.25	36.82
135	extinct	35.29	36.23
135	extinct	34.87	37.0
168	extinct	33.6	33.84
168	extinct	33.27	34.35
168	extinct	33.4	34.17
168	extinct	33.3	34.08
140	extinct	34.92	36.08
139	extinct	35.34	35.85
139	extinct	34.82	36.11
139	extinct	35.5	36.51
137	extinct	35.61	36.36
137	extinct	35.98	36.5
137	extinct	35.85	36.67
137	extinct	35.77	36.89
144	extinct	35.65	36.53
145	extinct	36.01	36.39
145	extinct	36.02	36.5
145	extinct	35.99	36.45
120	extinct	36.75	37.52
120	extinct	36.54	37.42
84	extinct	27.26	38.31
86	extinct	37.44	38.07
86	extinct	29.83	34.27
94	extinct	39.4	41.13
94	extinct	31.01	34.26
94	extinct	33.93	40.93
94	extinct	31.42	35.48
100	extinct	34.13	38.94
100	extinct	39.25	40.29
100	extinct	34.14	39.95
100	extinct	38.15	39.09
116	extinct	35.18	37.65
194	extinct	31.77	32.98
189	extinct	26.25	30.33
189	extinct	31.85	32.86
224	extinct	26.55	29.61
245	extinct	28.64	29.44
182	extinct	32.74	33.64
181	extinct	29.39	31.11
201	extinct	23.83	29.88
236	extinct	28.23	29.99
211	extinct	29.81	31.46
211	extinct	29.44	31.66
210	extinct	30.23	30.37
228	extinct	29.23	30.42
204	extinct	31.04	31.49
204	extinct	26.47	28.62
225	extinct	28.26	30.25
225	extinct	29.87	29.89
230	extinct	29.68	30.35
230	extinct	26.08	29.34
230	extinct	28.3	30.17
97	extinct	21.86	24.82
134	extinct	35.21	35.86
265	extinct	27.71	27.87
107	extinct	28.57	31.86
107	extinct	28.42	36.91
109	extinct	37.53	39.68
115	extinct	36.48	38.19
115	extinct	30.44	33.23
115	extinct	29.78	32.41
261	extinct	27.68	28.0
173	extinct	30.73	31.04
249	extinct	29.27	29.43
249	extinct	28.94	29.49
23	extinct	48.05	56.34
166	extinct	29.96	33.84
164	extinct	33.56	34.71
164	extinct	30.1	31.02
164	extinct	31.34	31.88
254	extinct	28.16	28.27
231	extinct	29.03	29.5
287	extinct	26.15	26.18
278	extinct	24.48	24.84
278	extinct	21.37	23.31
278	extinct	20.91	25.65
278	extinct	25.52	27.36
272	extinct	26.59	27.74
272	extinct	23.87	24.59
272	extinct	26.44	27.33
285	extinct	26.31	26.83
285	extinct	24.14	26.02
285	extinct	26.06	27.17
285	extinct	24.86	25.04
285	extinct	25.82	26.79
285	extinct	26.01	27.31
285	extinct	24.73	25.0
285	extinct	25.91	26.45
274	extinct	25.95	27.1
281	extinct	25.29	26.86
277	extinct	20.09	22.38
277	extinct	22.23	24.0
271	extinct	26.56	27.31
356	extinct	22.61	23.08
342	extinct	23.17	24.23
342	extinct	22.67	23.33
364	extinct	22.78	22.9
364	extinct	22.75	23.56
338	extinct	23.57	24.28
338	extinct	21.49	22.56
338	extinct	22.87	24.01
329	extinct	23.35	24.18
329	extinct	23.91	24.67
329	extinct	23.96	24.93
325	extinct	24.15	24.51
312	extinct	25.05	25.96
311	extinct	21.39	23.05
309	extinct	23.22	24.1
309	extinct	22.76	23.13
309	extinct	23.84	26.15
309	extinct	23.78	24.28
309	extinct	22.94	23.91
301	extinct	24.1	25.86
300	extinct	25.59	25.96
300	extinct	25.59	25.7
298	extinct	21.73	26.15
292	extinct	26.29	26.53
289	extinct	23.24	23.91
195	extinct	29.62	32.64
195	extinct	27.56	31.04
212	extinct	27.07	30.01
212	extinct	25.62	27.21
212	extinct	23.7	24.35
200	extinct	24.52	31.13
