Species	Status	MinT	MaxT
42	extinct	45.36	52.65
84	extinct	44.41	44.62
84	extinct	43.99	44.31
84	extinct	44.09	44.44
84	extinct	44.51	45.11
85	extinct	42.71	43.37
85	extinct	42.31	44.0
85	extinct	42.13	43.51
85	extinct	43.81	45.05
85	extinct	43.58	44.42
86	extinct	43.79	44.99
90	extinct	42.85	44.25
90	extinct	42.5	43.93
96	extinct	41.07	41.42
96	extinct	42.24	43.29
96	extinct	41.82	42.84
99	extinct	42.09	42.59
99	extinct	42.05	42.94
102	extinct	42.42	42.77
92	extinct	43.94	44.04
92	extinct	43.84	44.05
92	extinct	43.2	44.05
92	extinct	43.55	44.05
92	extinct	43.28	44.05
92	extinct	43.88	44.05
78	extinct	45.34	45.73
76	extinct	45.67	47.21
45	extinct	41.29	50.15
60	extinct	41.02	49.85
61	extinct	44.95	49.48
61	extinct	49.09	50.91
61	extinct	45.48	50.36
61	extinct	48.99	51.02
61	extinct	50.12	51.03
62	extinct	40.45	43.5
62	extinct	41.62	49.17
62	extinct	48.05	50.61
62	extinct	47.55	47.75
73	extinct	46.47	46.72
68	extinct	48.46	49.04
68	extinct	46.03	49.45
127	extinct	39.5	40.1
127	extinct	39.48	40.26
132	extinct	37.67	38.32
125	extinct	38.34	38.86
117	extinct	40.65	41.07
108	extinct	40.64	40.92
108	extinct	38.39	38.81
108	extinct	37.44	42.1
108	extinct	36.91	37.73
119	extinct	39.31	40.64
121	extinct	39.44	39.68
121	extinct	39.41	39.58
107	extinct	40.42	41.8
110	extinct	36.84	42.0
105	extinct	39.23	40.59
81	extinct	44.02	44.97
89	extinct	42.03	44.8
89	extinct	41.46	43.41
89	extinct	42.37	44.79
89	extinct	41.01	43.08
89	extinct	41.38	43.37
89	extinct	41.27	42.02
89	extinct	37.52	39.87
91	extinct	41.13	43.5
106	extinct	39.07	39.18
101	extinct	38.29	41.27
101	extinct	35.85	37.13
101	extinct	35.75	43.07
101	extinct	41.65	42.28
101	extinct	39.39	40.29
101	extinct	41.54	43.02
101	extinct	41.37	42.75
136	extinct	33.1	37.9
136	extinct	33.75	36.94
136	extinct	36.54	37.69
136	extinct	37.18	38.1
136	extinct	37.55	37.83
136	extinct	35.42	37.77
138	extinct	36.78	37.19
138	extinct	37.05	37.61
138	extinct	36.21	36.44
138	extinct	36.62	37.64
138	extinct	36.21	37.54
138	extinct	37.1	37.19
138	extinct	36.49	37.7
138	extinct	36.55	36.9
138	extinct	36.73	37.59
138	extinct	36.58	37.15
130	extinct	36.86	39.1
130	extinct	30.43	30.64
149	extinct	35.64	36.09
149	extinct	35.65	35.89
149	extinct	35.66	36.35
149	extinct	35.65	36.53
149	extinct	35.65	36.43
149	extinct	35.65	36.05
139	extinct	34.6	35.87
148	extinct	35.69	36.05
148	extinct	32.85	34.17
147	extinct	36.13	36.97
147	extinct	35.55	36.84
147	extinct	35.37	35.78
129	extinct	34.74	39.55
129	extinct	37.47	38.24
74	extinct	39.84	47.11
74	extinct	34.11	41.82
74	extinct	39.86	40.77
146	extinct	35.77	36.32
154	extinct	35.2	35.92
154	extinct	35.09	35.82
95	extinct	34.96	35.45
95	extinct	37.45	37.58
95	extinct	41.93	42.28
115	extinct	37.91	37.96
112	extinct	38.34	40.0
112	extinct	37.18	41.88
178	extinct	31.2	31.69
173	extinct	30.61	32.21
169	extinct	29.29	32.25
169	extinct	30.65	31.56
167	extinct	31.93	32.91
166	extinct	28.03	33.05
218	extinct	28.54	28.77
220	extinct	28.89	29.1
205	extinct	29.45	30.39
185	extinct	30.04	30.09
183	extinct	28.07	29.41
183	extinct	29.47	31.06
233	extinct	27.22	28.36
123	extinct	16.61	26.92
133	extinct	33.59	39.12
157	extinct	31.64	32.37
157	extinct	33.24	34.21
144	extinct	24.99	35.47
70	extinct	5.73	32.14
70	extinct	33.5	37.38
256	extinct	26.36	26.86
256	extinct	26.38	26.49
256	extinct	26.4	27.16
258	extinct	26.07	26.28
258	extinct	25.96	27.14
258	extinct	26.07	26.94
258	extinct	26.1	27.1
249	extinct	26.13	27.15
249	extinct	26.42	26.46
247	extinct	25.95	27.2
247	extinct	25.6	27.85
242	extinct	26.26	26.46
242	extinct	26.68	27.94
240	extinct	26.74	27.81
238	extinct	22.35	24.33
238	extinct	26.08	27.83
238	extinct	21.75	28.32
237	extinct	25.48	26.85
237	extinct	24.92	27.84
237	extinct	24.77	27.45
236	extinct	23.48	25.18
236	extinct	26.95	28.38
250	extinct	26.34	26.7
250	extinct	23.88	26.6
265	extinct	26.08	26.98
316	extinct	23.58	24.6
312	extinct	23.56	24.52
331	extinct	22.76	23.86
293	extinct	24.55	24.83
293	extinct	24.56	25.44
293	extinct	24.73	24.76
293	extinct	24.61	25.18
293	extinct	24.61	25.05
290	extinct	22.41	22.72
290	extinct	22.48	23.7
290	extinct	23.14	25.23
290	extinct	22.3	23.5
290	extinct	21.87	23.31
290	extinct	23.55	24.46
285	extinct	24.84	25.45
281	extinct	21.57	24.94
280	extinct	25.28	25.99
280	extinct	25.28	25.44
280	extinct	25.38	26.05
278	extinct	24.13	26.1
278	extinct	25.25	25.65
277	extinct	24.65	24.7
277	extinct	25.25	26.25
275	extinct	21.75	26.3
275	extinct	23.67	26.19
274	extinct	24.24	24.83
274	extinct	23.58	24.6
274	extinct	24.14	26.06
273	extinct	25.18	25.3
273	extinct	24.1	25.87
272	extinct	23.27	25.03
