Species	Status	MinT	MaxT
29	extinct	48.82	52.28
29	extinct	47.6	51.04
61	extinct	45.34	45.35
67	extinct	41.49	45.01
57	extinct	45.32	45.82
54	extinct	47.26	47.73
54	extinct	46.99	47.6
54	extinct	45.49	47.92
54	extinct	46.78	48.12
53	extinct	44.28	45.54
53	extinct	44.55	48.17
53	extinct	45.71	45.85
51	extinct	46.73	47.5
51	extinct	45.79	48.63
46	extinct	47.93	49.36
71	extinct	38.68	39.61
41	extinct	48.46	48.7
41	extinct	49.22	52.07
41	extinct	37.78	42.26
41	extinct	42.0	51.61
41	extinct	39.09	45.19
41	extinct	42.08	50.24
41	extinct	46.77	50.6
33	extinct	48.27	51.37
33	extinct	36.4	47.64
69	extinct	43.84	44.27
82	extinct	37.5	39.26
82	extinct	37.23	39.32
80	extinct	39.35	40.34
83	extinct	39.28	42.04
89	extinct	40.08	40.84
79	extinct	35.88	38.01
79	extinct	36.04	38.75
96	extinct	38.69	38.92
96	extinct	38.87	39.37
107	extinct	37.34	38.17
107	extinct	37.35	37.68
84	extinct	35.65	40.77
84	extinct	37.04	37.65
84	extinct	35.36	40.71
84	extinct	38.83	41.49
78	extinct	38.92	39.53
78	extinct	35.22	37.57
78	extinct	39.91	40.39
72	extinct	42.42	43.48
72	extinct	42.59	44.05
72	extinct	42.78	43.35
72	extinct	41.45	43.46
58	extinct	35.26	38.28
30	extinct	31.76	33.68
42	extinct	28.62	41.81
42	extinct	38.7	50.23
70	extinct	40.47	41.51
65	extinct	41.57	44.98
65	extinct	33.46	41.37
65	extinct	42.95	44.09
65	extinct	36.85	37.05
56	extinct	41.51	45.95
149	extinct	33.89	34.66
114	extinct	35.66	37.24
114	extinct	36.56	37.07
114	extinct	35.83	35.98
115	extinct	35.04	35.71
115	extinct	35.13	36.12
115	extinct	35.76	37.11
141	extinct	33.99	35.02
141	extinct	34.05	34.42
141	extinct	34.1	35.13
141	extinct	33.97	34.83
140	extinct	33.6	34.2
140	extinct	34.4	34.95
122	extinct	35.44	36.22
122	extinct	35.89	36.19
