Species	Status	MinT	MaxT
47	extinct	40.06	47.22
47	extinct	34.59	38.11
47	extinct	39.13	42.13
47	extinct	50.49	57.83
95	extinct	42.12	43.61
96	extinct	41.47	43.05
85	extinct	44.35	45.02
85	extinct	43.34	43.44
83	extinct	45.12	46.23
83	extinct	44.91	44.92
83	extinct	45.09	46.39
83	extinct	45.45	46.26
83	extinct	45.11	45.24
82	extinct	44.65	45.99
100	extinct	41.96	43.25
100	extinct	42.01	42.73
90	extinct	42.75	43.48
90	extinct	43.32	44.58
90	extinct	42.35	42.73
79	extinct	45.7	45.82
72	extinct	48.02	48.84
72	extinct	45.12	49.4
72	extinct	47.62	49.5
72	extinct	46.37	49.63
72	extinct	45.14	49.32
71	extinct	40.93	41.65
109	extinct	41.12	41.2
103	extinct	41.87	42.59
64	extinct	44.89	49.12
64	extinct	47.19	51.56
64	extinct	50.89	51.12
64	extinct	51.5	51.7
64	extinct	47.17	52.47
61	extinct	40.99	51.13
61	extinct	39.91	45.48
61	extinct	45.32	52.62
61	extinct	45.45	47.73
59	extinct	43.78	46.66
55	extinct	38.74	45.25
76	extinct	45.45	47.12
76	extinct	43.04	46.78
92	extinct	40.29	41.8
92	extinct	42.57	44.18
92	extinct	41.39	43.52
101	extinct	33.77	35.12
98	extinct	38.18	42.97
94	extinct	36.94	37.68
131	extinct	37.57	37.87
131	extinct	37.45	38.15
131	extinct	37.41	37.86
115	extinct	39.64	40.13
89	extinct	33.13	40.55
89	extinct	39.01	43.62
89	extinct	43.84	44.23
114	extinct	39.97	40.65
114	extinct	40.05	40.37
108	extinct	41.21	41.44
66	extinct	30.23	34.63
133	extinct	34.99	36.21
133	extinct	35.99	37.42
136	extinct	32.52	36.25
136	extinct	32.51	34.47
136	extinct	32.0	34.19
136	extinct	34.76	36.18
136	extinct	34.05	34.4
136	extinct	33.05	36.21
136	extinct	35.37	37.17
136	extinct	34.64	35.2
136	extinct	35.7	36.66
127	extinct	36.38	36.88
137	extinct	37.27	37.41
137	extinct	37.0	37.45
137	extinct	36.94	37.47
148	extinct	33.52	34.21
148	extinct	33.19	33.31
139	extinct	36.11	36.68
141	extinct	34.24	34.86
145	extinct	35.64	35.96
145	extinct	35.65	36.21
145	extinct	35.63	36.24
145	extinct	35.65	35.72
145	extinct	35.66	35.94
145	extinct	35.65	36.0
145	extinct	35.65	35.97
145	extinct	35.63	36.03
145	extinct	35.64	35.98
145	extinct	35.63	36.37
145	extinct	35.65	36.46
151	extinct	35.43	35.75
151	extinct	35.15	36.08
152	extinct	33.98	35.61
154	extinct	34.18	35.16
168	extinct	33.35	34.12
168	extinct	33.69	34.05
123	extinct	37.71	38.24
122	extinct	33.59	34.99
107	extinct	31.91	39.04
87	extinct	34.51	38.43
87	extinct	35.78	38.69
110	extinct	32.59	39.04
102	extinct	39.36	41.9
102	extinct	37.41	42.91
111	extinct	34.36	35.94
111	extinct	29.78	33.47
99	extinct	26.94	41.04
105	extinct	41.67	42.74
105	extinct	40.05	42.3
105	extinct	35.59	37.63
78	extinct	31.13	42.92
78	extinct	29.77	30.7
78	extinct	42.89	44.16
78	extinct	44.37	44.37
117	extinct	32.26	39.93
117	extinct	31.59	37.35
117	extinct	35.14	38.62
117	extinct	30.76	36.15
117	extinct	35.95	37.41
210	extinct	28.68	30.79
210	extinct	28.29	30.07
201	extinct	31.0	31.18
201	extinct	30.82	31.45
201	extinct	31.0	31.64
201	extinct	30.97	31.55
201	extinct	30.84	31.25
196	extinct	31.77	31.98
192	extinct	30.86	32.1
192	extinct	31.06	31.08
191	extinct	31.05	31.18
191	extinct	31.25	31.73
188	extinct	31.18	32.44
188	extinct	30.41	31.14
186	extinct	31.84	32.61
186	extinct	32.11	32.47
183	extinct	31.21	32.23
181	extinct	28.79	31.12
261	extinct	27.55	27.92
261	extinct	27.31	28.15
231	extinct	29.33	29.81
228	extinct	29.37	29.54
227	extinct	27.96	30.39
227	extinct	28.57	28.71
221	extinct	28.3	28.75
219	extinct	25.51	29.63
190	extinct	30.67	31.15
190	extinct	30.11	30.51
177	extinct	29.42	30.84
177	extinct	31.96	32.91
119	extinct	24.24	34.3
119	extinct	36.61	37.31
119	extinct	35.97	36.93
119	extinct	36.38	36.77
156	extinct	27.28	32.06
