Species	Status	MinT	MaxT
43	extinct	62.13	65.2
43	extinct	49.74	52.31
43	extinct	65.44	66.41
43	extinct	26.09	67.09
167	extinct	42.02	42.53
167	extinct	42.04	42.16
137	extinct	44.4	45.16
137	extinct	45.0	45.47
139	extinct	43.32	45.21
141	extinct	38.47	41.5
142	extinct	42.83	42.87
144	extinct	44.43	45.04
144	extinct	44.37	45.17
182	extinct	40.78	41.21
154	extinct	43.28	44.49
154	extinct	42.13	42.38
159	extinct	42.47	42.83
161	extinct	43.06	43.65
161	extinct	43.29	43.63
162	extinct	42.71	43.35
162	extinct	42.92	43.13
162	extinct	43.07	43.37
165	extinct	41.87	43.23
165	extinct	42.25	42.73
166	extinct	39.98	41.9
131	extinct	42.21	46.01
129	extinct	46.4	46.97
129	extinct	46.13	47.08
129	extinct	45.91	47.38
129	extinct	46.23	47.36
113	extinct	44.62	49.39
105	extinct	38.52	43.62
119	extinct	45.48	46.66
122	extinct	45.59	46.31
97	extinct	48.99	51.1
97	extinct	49.03	53.33
97	extinct	46.6	47.65
97	extinct	48.45	50.11
97	extinct	49.77	52.53
104	extinct	50.48	50.7
104	extinct	47.32	51.78
104	extinct	36.78	40.85
104	extinct	39.76	46.15
104	extinct	38.63	38.84
125	extinct	40.25	43.37
127	extinct	39.8	47.19
128	extinct	45.89	46.13
128	extinct	46.25	47.18
128	extinct	46.26	46.93
68	extinct	46.0	58.72
174	extinct	39.12	40.49
175	extinct	39.91	42.11
173	extinct	40.56	40.64
173	extinct	37.55	40.26
173	extinct	40.76	42.1
183	extinct	40.27	41.58
185	extinct	37.29	39.3
187	extinct	39.11	40.54
195	extinct	38.43	39.91
190	extinct	39.57	40.24
196	extinct	38.84	39.09
178	extinct	40.53	41.44
147	extinct	32.87	34.3
163	extinct	40.1	40.1
150	extinct	42.17	44.38
216	extinct	34.12	36.7
216	extinct	32.64	36.22
216	extinct	34.84	37.66
169	extinct	36.9	39.29
169	extinct	35.69	38.95
209	extinct	37.09	37.66
91	extinct	37.44	38.77
215	extinct	35.38	37.9
215	extinct	35.16	36.97
215	extinct	34.72	34.87
215	extinct	37.0	37.31
222	extinct	35.41	36.68
222	extinct	35.69	35.94
222	extinct	32.84	34.88
224	extinct	36.0	36.49
224	extinct	36.12	36.32
227	extinct	34.73	36.16
227	extinct	34.05	36.28
228	extinct	33.87	34.73
228	extinct	34.29	36.07
228	extinct	34.73	34.81
228	extinct	35.55	36.52
229	extinct	31.44	35.26
229	extinct	35.42	35.85
235	extinct	35.53	36.34
243	extinct	34.93	35.67
246	extinct	34.21	34.78
246	extinct	34.14	34.32
246	extinct	34.1	34.57
246	extinct	34.16	34.73
248	extinct	34.53	35.01
250	extinct	33.97	34.84
223	extinct	36.54	36.97
223	extinct	36.68	37.32
223	extinct	36.61	37.34
203	extinct	35.04	35.32
203	extinct	34.79	35.9
255	extinct	33.54	34.06
180	extinct	35.03	35.25
180	extinct	39.69	40.17
180	extinct	33.35	39.27
180	extinct	33.7	39.4
146	extinct	33.74	39.0
192	extinct	35.1	37.68
160	extinct	39.21	41.04
160	extinct	35.94	36.76
132	extinct	26.92	29.0
132	extinct	38.33	43.43
132	extinct	26.11	31.99
132	extinct	36.58	37.88
106	extinct	24.46	25.37
106	extinct	34.9	44.82
164	extinct	37.38	41.83
316	extinct	28.58	28.95
270	extinct	32.31	32.4
269	extinct	32.88	33.32
269	extinct	32.44	33.12
266	extinct	32.47	32.78
266	extinct	32.61	33.41
265	extinct	32.84	33.67
271	extinct	29.17	29.19
271	extinct	29.91	31.75
271	extinct	30.58	32.51
273	extinct	26.27	29.15
273	extinct	25.64	27.99
293	extinct	30.48	31.44
288	extinct	29.27	31.54
279	extinct	29.36	29.85
279	extinct	30.66	31.66
306	extinct	28.1	29.27
186	extinct	36.39	40.29
186	extinct	34.84	40.34
207	extinct	26.67	29.0
207	extinct	32.91	35.75
176	extinct	28.73	36.9
213	extinct	25.5	31.02
218	extinct	34.99	36.95
218	extinct	34.77	35.98
226	extinct	27.11	35.88
197	extinct	35.66	36.77
252	extinct	31.09	33.69
237	extinct	34.25	34.46
253	extinct	32.09	32.19
354	extinct	24.69	26.42
333	extinct	23.19	26.89
333	extinct	24.93	26.61
333	extinct	25.5	25.81
333	extinct	23.62	23.98
333	extinct	23.94	27.88
333	extinct	24.14	26.52
333	extinct	26.45	26.86
343	extinct	21.62	26.0
343	extinct	20.67	26.42
337	extinct	22.84	25.03
