Species	Status	MinT	MaxT
38	extinct	42.07	52.08
38	extinct	55.51	58.01
38	extinct	37.65	39.87
38	extinct	32.95	45.18
99	extinct	44.67	44.83
91	extinct	42.3	46.14
105	extinct	42.17	44.03
105	extinct	40.21	43.93
105	extinct	39.63	44.0
105	extinct	42.66	42.88
105	extinct	40.07	42.16
105	extinct	42.15	43.48
105	extinct	40.12	43.27
105	extinct	39.02	42.52
105	extinct	42.04	43.24
105	extinct	42.25	43.71
109	extinct	41.7	42.4
111	extinct	42.03	42.35
113	extinct	41.59	42.49
113	extinct	40.74	41.09
116	extinct	41.53	42.26
116	extinct	41.42	42.13
116	extinct	41.44	42.38
116	extinct	41.55	42.26
108	extinct	41.98	42.56
108	extinct	41.65	43.2
90	extinct	46.9	47.26
90	extinct	45.57	46.86
90	extinct	46.63	46.92
90	extinct	45.82	46.52
90	extinct	46.5	47.2
90	extinct	46.32	47.18
88	extinct	46.97	47.09
88	extinct	46.91	47.61
88	extinct	46.99	47.17
88	extinct	46.94	47.43
87	extinct	44.06	46.62
87	extinct	46.41	47.22
87	extinct	44.42	44.88
58	extinct	47.57	52.81
85	extinct	44.26	47.06
85	extinct	45.69	48.45
85	extinct	46.29	46.63
85	extinct	47.0	47.8
63	extinct	42.83	44.4
63	extinct	47.54	51.44
63	extinct	49.88	50.67
63	extinct	49.37	49.49
63	extinct	47.78	47.8
66	extinct	45.82	49.38
66	extinct	44.89	48.77
66	extinct	46.49	48.57
66	extinct	43.7	45.61
66	extinct	49.59	49.82
66	extinct	49.79	50.62
72	extinct	46.75	47.24
72	extinct	41.91	49.73
125	extinct	39.48	40.22
132	extinct	37.71	38.0
132	extinct	36.29	37.85
132	extinct	37.01	37.09
78	extinct	38.38	41.53
118	extinct	40.18	41.36
119	extinct	39.52	41.45
119	extinct	38.0	40.37
52	extinct	48.04	53.44
52	extinct	41.96	52.11
52	extinct	40.65	41.76
52	extinct	51.97	52.13
52	extinct	35.1	49.18
142	extinct	34.82	34.95
142	extinct	35.53	38.33
142	extinct	36.66	37.81
143	extinct	36.36	36.4
141	extinct	36.47	38.09
162	extinct	32.7	34.52
162	extinct	33.09	33.33
148	extinct	35.31	36.85
148	extinct	35.52	37.38
150	extinct	36.16	36.55
150	extinct	32.32	35.61
155	extinct	32.11	35.3
137	extinct	30.61	37.25
137	extinct	31.55	38.44
137	extinct	34.6	38.35
137	extinct	37.14	38.23
137	extinct	36.88	38.98
164	extinct	34.15	34.31
167	extinct	34.89	34.92
167	extinct	34.67	34.92
167	extinct	34.45	34.93
167	extinct	34.67	34.92
167	extinct	34.43	34.91
167	extinct	34.22	34.92
173	extinct	33.49	34.32
136	extinct	35.83	38.61
