Species	Status	MinT	MaxT
66	extinct	41.37	43.38
66	extinct	41.7	42.61
66	extinct	42.31	43.55
66	extinct	40.79	41.3
78	extinct	41.0	41.5
79	extinct	41.26	41.65
79	extinct	40.82	41.58
56	extinct	45.27	45.99
67	extinct	42.15	42.46
67	extinct	42.16	42.56
67	extinct	42.11	42.91
51	extinct	44.12	45.65
51	extinct	46.29	47.42
51	extinct	45.93	46.78
51	extinct	44.15	47.01
51	extinct	46.56	46.98
51	extinct	45.25	47.52
51	extinct	45.09	45.91
41	extinct	43.12	46.1
41	extinct	43.08	46.25
33	extinct	46.34	46.9
33	extinct	44.41	52.5
40	extinct	37.45	41.77
50	extinct	45.07	47.24
43	extinct	45.97	48.11
43	extinct	43.43	44.25
46	extinct	47.49	49.18
47	extinct	47.1	47.34
47	extinct	47.12	47.66
47	extinct	47.12	47.37
47	extinct	47.1	47.78
47	extinct	47.12	47.43
47	extinct	47.11	47.76
47	extinct	47.11	47.75
47	extinct	47.16	47.19
86	extinct	39.74	40.72
86	extinct	39.15	39.53
77	extinct	40.31	41.43
75	extinct	39.64	40.32
75	extinct	40.84	42.16
70	extinct	40.25	41.43
93	extinct	37.33	37.9
57	extinct	40.75	41.74
57	extinct	43.7	44.5
57	extinct	36.0	43.39
62	extinct	40.41	42.19
62	extinct	39.29	43.02
62	extinct	41.55	43.79
62	extinct	41.14	43.16
126	extinct	33.59	34.39
126	extinct	33.56	33.88
99	extinct	33.18	35.64
100	extinct	35.38	36.12
100	extinct	37.23	37.72
122	extinct	34.28	35.22
122	extinct	34.38	34.69
122	extinct	34.26	35.07
121	extinct	34.36	34.98
121	extinct	34.39	35.07
121	extinct	34.43	35.1
121	extinct	34.65	34.77
104	extinct	36.41	36.61
118	extinct	34.87	35.62
106	extinct	35.61	36.78
106	extinct	33.8	36.63
106	extinct	35.4	35.45
106	extinct	35.92	37.21
95	extinct	31.53	38.53
95	extinct	36.5	38.36
95	extinct	36.61	36.62
109	extinct	32.09	33.46
111	extinct	34.37	35.77
111	extinct	34.86	35.92
111	extinct	35.34	35.47
111	extinct	34.74	35.24
111	extinct	35.44	35.89
111	extinct	34.91	36.19
132	extinct	33.97	34.29
132	extinct	33.5	34.34
