Species	Status	MinT	MaxT
27	extinct	53.4	56.0
27	extinct	42.86	56.51
76	extinct	41.43	41.76
61	extinct	43.56	44.78
61	extinct	43.37	44.14
61	extinct	40.23	43.32
61	extinct	42.58	43.8
60	extinct	43.83	44.16
59	extinct	44.13	44.34
57	extinct	43.87	45.77
57	extinct	43.6	45.25
56	extinct	36.7	40.89
54	extinct	36.64	42.24
53	extinct	41.96	44.37
69	extinct	42.42	42.92
51	extinct	42.41	42.85
51	extinct	46.37	46.9
51	extinct	39.37	42.32
48	extinct	46.71	47.96
48	extinct	45.73	48.83
48	extinct	46.0	46.86
48	extinct	46.53	49.68
48	extinct	47.37	49.36
37	extinct	39.76	53.72
33	extinct	49.95	52.53
67	extinct	42.82	43.48
66	extinct	42.96	43.99
75	extinct	39.98	41.18
75	extinct	40.11	42.02
75	extinct	40.62	41.51
87	extinct	37.46	37.5
81	extinct	39.3	39.77
86	extinct	39.24	39.25
86	extinct	39.29	39.8
86	extinct	39.29	40.04
86	extinct	38.31	38.53
89	extinct	38.69	39.22
58	extinct	42.53	42.96
58	extinct	38.23	38.98
58	extinct	38.79	44.46
68	extinct	34.28	35.73
73	extinct	39.45	41.83
73	extinct	41.65	42.31
64	extinct	34.77	35.68
64	extinct	41.64	41.99
52	extinct	41.13	48.81
104	extinct	35.14	35.58
104	extinct	35.11	35.71
104	extinct	35.2	35.53
104	extinct	35.27	35.5
96	extinct	34.89	35.91
96	extinct	35.13	37.0
96	extinct	35.01	36.32
95	extinct	35.87	37.12
95	extinct	34.56	36.14
42	extinct	22.15	34.14
90	extinct	32.01	37.02
85	extinct	36.96	38.31
84	extinct	38.62	38.78
84	extinct	39.14	40.27
84	extinct	34.65	39.75
83	extinct	35.91	36.94
83	extinct	34.08	38.06
83	extinct	35.42	35.46
83	extinct	35.99	38.83
101	extinct	35.3	36.82
101	extinct	35.89	36.18
129	extinct	28.74	30.45
129	extinct	29.26	30.62
136	extinct	30.84	31.17
136	extinct	30.79	31.16
140	extinct	29.09	29.37
114	extinct	32.25	34.49
82	extinct	29.31	34.56
93	extinct	28.93	32.86
93	extinct	30.09	38.42
97	extinct	28.79	31.86
99	extinct	27.31	37.05
99	extinct	36.1	36.94
110	extinct	33.16	33.2
166	extinct	22.25	22.4
166	extinct	25.48	27.25
169	extinct	23.06	24.55
169	extinct	24.63	25.46
169	extinct	24.0	26.97
169	extinct	26.04	26.61
169	extinct	24.54	25.81
169	extinct	25.55	26.29
113	extinct	22.09	32.84
113	extinct	33.38	34.35
173	extinct	23.51	25.05
177	extinct	25.87	26.48
177	extinct	25.76	26.35
180	extinct	25.15	25.59
181	extinct	25.39	25.53
199	extinct	24.14	24.41
201	extinct	23.7	23.83
202	extinct	23.71	23.9
202	extinct	23.73	24.84
202	extinct	23.79	24.15
203	extinct	22.7	23.69
205	extinct	23.89	23.95
211	extinct	22.18	24.51
165	extinct	25.28	26.48
165	extinct	25.06	27.25
165	extinct	24.17	26.57
165	extinct	21.56	24.74
165	extinct	24.95	24.99
165	extinct	22.41	24.63
165	extinct	23.13	25.68
165	extinct	24.96	25.98
165	extinct	25.86	25.92
165	extinct	25.41	27.09
162	extinct	26.65	27.43
162	extinct	26.05	26.5
162	extinct	26.39	26.93
144	extinct	26.63	29.16
144	extinct	27.14	27.37
144	extinct	27.91	28.31
144	extinct	25.5	28.84
100	extinct	24.68	31.4
100	extinct	33.57	34.66
100	extinct	26.54	33.72
100	extinct	35.38	36.5
100	extinct	25.79	30.28
103	extinct	24.95	36.04
103	extinct	25.37	30.7
103	extinct	32.45	33.71
123	extinct	31.78	32.46
123	extinct	20.51	26.08
146	extinct	27.99	28.99
146	extinct	26.48	28.19
137	extinct	24.48	29.56
149	extinct	26.64	28.94
151	extinct	27.32	27.8
151	extinct	27.36	28.77
151	extinct	27.77	28.83
153	extinct	26.83	27.44
153	extinct	26.85	28.7
153	extinct	26.58	27.92
153	extinct	26.78	27.54
153	extinct	26.86	27.52
233	extinct	22.06	22.68
233	extinct	22.22	22.55
233	extinct	22.35	22.49
233	extinct	21.97	22.23
233	extinct	21.58	22.39
228	extinct	21.83	22.98
265	extinct	20.7	20.73
235	extinct	20.99	22.83
235	extinct	21.63	21.76
235	extinct	21.94	22.94
235	extinct	21.94	22.08
235	extinct	21.39	23.13
243	extinct	20.19	22.51
243	extinct	21.1	22.54
243	extinct	21.09	22.56
243	extinct	21.74	22.46
241	extinct	21.24	22.37
257	extinct	21.21	21.97
257	extinct	21.82	22.19
247	extinct	20.22	22.23
247	extinct	19.98	22.11
245	extinct	19.95	20.06
263	extinct	20.97	21.63
263	extinct	20.97	21.3
236	extinct	19.75	20.44
236	extinct	20.76	22.6
236	extinct	20.26	20.85
223	extinct	22.53	23.84
223	extinct	21.91	23.84
223	extinct	21.95	23.09
223	extinct	20.46	20.52
223	extinct	22.82	23.36
223	extinct	22.12	23.82
172	extinct	23.65	25.66
172	extinct	22.01	23.11
217	extinct	22.74	24.23
217	extinct	18.65	21.24
217	extinct	22.52	22.8
217	extinct	22.3	23.23
126	extinct	25.18	32.64
126	extinct	28.46	29.86
139	extinct	21.55	29.47
139	extinct	16.53	28.99
150	extinct	24.88	28.47
150	extinct	22.78	23.84
154	extinct	20.76	25.98
154	extinct	21.24	26.78
158	extinct	25.53	27.1
158	extinct	24.59	24.72
158	extinct	27.0	27.49
158	extinct	26.83	28.42
158	extinct	20.52	22.67
158	extinct	23.06	28.44
158	extinct	22.65	27.3
221	extinct	22.0	22.43
221	extinct	21.71	21.8
160	extinct	25.87	27.86
160	extinct	25.99	28.0
187	extinct	21.15	24.83
187	extinct	17.5	23.19
187	extinct	23.97	25.49
192	extinct	17.15	20.61
196	extinct	22.43	22.74
196	extinct	19.07	21.94
196	extinct	23.34	24.62
196	extinct	18.82	20.27
196	extinct	18.67	19.35
200	extinct	17.06	24.68
200	extinct	17.08	23.86
200	extinct	22.03	23.74
185	extinct	19.74	22.65
275	extinct	20.32	20.93
275	extinct	20.3	21.41
275	extinct	20.37	20.58
275	extinct	20.37	20.61
