Species	Status	MinT	MaxT
8	extinct	26.89	35.92
8	extinct	38.84	53.16
86	extinct	41.03	42.0
86	extinct	41.19	41.86
86	extinct	41.6	41.72
86	extinct	41.04	42.21
86	extinct	41.12	41.46
86	extinct	41.58	42.49
86	extinct	41.12	42.13
73	extinct	42.92	43.11
71	extinct	44.31	45.4
71	extinct	44.73	45.1
71	extinct	44.29	45.82
71	extinct	44.08	45.86
71	extinct	44.18	44.37
71	extinct	44.13	44.18
71	extinct	44.24	45.84
69	extinct	44.68	45.57
67	extinct	46.55	46.73
67	extinct	46.69	46.73
67	extinct	46.54	46.78
85	extinct	41.61	42.38
85	extinct	41.68	42.04
85	extinct	41.75	41.99
85	extinct	41.43	41.57
65	extinct	35.33	46.22
63	extinct	45.47	45.57
63	extinct	38.63	47.45
66	extinct	45.85	46.29
41	extinct	39.32	39.42
51	extinct	45.61	49.36
51	extinct	48.33	49.0
51	extinct	48.86	50.37
43	extinct	41.74	46.68
99	extinct	38.61	39.18
99	extinct	38.58	39.12
99	extinct	38.66	39.13
102	extinct	38.58	38.78
97	extinct	37.58	39.79
97	extinct	37.4	39.37
93	extinct	39.49	39.89
83	extinct	37.58	37.66
83	extinct	39.99	41.14
94	extinct	37.1	40.31
94	extinct	39.03	40.21
94	extinct	38.77	39.19
77	extinct	41.34	42.85
108	extinct	37.47	38.49
112	extinct	33.69	35.66
118	extinct	36.36	36.58
126	extinct	32.83	34.78
126	extinct	34.45	36.32
126	extinct	33.84	35.65
126	extinct	33.66	36.76
126	extinct	34.33	35.51
134	extinct	34.82	35.76
134	extinct	35.01	35.77
147	extinct	33.49	34.38
146	extinct	34.54	34.74
146	extinct	34.49	34.77
122	extinct	34.55	37.16
105	extinct	36.78	37.39
105	extinct	34.95	37.43
98	extinct	36.88	37.91
98	extinct	32.8	39.08
98	extinct	36.59	36.66
79	extinct	29.31	29.8
79	extinct	28.65	35.49
79	extinct	38.84	43.21
79	extinct	37.43	38.95
79	extinct	42.33	43.18
154	extinct	32.51	33.09
167	extinct	30.32	31.47
183	extinct	29.65	29.77
182	extinct	25.83	29.03
179	extinct	27.23	30.94
106	extinct	25.4	29.86
106	extinct	22.6	32.39
74	extinct	35.54	42.69
120	extinct	31.96	31.97
120	extinct	31.54	33.04
61	extinct	45.13	47.53
61	extinct	30.77	41.31
61	extinct	46.23	47.79
61	extinct	36.35	41.89
61	extinct	18.21	40.41
129	extinct	26.91	35.13
130	extinct	30.72	32.64
140	extinct	32.77	34.79
131	extinct	33.09	35.78
136	extinct	33.9	34.54
136	extinct	33.26	34.56
136	extinct	33.26	35.23
221	extinct	24.36	25.46
221	extinct	25.31	26.42
278	extinct	22.57	22.92
212	extinct	27.21	28.4
