Species	Status	MinT	MaxT
109	extinct	40.85	41.5
109	extinct	41.15	42.22
109	extinct	41.04	41.38
109	extinct	40.62	41.41
98	extinct	43.37	43.5
96	extinct	42.47	43.58
95	extinct	42.11	42.97
90	extinct	43.24	44.16
86	extinct	42.68	44.53
86	extinct	42.03	43.04
86	extinct	44.29	45.0
84	extinct	42.07	44.7
84	extinct	41.78	44.93
83	extinct	41.46	45.77
76	extinct	44.14	45.38
72	extinct	44.84	46.85
72	extinct	45.44	46.22
103	extinct	42.05	43.13
103	extinct	42.2	42.97
103	extinct	41.21	42.61
103	extinct	41.84	42.96
103	extinct	40.98	41.4
51	extinct	44.24	45.88
56	extinct	38.88	43.64
57	extinct	41.85	47.71
57	extinct	42.3	49.52
57	extinct	39.77	41.22
57	extinct	39.8	42.5
57	extinct	43.49	43.74
57	extinct	42.91	46.56
60	extinct	45.77	49.63
45	extinct	52.92	53.06
45	extinct	51.0	52.22
45	extinct	46.16	48.49
43	extinct	53.01	54.88
43	extinct	48.02	53.9
43	extinct	52.75	55.5
43	extinct	48.55	54.71
43	extinct	43.4	46.38
43	extinct	53.17	55.54
69	extinct	44.81	46.19
69	extinct	45.91	47.4
107	extinct	38.62	41.92
107	extinct	39.18	41.82
106	extinct	41.39	42.68
106	extinct	38.38	40.28
104	extinct	38.21	41.98
139	extinct	36.66	38.5
113	extinct	39.06	41.38
113	extinct	39.38	40.11
114	extinct	36.92	41.72
114	extinct	36.85	40.48
114	extinct	38.49	38.68
114	extinct	38.5	41.04
114	extinct	38.36	41.26
114	extinct	36.67	41.65
127	extinct	40.08	40.64
127	extinct	39.76	40.41
137	extinct	37.71	38.94
128	extinct	38.66	39.96
129	extinct	39.74	40.61
129	extinct	40.2	40.49
112	extinct	40.9	41.71
112	extinct	41.27	41.96
94	extinct	35.0	36.33
89	extinct	42.37	42.85
89	extinct	40.61	43.26
89	extinct	38.86	41.85
89	extinct	42.43	44.94
89	extinct	43.47	44.77
77	extinct	35.96	42.45
77	extinct	39.58	41.42
77	extinct	41.55	44.68
74	extinct	45.16	46.71
87	extinct	34.82	39.31
78	extinct	40.58	41.79
91	extinct	37.85	42.57
91	extinct	42.6	42.83
81	extinct	36.59	37.38
140	extinct	36.47	38.71
172	extinct	34.92	35.75
172	extinct	34.95	35.7
172	extinct	34.97	35.13
144	extinct	36.13	36.81
144	extinct	37.41	38.54
157	extinct	35.51	36.1
157	extinct	33.98	35.7
148	extinct	36.79	37.03
148	extinct	35.95	36.51
159	extinct	33.45	35.21
159	extinct	34.62	35.88
159	extinct	34.85	35.39
166	extinct	34.95	36.22
169	extinct	34.93	36.04
153	extinct	37.04	37.9
153	extinct	36.25	37.27
136	extinct	34.92	38.6
136	extinct	35.27	38.12
136	extinct	36.83	37.56
160	extinct	36.03	36.72
160	extinct	35.57	36.52
160	extinct	35.19	35.35
135	extinct	38.48	39.09
135	extinct	32.85	37.42
135	extinct	36.3	37.83
135	extinct	33.19	35.02
38	extinct	38.58	41.83
164	extinct	34.28	35.81
164	extinct	34.42	35.09
164	extinct	35.35	36.31
164	extinct	34.22	36.4
164	extinct	35.65	36.12
164	extinct	34.49	34.49
164	extinct	34.74	35.5
134	extinct	31.34	32.95
119	extinct	32.7	36.45
120	extinct	33.74	39.92
120	extinct	39.28	41.09
120	extinct	34.76	40.0
120	extinct	37.78	39.27
120	extinct	32.52	37.34
120	extinct	37.72	38.57
120	extinct	32.13	37.1
120	extinct	34.53	36.24
120	extinct	35.85	39.49
186	extinct	33.77	34.18
186	extinct	33.88	33.99
186	extinct	33.62	34.15
116	extinct	36.76	38.19
116	extinct	39.86	41.23
179	extinct	34.17	34.32
100	extinct	35.71	38.42
82	extinct	43.26	44.45
131	extinct	35.87	39.9
132	extinct	36.93	39.11
132	extinct	38.31	39.19
132	extinct	30.48	34.73
132	extinct	37.49	38.1
132	extinct	38.18	38.38
214	extinct	31.81	32.54
208	extinct	29.46	30.89
208	extinct	30.36	32.08
207	extinct	30.68	30.78
205	extinct	30.23	31.14
204	extinct	31.03	31.09
204	extinct	26.98	30.45
249	extinct	29.73	30.41
261	extinct	28.28	28.78
253	extinct	29.16	29.37
253	extinct	29.14	29.69
248	extinct	26.92	28.32
240	extinct	30.0	30.22
220	extinct	28.01	28.82
228	extinct	27.35	29.62
223	extinct	31.06	31.77
189	extinct	27.71	32.34
158	extinct	35.83	36.41
269	extinct	27.7	28.43
269	extinct	27.93	28.62
154	extinct	30.81	31.26
154	extinct	26.22	28.54
124	extinct	27.44	29.07
167	extinct	34.22	34.43
167	extinct	27.55	30.85
167	extinct	32.01	35.71
110	extinct	39.26	39.82
174	extinct	31.71	34.45
118	extinct	32.02	37.89
118	extinct	21.58	25.47
183	extinct	32.01	32.7
176	extinct	31.0	35.6
178	extinct	29.79	35.1
178	extinct	33.77	34.31
285	extinct	26.95	27.66
285	extinct	26.7	27.33
285	extinct	26.98	27.0
285	extinct	26.6	27.51
285	extinct	26.68	27.09
285	extinct	26.68	27.65
291	extinct	26.88	27.72
291	extinct	26.95	27.48
288	extinct	26.27	27.29
288	extinct	24.23	26.06
288	extinct	22.91	23.03
283	extinct	23.71	25.38
283	extinct	26.12	27.97
283	extinct	26.46	26.95
296	extinct	24.09	24.97
296	extinct	25.62	26.61
274	extinct	25.83	28.04
274	extinct	25.21	25.58
274	extinct	26.51	27.21
274	extinct	24.81	26.05
274	extinct	25.93	28.09
287	extinct	26.57	27.33
287	extinct	21.72	27.05
287	extinct	23.24	27.66
276	extinct	23.76	26.74
276	extinct	25.43	28.46
337	extinct	20.86	21.49
337	extinct	23.87	24.9
341	extinct	23.83	25.02
326	extinct	25.66	26.01
348	extinct	24.12	24.99
324	extinct	25.35	26.05
316	extinct	25.64	25.86
316	extinct	25.63	26.07
306	extinct	26.26	26.89
306	extinct	26.64	26.94
304	extinct	26.22	27.06
301	extinct	23.16	24.98
301	extinct	21.65	24.95
301	extinct	24.59	25.88
363	extinct	24.14	24.75
363	extinct	24.22	24.68
363	extinct	24.51	24.75
297	extinct	24.7	27.33
365	extinct	24.19	24.56
350	extinct	24.15	24.92
266	extinct	24.86	25.19
266	extinct	27.94	29.16
266	extinct	27.66	27.94
216	extinct	18.49	29.12
216	extinct	20.33	28.11
212	extinct	28.07	30.56
212	extinct	23.04	23.74
