Species	Status	MinT	MaxT
96	extinct	39.99	40.16
73	extinct	46.31	46.67
73	extinct	46.2	46.68
80	extinct	43.45	44.19
80	extinct	43.98	44.46
80	extinct	42.97	43.69
80	extinct	44.32	45.16
81	extinct	43.23	43.44
81	extinct	43.92	45.25
83	extinct	44.36	45.12
83	extinct	44.24	44.89
83	extinct	44.44	44.57
86	extinct	43.01	43.07
86	extinct	42.83	43.87
98	extinct	42.02	42.38
98	extinct	41.98	42.81
98	extinct	42.29	42.75
92	extinct	42.8	43.76
69	extinct	44.63	46.56
69	extinct	46.63	46.9
69	extinct	45.19	46.67
69	extinct	46.71	47.13
52	extinct	35.62	36.38
52	extinct	45.82	50.13
52	extinct	32.36	39.22
52	extinct	41.95	49.65
51	extinct	45.17	49.11
51	extinct	47.4	50.78
51	extinct	46.0	46.98
51	extinct	40.12	47.98
51	extinct	38.56	51.04
51	extinct	39.28	45.65
51	extinct	45.55	49.57
51	extinct	47.85	48.43
51	extinct	41.82	48.89
51	extinct	49.58	50.31
51	extinct	39.56	44.0
51	extinct	45.16	50.0
55	extinct	48.27	48.88
55	extinct	47.72	48.74
55	extinct	46.19	46.82
55	extinct	47.81	48.06
55	extinct	48.83	49.0
55	extinct	48.22	48.38
56	extinct	46.42	46.99
56	extinct	48.05	48.26
56	extinct	46.85	47.96
56	extinct	44.95	46.52
56	extinct	47.19	49.61
56	extinct	46.84	47.77
56	extinct	46.71	49.24
60	extinct	46.36	49.08
62	extinct	45.96	48.02
62	extinct	45.99	46.45
64	extinct	45.94	48.12
65	extinct	46.77	47.71
65	extinct	46.96	47.29
65	extinct	46.85	48.11
65	extinct	46.94	47.87
65	extinct	47.05	47.11
65	extinct	46.89	47.71
66	extinct	43.62	43.76
101	extinct	41.45	41.97
103	extinct	36.15	37.23
103	extinct	36.61	38.55
118	extinct	39.35	39.48
118	extinct	38.87	39.51
106	extinct	40.11	41.79
106	extinct	40.15	40.98
106	extinct	40.24	41.31
112	extinct	38.04	39.57
110	extinct	39.76	40.8
110	extinct	40.27	41.07
46	extinct	49.06	51.71
46	extinct	45.88	49.19
46	extinct	32.64	45.64
89	extinct	37.29	40.51
122	extinct	38.22	38.79
122	extinct	38.06	38.09
122	extinct	33.68	36.11
124	extinct	37.88	38.94
124	extinct	37.61	39.18
124	extinct	36.43	39.18
127	extinct	37.28	38.16
130	extinct	35.2	36.23
130	extinct	36.76	37.8
67	extinct	46.14	46.27
67	extinct	42.08	45.59
67	extinct	31.45	46.89
94	extinct	31.6	42.08
135	extinct	35.97	36.95
135	extinct	35.73	36.22
135	extinct	36.07	36.83
137	extinct	33.47	33.93
137	extinct	35.38	36.71
128	extinct	35.92	37.83
68	extinct	36.28	44.91
133	extinct	36.85	37.13
75	extinct	42.8	43.75
90	extinct	35.2	41.09
90	extinct	39.39	42.92
85	extinct	32.94	40.51
85	extinct	40.55	41.02
108	extinct	33.75	34.54
108	extinct	33.96	40.06
107	extinct	39.77	40.38
107	extinct	39.43	39.68
107	extinct	34.34	40.8
195	extinct	31.49	32.12
238	extinct	27.91	28.98
201	extinct	26.69	29.93
204	extinct	27.69	30.75
198	extinct	31.79	31.94
198	extinct	31.44	31.92
198	extinct	31.76	31.87
