Species	Status	MinT	MaxT
100	extinct	42.62	47.48
100	extinct	40.78	46.24
104	extinct	41.33	45.32
103	extinct	45.21	47.05
103	extinct	45.28	45.51
99	extinct	46.62	46.8
96	extinct	46.17	47.3
95	extinct	45.64	48.14
95	extinct	45.65	46.14
95	extinct	45.94	48.23
95	extinct	44.78	46.36
95	extinct	44.25	47.18
126	extinct	41.4	42.07
90	extinct	46.53	49.24
90	extinct	46.08	46.11
90	extinct	45.97	47.32
90	extinct	43.06	46.01
90	extinct	46.55	48.3
90	extinct	43.27	47.14
89	extinct	47.82	49.13
89	extinct	47.25	48.08
88	extinct	48.16	48.85
88	extinct	44.58	45.69
88	extinct	46.69	47.37
88	extinct	44.28	44.34
88	extinct	46.38	46.8
88	extinct	47.23	48.58
88	extinct	47.67	48.38
85	extinct	47.75	49.31
85	extinct	43.86	46.01
85	extinct	44.83	48.96
85	extinct	47.25	50.46
85	extinct	46.37	50.21
85	extinct	47.47	48.29
84	extinct	46.79	50.52
118	extinct	40.54	41.08
118	extinct	41.06	41.92
118	extinct	40.14	42.8
118	extinct	42.02	43.05
72	extinct	38.41	50.09
66	extinct	41.99	53.93
66	extinct	35.29	54.5
66	extinct	43.18	50.83
66	extinct	30.24	38.21
66	extinct	44.41	52.97
66	extinct	46.5	50.39
50	extinct	46.54	53.92
116	extinct	42.58	43.34
116	extinct	43.04	43.28
107	extinct	43.25	46.09
107	extinct	44.26	45.93
127	extinct	40.89	41.77
130	extinct	39.06	39.51
130	extinct	38.15	39.42
131	extinct	39.44	40.55
131	extinct	39.75	40.71
139	extinct	37.3	39.65
139	extinct	38.97	39.45
123	extinct	39.8	41.64
123	extinct	33.21	35.21
123	extinct	37.3	40.95
145	extinct	39.08	39.95
145	extinct	39.2	40.02
145	extinct	39.18	40.16
151	extinct	36.92	37.36
157	extinct	37.7	38.09
157	extinct	37.43	38.16
122	extinct	39.36	41.32
155	extinct	37.49	38.84
110	extinct	35.92	40.75
92	extinct	39.55	43.17
105	extinct	43.74	45.03
105	extinct	31.33	34.85
105	extinct	44.15	45.71
108	extinct	45.3	46.06
108	extinct	40.01	41.64
108	extinct	40.75	41.49
111	extinct	38.25	45.11
94	extinct	37.38	45.84
115	extinct	33.02	33.84
156	extinct	37.65	38.1
194	extinct	33.96	34.94
198	extinct	34.17	34.83
198	extinct	34.35	34.52
160	extinct	37.06	37.15
160	extinct	36.07	36.51
161	extinct	32.83	34.84
161	extinct	35.63	37.23
187	extinct	34.01	34.77
187	extinct	34.36	35.5
158	extinct	33.82	34.99
178	extinct	33.17	35.36
178	extinct	34.78	36.01
165	extinct	36.5	37.02
165	extinct	36.55	36.89
165	extinct	36.65	36.8
182	extinct	34.83	35.52
163	extinct	32.73	36.85
164	extinct	35.74	37.43
174	extinct	33.18	34.01
174	extinct	35.15	35.84
176	extinct	35.86	36.09
176	extinct	35.56	36.12
176	extinct	35.38	36.22
176	extinct	35.92	36.12
176	extinct	35.59	36.16
177	extinct	33.55	35.04
177	extinct	34.74	35.78
