Species	Status	MinT	MaxT
20	extinct	27.25	64.14
20	extinct	49.06	64.75
81	extinct	46.26	46.64
84	extinct	42.46	43.83
89	extinct	43.3	45.59
90	extinct	44.49	45.32
91	extinct	44.19	45.17
91	extinct	44.15	44.66
80	extinct	44.62	46.07
80	extinct	41.18	45.64
80	extinct	40.22	44.65
80	extinct	38.62	43.83
104	extinct	41.48	41.6
104	extinct	41.46	43.05
104	extinct	40.64	42.25
106	extinct	42.02	42.83
106	extinct	41.97	42.79
106	extinct	42.4	42.89
106	extinct	42.79	42.87
108	extinct	40.39	42.59
109	extinct	41.48	41.77
109	extinct	41.31	41.93
109	extinct	41.77	41.89
109	extinct	41.46	42.22
109	extinct	41.1	42.75
109	extinct	41.32	41.41
96	extinct	43.31	43.53
77	extinct	45.86	47.0
93	extinct	44.47	45.08
93	extinct	44.82	45.24
47	extinct	37.87	46.25
47	extinct	52.56	53.28
47	extinct	47.65	49.24
47	extinct	42.92	51.71
62	extinct	48.14	49.18
64	extinct	48.89	49.04
66	extinct	44.41	46.21
66	extinct	47.31	49.85
66	extinct	43.94	46.83
67	extinct	45.75	49.78
67	extinct	48.81	49.26
60	extinct	43.45	47.01
72	extinct	47.14	47.75
72	extinct	47.16	47.93
73	extinct	45.46	47.33
34	extinct	49.88	56.5
34	extinct	32.14	35.11
34	extinct	39.46	44.99
44	extinct	38.2	48.67
44	extinct	37.81	49.1
44	extinct	39.76	48.68
71	extinct	41.42	45.24
71	extinct	45.09	47.37
144	extinct	37.45	38.13
111	extinct	38.66	41.32
122	extinct	39.82	40.3
136	extinct	36.82	38.14
136	extinct	37.92	38.37
136	extinct	37.58	38.26
136	extinct	36.77	38.5
126	extinct	37.58	40.53
126	extinct	39.02	40.2
118	extinct	38.99	39.56
118	extinct	39.18	41.09
118	extinct	38.83	41.53
120	extinct	39.76	40.43
131	extinct	37.61	39.54
103	extinct	41.79	43.12
102	extinct	38.39	39.77
102	extinct	41.39	41.93
102	extinct	41.83	42.72
79	extinct	45.68	46.95
79	extinct	37.26	37.47
74	extinct	32.52	36.66
133	extinct	32.61	36.73
133	extinct	33.46	37.26
160	extinct	35.02	35.57
157	extinct	34.69	35.05
157	extinct	35.04	36.53
159	extinct	35.63	36.45
132	extinct	35.47	35.87
141	extinct	32.66	36.14
166	extinct	33.19	33.8
166	extinct	33.81	34.38
166	extinct	33.83	34.41
166	extinct	33.17	34.89
152	extinct	36.58	37.11
158	extinct	35.36	35.43
129	extinct	34.23	34.76
83	extinct	43.08	46.1
70	extinct	37.15	44.66
87	extinct	44.64	45.48
87	extinct	44.03	44.17
87	extinct	41.98	45.24
87	extinct	36.7	45.3
87	extinct	31.8	44.61
97	extinct	38.43	42.17
97	extinct	38.18	40.14
105	extinct	30.15	30.81
113	extinct	38.65	39.29
113	extinct	33.35	37.12
113	extinct	41.4	42.25
127	extinct	34.67	35.91
125	extinct	36.46	38.34
125	extinct	36.22	37.25
124	extinct	35.69	36.48
124	extinct	36.84	40.08
121	extinct	39.46	39.97
194	extinct	30.92	32.31
197	extinct	27.55	28.66
