Species	Status	MinT	MaxT
14	extinct	44.6	55.5
14	extinct	20.9	34.17
14	extinct	57.57	64.38
85	extinct	45.9	46.92
88	extinct	40.92	44.59
88	extinct	41.97	42.19
88	extinct	45.3	46.36
88	extinct	38.65	45.18
88	extinct	38.95	41.45
88	extinct	45.33	46.15
90	extinct	44.35	44.92
90	extinct	38.49	39.73
91	extinct	43.92	44.88
91	extinct	43.62	45.4
91	extinct	44.79	45.01
92	extinct	44.31	44.32
92	extinct	43.73	45.53
92	extinct	44.37	44.93
93	extinct	44.61	45.44
93	extinct	44.73	45.43
93	extinct	44.52	44.85
93	extinct	44.71	45.29
94	extinct	44.4	45.06
98	extinct	42.98	43.88
100	extinct	44.09	44.3
100	extinct	43.86	44.29
100	extinct	44.08	44.24
100	extinct	43.58	44.38
106	extinct	42.61	43.58
107	extinct	41.75	42.6
107	extinct	41.07	42.62
109	extinct	41.99	42.64
109	extinct	41.59	41.82
111	extinct	41.29	41.54
111	extinct	41.89	42.24
111	extinct	40.99	42.1
111	extinct	41.9	42.43
113	extinct	42.02	42.43
113	extinct	42.02	42.82
113	extinct	42.08	42.44
113	extinct	42.05	42.17
113	extinct	41.95	42.59
113	extinct	42.1	42.39
113	extinct	42.07	42.31
117	extinct	41.25	42.15
117	extinct	40.78	42.15
39	extinct	57.19	57.35
58	extinct	50.78	52.28
58	extinct	51.27	51.94
58	extinct	42.8	43.62
58	extinct	42.62	44.58
58	extinct	45.13	50.49
58	extinct	50.23	50.74
34	extinct	54.7	58.21
34	extinct	51.68	56.38
34	extinct	54.27	56.33
17	extinct	43.98	48.25
17	extinct	56.55	64.75
72	extinct	46.83	49.76
72	extinct	45.85	49.93
72	extinct	46.67	48.38
81	extinct	45.33	46.19
81	extinct	43.38	44.09
76	extinct	48.17	48.96
79	extinct	45.01	46.64
77	extinct	47.2	48.94
77	extinct	47.31	48.59
77	extinct	43.75	46.77
78	extinct	43.62	44.23
75	extinct	43.75	43.88
75	extinct	38.84	42.89
130	extinct	38.96	40.17
130	extinct	38.21	38.63
130	extinct	39.22	39.35
141	extinct	37.48	38.14
