Species	Status	MinT	MaxT
24	extinct	21.2	43.43
79	extinct	43.48	44.98
74	extinct	45.24	46.58
74	extinct	46.28	46.93
74	extinct	43.35	43.68
74	extinct	43.05	46.87
74	extinct	46.0	46.79
72	extinct	45.95	47.48
70	extinct	43.02	44.59
70	extinct	43.91	47.69
70	extinct	44.81	47.89
70	extinct	46.98	47.93
38	extinct	35.23	36.62
71	extinct	47.04	48.14
71	extinct	45.46	45.61
71	extinct	45.27	45.54
62	extinct	48.87	49.2
62	extinct	46.52	48.03
64	extinct	43.78	44.3
94	extinct	41.33	42.38
94	extinct	40.8	40.87
65	extinct	43.72	45.15
65	extinct	39.95	44.89
65	extinct	43.87	49.07
122	extinct	36.96	37.16
122	extinct	37.19	37.61
114	extinct	37.2	37.76
114	extinct	37.65	39.05
114	extinct	37.08	37.74
119	extinct	38.15	38.28
101	extinct	40.54	41.07
101	extinct	40.53	41.1
101	extinct	40.35	41.08
101	extinct	40.69	41.02
98	extinct	40.27	41.54
113	extinct	38.3	39.16
113	extinct	38.53	39.09
113	extinct	38.4	38.67
112	extinct	37.24	38.04
112	extinct	38.16	39.59
107	extinct	38.75	40.29
82	extinct	35.42	43.58
82	extinct	42.14	44.46
82	extinct	42.37	43.0
83	extinct	41.97	42.8
68	extinct	34.17	45.16
86	extinct	37.34	37.74
49	extinct	28.88	38.04
93	extinct	38.63	39.0
93	extinct	35.68	39.61
93	extinct	39.56	41.16
93	extinct	35.12	35.33
59	extinct	47.2	49.39
59	extinct	29.17	34.95
88	extinct	41.01	42.4
88	extinct	39.02	40.55
39	extinct	43.87	47.49
92	extinct	38.72	40.49
87	extinct	38.26	39.51
75	extinct	36.38	37.13
75	extinct	33.79	37.71
133	extinct	34.67	34.88
138	extinct	34.0	34.39
138	extinct	32.48	32.97
138	extinct	34.86	35.83
138	extinct	32.93	35.19
138	extinct	35.42	35.49
138	extinct	32.0	35.3
139	extinct	34.7	34.97
110	extinct	38.58	38.73
110	extinct	38.03	38.46
110	extinct	36.17	39.53
110	extinct	38.75	39.15
106	extinct	35.63	39.62
106	extinct	35.46	36.59
140	extinct	35.79	35.85
152	extinct	33.4	33.94
152	extinct	33.46	33.75
90	extinct	36.24	36.48
90	extinct	40.73	42.77
90	extinct	38.35	41.49
90	extinct	33.73	39.75
137	extinct	32.57	33.17
129	extinct	35.94	37.43
129	extinct	35.9	36.87
130	extinct	33.21	36.02
130	extinct	34.69	36.78
175	extinct	31.5	32.27
225	extinct	27.71	28.5
170	extinct	31.77	32.3
170	extinct	32.23	32.26
170	extinct	31.64	33.3
170	extinct	31.57	33.01
162	extinct	29.74	32.54
161	extinct	31.51	32.44
167	extinct	32.4	33.46
183	extinct	30.77	31.52
183	extinct	30.72	31.23
180	extinct	28.25	31.31
182	extinct	30.68	31.43
193	extinct	28.57	30.7
200	extinct	27.69	29.44
158	extinct	27.03	30.03
216	extinct	28.33	28.42
157	extinct	31.37	33.71
124	extinct	30.71	33.25
124	extinct	30.69	36.69
111	extinct	38.03	39.09
131	extinct	29.4	35.09
131	extinct	34.52	37.09
143	extinct	30.37	31.06
153	extinct	32.2	33.41
153	extinct	29.32	34.78
253	extinct	25.12	26.29
253	extinct	24.31	25.43
251	extinct	24.9	26.41
250	extinct	23.96	26.13
250	extinct	23.21	25.11
248	extinct	26.61	27.35
