Species	Status	MinT	MaxT
15	extinct	41.25	46.75
71	extinct	41.65	45.17
71	extinct	43.38	43.92
71	extinct	41.52	42.27
71	extinct	41.86	45.1
71	extinct	42.49	45.0
71	extinct	42.51	42.72
76	extinct	43.75	43.94
76	extinct	43.75	44.7
76	extinct	43.74	44.63
76	extinct	43.75	44.39
76	extinct	43.75	43.86
76	extinct	43.74	43.82
76	extinct	43.74	44.5
76	extinct	43.75	44.4
63	extinct	41.66	43.5
63	extinct	42.53	43.79
63	extinct	43.97	44.51
80	extinct	42.68	43.66
82	extinct	41.66	42.25
83	extinct	42.09	42.41
83	extinct	39.84	42.08
84	extinct	43.14	43.79
84	extinct	43.03	43.57
89	extinct	42.86	43.13
89	extinct	42.48	43.04
89	extinct	42.77	43.07
89	extinct	42.44	43.18
95	extinct	42.08	42.28
95	extinct	41.72	42.29
100	extinct	41.24	41.97
78	extinct	43.62	43.91
78	extinct	43.62	44.03
61	extinct	41.24	47.82
79	extinct	41.7	42.35
45	extinct	46.37	46.43
36	extinct	51.29	51.99
36	extinct	37.55	42.11
23	extinct	44.28	51.86
23	extinct	53.41	55.82
41	extinct	50.62	51.48
41	extinct	41.1	47.28
41	extinct	51.16	51.66
41	extinct	47.2	50.98
41	extinct	47.79	51.01
41	extinct	49.73	51.75
41	extinct	47.21	48.82
42	extinct	49.54	50.91
48	extinct	42.89	44.41
30	extinct	39.77	40.27
58	extinct	46.05	46.67
51	extinct	48.21	48.28
51	extinct	46.5	47.46
51	extinct	46.32	47.4
57	extinct	47.16	47.57
111	extinct	36.85	39.98
111	extinct	38.04	38.23
98	extinct	41.13	41.49
98	extinct	40.94	41.55
98	extinct	41.11	41.83
127	extinct	38.91	39.14
116	extinct	39.38	39.49
105	extinct	40.41	40.57
105	extinct	40.58	40.9
114	extinct	39.92	40.41
136	extinct	37.11	37.8
112	extinct	40.47	40.66
112	extinct	40.36	40.65
112	extinct	40.52	40.66
110	extinct	38.42	40.85
123	extinct	39.05	39.62
86	extinct	42.24	42.54
86	extinct	41.44	42.13
86	extinct	34.05	36.45
124	extinct	38.19	39.36
124	extinct	38.35	38.9
124	extinct	37.17	39.53
37	extinct	41.18	46.04
49	extinct	44.95	45.46
49	extinct	37.63	39.06
146	extinct	37.59	37.91
128	extinct	34.61	34.67
128	extinct	36.11	36.22
149	extinct	34.52	36.83
149	extinct	33.52	35.13
149	extinct	33.82	34.71
153	extinct	36.36	37.27
153	extinct	36.29	37.26
153	extinct	37.03	37.1
126	extinct	37.77	39.3
126	extinct	35.28	38.31
152	extinct	34.96	36.83
154	extinct	34.76	36.38
154	extinct	35.51	36.81
154	extinct	34.92	36.23
169	extinct	34.91	35.98
169	extinct	34.86	34.98
169	extinct	35.02	35.69
164	extinct	35.08	35.5
131	extinct	34.99	36.8
131	extinct	35.68	36.57
160	extinct	32.7	35.63
165	extinct	35.09	35.98
142	extinct	36.61	38.14
142	extinct	36.52	36.59
142	extinct	34.19	35.88
142	extinct	36.69	37.67
142	extinct	32.26	32.55
142	extinct	33.39	35.8
142	extinct	35.95	37.44
142	extinct	33.54	35.56
142	extinct	32.09	36.72
142	extinct	32.11	36.38
142	extinct	36.96	37.08
163	extinct	34.55	35.41
163	extinct	34.63	35.25
163	extinct	35.2	35.59
172	extinct	34.9	35.12
172	extinct	34.89	35.49
50	extinct	47.03	47.67
50	extinct	46.59	48.02
52	extinct	40.62	42.32
52	extinct	20.87	45.73
52	extinct	25.29	41.36
52	extinct	41.31	43.3
52	extinct	24.84	41.0
66	extinct	29.97	34.31
178	extinct	34.22	34.96
88	extinct	37.93	40.61
88	extinct	40.49	41.65
88	extinct	30.93	39.47
92	extinct	37.57	37.69
92	extinct	33.87	42.59
92	extinct	36.31	39.97
94	extinct	33.87	34.23
94	extinct	36.08	39.56
94	extinct	36.05	36.54
104	extinct	39.94	41.28
104	extinct	38.43	40.38
108	extinct	35.48	36.24
108	extinct	34.47	36.0
108	extinct	35.32	37.29
185	extinct	34.04	34.41
185	extinct	34.02	34.16
185	extinct	33.78	34.62
185	extinct	34.01	34.13
185	extinct	33.83	34.4
185	extinct	33.73	34.58
113	extinct	34.68	40.06
113	extinct	35.8	36.74
113	extinct	33.5	35.26
113	extinct	40.09	40.83
113	extinct	39.97	40.19
117	extinct	33.71	38.81
117	extinct	37.16	37.74
117	extinct	38.35	39.31
117	extinct	36.5	38.98
117	extinct	38.96	39.91
117	extinct	34.44	35.08
118	extinct	34.34	39.61
191	extinct	30.95	33.79
199	extinct	30.98	32.67
189	extinct	31.78	34.28
189	extinct	30.08	31.95
206	extinct	29.09	32.24
211	extinct	28.74	30.9
261	extinct	27.9	28.75
259	extinct	27.49	27.55
259	extinct	27.83	28.12
252	extinct	27.0	27.25
251	extinct	28.69	28.74
246	extinct	27.2	28.77
246	extinct	26.42	26.6
241	extinct	26.9	29.51
238	extinct	29.67	30.32
229	extinct	26.67	29.03
227	extinct	30.58	31.23
225	extinct	29.48	29.77
183	extinct	33.51	34.28
183	extinct	30.61	33.0
120	extinct	26.84	35.49
120	extinct	23.9	23.99
109	extinct	34.67	35.33
91	extinct	35.67	36.95
91	extinct	32.65	37.04
174	extinct	29.88	32.69
174	extinct	34.2	35.03
180	extinct	31.18	32.87
291	extinct	25.71	25.96
292	extinct	23.24	25.01
292	extinct	23.57	27.1
328	extinct	24.14	24.88
328	extinct	23.53	23.67
280	extinct	24.23	24.63
55	extinct	21.7	22.81
55	extinct	20.26	26.26
272	extinct	25.34	26.96
272	extinct	22.24	25.62
272	extinct	26.53	27.72
272	extinct	21.13	26.12
271	extinct	24.28	25.19
284	extinct	25.75	26.38
284	extinct	23.44	23.81
281	extinct	27.41	27.75
281	extinct	27.68	27.73
329	extinct	21.67	22.64
326	extinct	23.2	23.83
322	extinct	24.47	25.05
312	extinct	22.0	23.95
330	extinct	23.86	24.53
330	extinct	23.31	24.82
330	extinct	23.95	24.58
330	extinct	23.61	24.34
330	extinct	23.34	24.22
330	extinct	23.22	24.09
330	extinct	23.21	24.82
330	extinct	23.43	24.95
294	extinct	19.92	20.75
308	extinct	24.1	25.96
308	extinct	24.21	25.18
335	extinct	23.05	24.6
335	extinct	23.34	23.46
335	extinct	23.52	24.72
335	extinct	23.41	23.62
306	extinct	24.32	24.62
347	extinct	24.17	24.27
301	extinct	25.91	26.4
301	extinct	25.64	26.37
301	extinct	25.92	26.41
297	extinct	22.85	24.7
297	extinct	23.52	25.38
331	extinct	24.02	24.55
268	extinct	25.73	26.02
270	extinct	25.47	26.76
270	extinct	27.01	27.43
265	extinct	26.26	28.59
228	extinct	25.23	27.5
137	extinct	26.1	33.41
223	extinct	29.82	30.92
223	extinct	23.49	30.89
222	extinct	20.26	30.06
222	extinct	26.85	28.47
147	extinct	28.35	30.03
267	extinct	26.9	27.11
181	extinct	31.06	32.42
216	extinct	30.9	31.49
204	extinct	18.83	29.49
204	extinct	23.46	26.17
195	extinct	22.67	31.85
195	extinct	19.32	25.37
129	extinct	36.13	38.26
129	extinct	32.37	36.31
234	extinct	17.92	23.09
253	extinct	26.27	27.69
97	extinct	17.03	24.62
97	extinct	13.86	30.56
97	extinct	37.25	40.9
97	extinct	36.79	41.22
97	extinct	28.29	29.75
97	extinct	18.72	21.32
97	extinct	33.77	34.38
97	extinct	34.58	42.16
255	extinct	26.43	28.46
255	extinct	27.2	27.8
248	extinct	17.79	25.56
248	extinct	28.24	28.47
248	extinct	25.97	29.23
243	extinct	27.21	29.43
242	extinct	24.06	24.89
