Species	Status	MinT	MaxT
27	extinct	42.5	46.3
27	extinct	30.51	49.72
86	extinct	42.12	42.67
86	extinct	42.13	42.73
86	extinct	42.1	42.16
85	extinct	41.01	41.41
85	extinct	40.72	40.75
78	extinct	43.6	44.11
78	extinct	43.86	43.94
74	extinct	43.23	44.92
73	extinct	43.87	44.34
73	extinct	43.9	45.23
67	extinct	44.82	46.07
67	extinct	44.75	46.17
67	extinct	44.82	46.29
67	extinct	40.16	41.37
66	extinct	41.29	42.09
66	extinct	42.56	44.15
66	extinct	44.25	44.47
66	extinct	40.93	45.54
66	extinct	37.93	47.72
66	extinct	38.45	41.13
66	extinct	38.64	40.67
66	extinct	37.42	37.72
65	extinct	38.86	41.43
64	extinct	47.44	47.8
64	extinct	46.88	47.68
64	extinct	47.16	47.78
69	extinct	45.8	46.01
69	extinct	45.75	46.32
62	extinct	42.98	46.53
36	extinct	42.07	53.99
36	extinct	43.26	45.25
36	extinct	42.67	53.22
42	extinct	38.04	48.48
42	extinct	40.03	40.28
51	extinct	38.69	50.83
51	extinct	35.2	52.05
51	extinct	47.16	48.02
51	extinct	40.24	51.14
57	extinct	48.02	48.15
61	extinct	47.16	48.14
61	extinct	47.41	47.42
61	extinct	46.71	47.21
61	extinct	46.41	47.63
61	extinct	46.85	48.38
61	extinct	47.5	47.92
59	extinct	47.12	47.64
59	extinct	47.82	48.43
122	extinct	37.39	37.66
122	extinct	37.23	37.6
122	extinct	37.1	38.26
95	extinct	39.74	41.18
111	extinct	38.86	38.96
111	extinct	38.89	38.98
111	extinct	38.92	39.52
117	extinct	37.64	39.06
117	extinct	36.54	37.25
117	extinct	38.02	39.07
90	extinct	38.72	42.05
101	extinct	38.18	38.82
108	extinct	37.29	38.41
114	extinct	38.27	38.95
104	extinct	39.65	39.92
104	extinct	39.78	39.96
88	extinct	39.33	42.29
80	extinct	37.55	41.33
70	extinct	45.52	46.29
70	extinct	35.43	43.74
83	extinct	38.71	40.1
83	extinct	38.55	41.13
119	extinct	36.31	38.18
160	extinct	33.8	34.22
158	extinct	34.07	34.9
158	extinct	34.08	34.99
158	extinct	34.04	34.87
158	extinct	34.59	34.85
158	extinct	34.11	34.76
130	extinct	35.68	36.7
130	extinct	34.85	34.99
132	extinct	35.71	36.08
136	extinct	35.84	37.13
136	extinct	35.04	36.82
136	extinct	33.32	34.78
143	extinct	35.22	36.31
143	extinct	33.54	34.12
147	extinct	35.18	36.08
147	extinct	34.61	34.7
147	extinct	34.12	34.51
147	extinct	34.57	35.02
147	extinct	34.17	34.52
127	extinct	37.29	38.28
77	extinct	31.85	35.01
77	extinct	32.32	33.7
113	extinct	37.6	37.63
113	extinct	35.66	36.42
72	extinct	43.21	44.91
103	extinct	35.19	38.21
103	extinct	39.17	39.52
105	extinct	38.77	39.27
105	extinct	32.6	39.75
96	extinct	36.71	39.4
96	extinct	33.06	33.98
107	extinct	33.82	34.58
212	extinct	28.51	28.98
177	extinct	32.77	32.91
169	extinct	32.82	33.82
189	extinct	30.42	31.92
189	extinct	30.1	31.61
189	extinct	31.22	32.43
242	extinct	27.65	28.19
190	extinct	31.82	32.13
211	extinct	28.94	30.37
213	extinct	29.36	29.61
213	extinct	29.39	30.17
201	extinct	28.21	29.96
220	extinct	29.34	29.56
197	extinct	28.22	29.7
193	extinct	30.32	31.84
191	extinct	27.56	29.93
138	extinct	31.76	37.16
135	extinct	29.77	34.2
124	extinct	37.34	38.15
121	extinct	24.64	31.21
148	extinct	31.49	34.2
131	extinct	34.02	35.29
162	extinct	31.95	33.95
162	extinct	28.78	33.22
162	extinct	25.96	34.25
162	extinct	32.34	33.62
162	extinct	30.61	34.35
154	extinct	31.34	32.19
154	extinct	31.19	35.08
155	extinct	32.48	33.65
161	extinct	32.7	34.5
337	extinct	23.22	23.71
337	extinct	23.61	23.72
337	extinct	22.82	23.75
343	extinct	22.65	23.4
343	extinct	22.86	23.53
343	extinct	22.69	23.45
343	extinct	22.92	23.29
250	extinct	23.24	23.27
260	extinct	21.01	21.99
260	extinct	25.01	25.31
63	extinct	26.85	39.05
63	extinct	29.6	32.04
63	extinct	44.1	46.17
240	extinct	26.46	26.52
240	extinct	26.66	26.93
240	extinct	26.17	26.66
255	extinct	26.09	26.09
255	extinct	25.18	25.88
301	extinct	24.53	25.31
302	extinct	24.73	25.45
290	extinct	24.89	25.37
308	extinct	22.07	22.2
266	extinct	22.34	24.2
266	extinct	25.48	25.54
310	extinct	23.75	24.1
284	extinct	24.75	25.63
317	extinct	23.6	24.54
317	extinct	23.4	24.53
276	extinct	25.29	25.39
276	extinct	24.5	24.66
276	extinct	24.88	24.95
274	extinct	25.38	26.54
274	extinct	25.48	25.88
274	extinct	24.07	24.39
203	extinct	29.44	30.16
203	extinct	19.89	25.63
203	extinct	28.34	30.55
203	extinct	22.97	23.11
199	extinct	21.58	31.47
199	extinct	21.68	23.95
199	extinct	30.46	31.12
199	extinct	20.5	30.02
199	extinct	22.57	23.84
199	extinct	30.13	31.5
199	extinct	20.1	20.96
186	extinct	22.89	26.87
186	extinct	25.66	30.41
186	extinct	21.36	25.15
181	extinct	30.1	30.7
181	extinct	22.3	25.53
208	extinct	25.39	27.19
208	extinct	28.7	30.33
208	extinct	26.18	30.61
209	extinct	25.39	30.16
194	extinct	24.92	27.95
194	extinct	26.13	31.87
216	extinct	27.16	27.48
229	extinct	26.79	26.97
226	extinct	26.81	27.46
223	extinct	28.06	28.11
215	extinct	23.0	27.0
222	extinct	26.32	29.35
222	extinct	26.12	28.72
222	extinct	28.19	28.7
219	extinct	26.4	29.04
219	extinct	28.18	29.55
219	extinct	26.83	27.18
176	extinct	21.46	31.46
176	extinct	20.29	28.62
153	extinct	26.26	33.38
153	extinct	26.05	29.76
180	extinct	31.08	32.52
333	extinct	18.73	20.72
333	extinct	18.18	18.93
333	extinct	21.02	22.46
333	extinct	17.65	18.26
333	extinct	17.41	19.49
333	extinct	21.83	22.13
333	extinct	20.46	21.28
338	extinct	20.48	20.76
339	extinct	22.54	22.56
339	extinct	22.41	23.29
332	extinct	19.21	21.7
332	extinct	19.43	19.89
327	extinct	22.31	23.93
157	extinct	32.21	33.98
330	extinct	22.46	22.74
330	extinct	22.39	23.74
330	extinct	22.91	23.22
330	extinct	22.55	23.91
330	extinct	22.32	22.33
330	extinct	22.9	23.98
330	extinct	22.98	23.31
330	extinct	22.95	23.94
330	extinct	22.24	23.78
330	extinct	21.99	23.85
330	extinct	22.11	22.26
330	extinct	22.09	23.13
330	extinct	22.66	22.92
330	extinct	22.9	23.79
170	extinct	19.03	25.4
235	extinct	17.63	23.48
235	extinct	19.33	20.8
235	extinct	18.78	28.62
347	extinct	22.31	23.25
347	extinct	22.26	23.07
347	extinct	22.27	23.0
347	extinct	22.32	22.66
347	extinct	22.3	23.09
347	extinct	22.32	23.02
347	extinct	22.29	22.63
393	extinct	20.98	21.51
393	extinct	21.39	21.52
393	extinct	20.74	21.65
393	extinct	21.0	21.49
380	extinct	21.15	21.33
380	extinct	21.21	21.52
380	extinct	20.98	21.46
372	extinct	21.73	22.24
372	extinct	21.85	22.08
368	extinct	21.61	21.96
368	extinct	21.6	22.08
368	extinct	21.61	22.0
368	extinct	21.62	21.88
365	extinct	21.82	22.15
365	extinct	22.03	22.55
365	extinct	21.86	22.29
365	extinct	21.96	22.27
365	extinct	21.94	22.31
364	extinct	21.8	22.26
364	extinct	22.1	22.47
358	extinct	21.95	22.25
358	extinct	21.92	22.75
358	extinct	21.94	22.4
358	extinct	21.94	22.42
355	extinct	21.84	22.13
355	extinct	21.68	22.9
355	extinct	21.96	22.4
355	extinct	21.7	22.38
354	extinct	21.54	22.38
354	extinct	21.71	21.85
348	extinct	19.75	22.46
348	extinct	22.16	22.48
348	extinct	21.53	22.22
346	extinct	19.88	21.47
346	extinct	21.4	22.54
346	extinct	19.8	22.0
346	extinct	22.17	22.79
346	extinct	21.15	22.31
346	extinct	20.87	23.22
346	extinct	19.99	22.2
346	extinct	19.95	21.51
346	extinct	22.31	22.31
346	extinct	22.21	23.32
346	extinct	21.93	22.81
346	extinct	21.75	21.95
321	extinct	20.71	20.82
299	extinct	19.03	23.44
299	extinct	22.01	24.14
299	extinct	23.27	25.3
319	extinct	23.41	23.89
238	extinct	24.88	27.02
238	extinct	17.4	25.44
238	extinct	14.45	18.83
79	extinct	41.56	43.75
99	extinct	19.58	22.29
99	extinct	13.49	21.52
99	extinct	15.6	22.46
251	extinct	17.07	23.35
251	extinct	16.56	26.38
251	extinct	20.85	26.1
251	extinct	24.05	27.23
251	extinct	22.35	23.09
251	extinct	18.24	26.32
251	extinct	24.66	25.52
264	extinct	20.48	22.18
269	extinct	19.65	23.24
269	extinct	24.64	26.15
269	extinct	24.79	25.14
269	extinct	23.12	25.45
269	extinct	24.04	26.24
269	extinct	22.2	24.37
320	extinct	19.99	23.84
320	extinct	21.42	23.21
320	extinct	22.07	22.32
206	extinct	15.3	26.65
206	extinct	19.73	26.46
285	extinct	24.61	24.72
285	extinct	23.1	24.21
285	extinct	22.97	23.95
295	extinct	19.74	22.84
295	extinct	20.4	24.28
405	extinct	20.37	21.3
405	extinct	20.39	21.28
298	extinct	20.35	21.61
233	extinct	26.95	28.43
233	extinct	18.43	25.55
304	extinct	21.42	25.32
314	extinct	20.43	24.73
279	extinct	23.67	25.24
279	extinct	19.92	23.81
279	extinct	18.86	22.87
279	extinct	24.65	25.59
