Species	Status	MinT	MaxT
23	extinct	53.35	53.94
23	extinct	44.96	51.3
23	extinct	39.33	54.16
23	extinct	40.92	42.22
79	extinct	45.2	46.03
82	extinct	45.72	46.18
88	extinct	42.81	43.07
90	extinct	42.02	46.06
95	extinct	42.24	43.36
95	extinct	42.02	42.36
102	extinct	43.06	44.04
102	extinct	39.34	41.55
102	extinct	41.75	44.49
102	extinct	39.37	43.74
102	extinct	40.91	42.82
102	extinct	40.93	41.28
106	extinct	43.01	43.66
107	extinct	43.09	44.0
107	extinct	43.11	44.03
107	extinct	43.71	44.04
107	extinct	43.65	44.04
107	extinct	43.33	44.04
107	extinct	43.45	43.99
109	extinct	41.96	42.08
109	extinct	42.0	42.59
109	extinct	42.03	43.51
109	extinct	42.42	43.31
139	extinct	40.85	41.28
139	extinct	40.96	41.38
139	extinct	40.64	41.32
139	extinct	40.98	41.38
139	extinct	41.05	41.32
114	extinct	41.71	43.07
117	extinct	41.73	42.08
132	extinct	41.8	41.89
75	extinct	45.4	48.01
75	extinct	45.58	45.59
75	extinct	44.77	47.89
75	extinct	45.16	46.63
75	extinct	45.15	45.74
24	extinct	33.34	51.46
44	extinct	47.18	47.83
76	extinct	45.43	46.17
76	extinct	44.66	45.63
76	extinct	42.9	43.61
76	extinct	44.71	47.18
76	extinct	44.37	47.82
47	extinct	34.44	42.51
47	extinct	51.45	52.66
50	extinct	39.4	51.37
55	extinct	48.08	48.32
65	extinct	47.23	48.36
65	extinct	48.56	49.1
65	extinct	48.87	49.37
74	extinct	46.61	47.9
74	extinct	46.69	47.59
71	extinct	38.62	39.51
71	extinct	37.55	38.26
71	extinct	45.54	47.83
71	extinct	42.48	44.78
70	extinct	47.03	47.43
70	extinct	46.95	48.62
63	extinct	41.14	45.59
63	extinct	41.39	49.27
63	extinct	45.23	49.96
63	extinct	49.14	50.14
67	extinct	46.85	48.24
67	extinct	40.84	48.51
67	extinct	46.48	47.63
67	extinct	47.59	47.71
164	extinct	38.64	39.45
164	extinct	39.3	39.49
164	extinct	39.25	39.49
134	extinct	39.26	40.92
171	extinct	38.21	38.45
163	extinct	37.89	38.25
143	extinct	38.22	38.92
143	extinct	38.95	40.49
143	extinct	37.73	38.7
143	extinct	40.02	41.05
156	extinct	38.67	39.74
144	extinct	40.0	41.01
144	extinct	38.71	39.14
161	extinct	38.57	38.79
146	extinct	40.14	40.49
146	extinct	40.37	40.51
146	extinct	40.34	40.71
147	extinct	40.19	40.41
180	extinct	37.67	38.28
152	extinct	39.16	40.39
108	extinct	41.63	43.7
108	extinct	36.02	40.55
108	extinct	41.56	41.86
122	extinct	38.95	40.76
29	extinct	47.22	48.08
59	extinct	46.84	50.3
94	extinct	42.67	43.2
94	extinct	37.54	42.38
100	extinct	36.69	41.39
101	extinct	40.45	43.8
104	extinct	41.14	42.99
123	extinct	40.17	42.25
123	extinct	39.74	40.73
123	extinct	38.22	41.14
166	extinct	36.94	37.09
166	extinct	37.45	38.29
105	extinct	35.43	37.14
113	extinct	39.56	42.52
196	extinct	35.58	36.01
195	extinct	35.78	36.52
195	extinct	35.79	36.27
194	extinct	34.21	35.68
194	extinct	35.59	36.17
174	extinct	36.7	36.75
174	extinct	37.17	37.39
175	extinct	32.35	36.05
175	extinct	34.83	38.71
175	extinct	30.27	35.09
215	extinct	34.48	34.71
215	extinct	33.28	33.29
213	extinct	34.29	34.76
213	extinct	34.6	35.37
213	extinct	34.64	35.32
192	extinct	35.87	36.63
197	extinct	34.84	35.24
197	extinct	34.89	36.35
197	extinct	35.48	36.55
197	extinct	35.22	35.27
200	extinct	35.22	36.18
191	extinct	35.96	36.9
182	extinct	36.82	36.99
190	extinct	33.86	35.84
190	extinct	32.72	34.09
183	extinct	36.97	37.68
183	extinct	36.99	37.57
183	extinct	36.86	37.46
183	extinct	36.95	37.53
183	extinct	36.91	37.48
186	extinct	35.43	37.05
186	extinct	35.5	37.17
186	extinct	34.08	36.32
186	extinct	34.82	35.05
202	extinct	35.56	36.3
73	extinct	26.7	28.64
73	extinct	37.79	40.6
116	extinct	30.61	36.38
116	extinct	35.08	39.69
115	extinct	40.56	42.41
168	extinct	36.67	37.88
168	extinct	36.45	38.99
168	extinct	37.34	38.86
112	extinct	33.84	38.58
112	extinct	34.1	34.74
112	extinct	34.83	38.02
112	extinct	29.7	38.54
112	extinct	33.2	41.51
128	extinct	30.08	32.01
85	extinct	40.61	42.0
85	extinct	40.49	40.65
85	extinct	44.86	45.16
85	extinct	41.76	41.87
85	extinct	44.6	44.62
85	extinct	43.73	44.52
85	extinct	30.09	31.9
85	extinct	40.14	46.21
85	extinct	45.46	45.47
85	extinct	29.55	35.33
150	extinct	34.71	40.18
151	extinct	34.86	39.1
151	extinct	34.85	36.6
158	extinct	34.31	38.83
159	extinct	35.82	36.54
159	extinct	35.7	39.62
159	extinct	37.22	39.25
160	extinct	35.12	37.23
160	extinct	35.89	37.31
165	extinct	35.63	37.27
148	extinct	39.34	39.41
148	extinct	36.25	37.13
148	extinct	38.84	40.52
