Species	Status	MinT	MaxT
41	extinct	41.95	48.09
41	extinct	53.58	55.37
41	extinct	51.76	53.94
78	extinct	43.08	43.19
78	extinct	43.11	43.2
69	extinct	44.02	45.95
69	extinct	43.31	43.47
67	extinct	45.96	46.13
66	extinct	43.11	45.68
65	extinct	46.89	47.55
65	extinct	46.79	47.44
65	extinct	47.25	47.51
65	extinct	47.16	47.49
65	extinct	47.27	47.64
64	extinct	46.77	47.21
64	extinct	46.4	47.28
76	extinct	41.94	44.48
76	extinct	42.61	42.89
80	extinct	43.23	43.87
63	extinct	42.81	45.27
63	extinct	45.43	46.81
63	extinct	47.13	48.28
57	extinct	41.9	43.65
57	extinct	43.96	47.39
56	extinct	40.75	43.13
90	extinct	41.58	42.18
90	extinct	41.63	42.26
53	extinct	43.86	48.88
53	extinct	49.26	51.33
51	extinct	45.78	50.92
51	extinct	42.61	45.23
51	extinct	50.29	50.73
43	extinct	47.78	49.9
43	extinct	37.0	54.75
43	extinct	39.86	50.99
89	extinct	39.22	40.49
89	extinct	41.23	41.95
96	extinct	38.64	39.08
101	extinct	38.23	38.74
101	extinct	36.5	39.34
101	extinct	39.57	41.03
101	extinct	37.22	39.55
104	extinct	39.05	40.29
105	extinct	36.86	37.75
105	extinct	38.66	39.12
105	extinct	37.8	38.37
108	extinct	39.52	40.23
108	extinct	39.63	40.18
110	extinct	37.92	38.91
110	extinct	37.53	38.62
127	extinct	37.85	38.62
127	extinct	38.18	38.59
85	extinct	41.5	42.8
82	extinct	37.55	43.78
55	extinct	40.16	41.87
112	extinct	38.56	38.95
112	extinct	38.7	38.8
68	extinct	35.77	42.67
68	extinct	33.24	43.08
116	extinct	34.8	37.55
116	extinct	34.75	36.27
116	extinct	35.5	36.61
164	extinct	34.86	35.32
144	extinct	36.89	37.21
144	extinct	36.98	37.29
144	extinct	36.8	37.31
142	extinct	34.42	35.48
142	extinct	36.29	36.61
142	extinct	33.18	34.56
142	extinct	34.22	34.74
142	extinct	35.98	36.4
142	extinct	33.52	34.11
142	extinct	32.64	32.68
119	extinct	30.97	32.7
119	extinct	35.74	37.4
123	extinct	37.51	38.33
124	extinct	36.08	38.62
124	extinct	32.77	33.79
124	extinct	34.15	38.52
124	extinct	32.42	36.39
125	extinct	35.95	36.95
139	extinct	33.27	34.16
139	extinct	34.18	37.62
138	extinct	34.67	35.15
138	extinct	34.48	34.86
138	extinct	35.1	36.92
137	extinct	34.02	36.19
137	extinct	35.45	37.22
158	extinct	35.09	35.79
135	extinct	33.34	35.89
129	extinct	36.12	37.49
129	extinct	35.77	35.84
130	extinct	35.88	37.46
120	extinct	37.96	38.04
99	extinct	32.27	32.99
99	extinct	36.36	39.9
99	extinct	35.13	38.4
99	extinct	32.83	35.75
99	extinct	39.34	40.0
166	extinct	34.91	35.08
166	extinct	34.64	35.1
166	extinct	34.61	35.05
77	extinct	35.12	42.6
77	extinct	34.48	38.41
88	extinct	39.66	42.03
88	extinct	34.27	39.0
88	extinct	36.45	36.6
88	extinct	29.62	36.3
88	extinct	33.11	37.09
92	extinct	40.2	41.58
92	extinct	37.01	40.39
92	extinct	38.59	42.06
92	extinct	28.2	41.8
92	extinct	40.9	41.29
92	extinct	40.26	41.87
92	extinct	32.69	38.1
95	extinct	37.19	38.94
95	extinct	31.56	35.13
72	extinct	35.93	41.9
72	extinct	29.77	35.09
72	extinct	33.33	33.46
72	extinct	40.36	43.74
72	extinct	38.21	44.59
72	extinct	35.73	39.42
71	extinct	30.6	40.63
150	extinct	35.03	36.28
150	extinct	35.45	36.22
83	extinct	30.89	36.83
189	extinct	32.76	32.94
187	extinct	31.11	31.48
201	extinct	31.9	32.24
192	extinct	30.96	32.28
192	extinct	31.12	31.7
199	extinct	31.89	32.69
196	extinct	29.49	32.06
196	extinct	27.37	27.57
236	extinct	29.57	29.58
214	extinct	30.25	30.28
214	extinct	30.05	30.05
271	extinct	27.56	28.43
245	extinct	28.1	28.45
242	extinct	28.31	29.07
182	extinct	32.52	33.88
234	extinct	30.7	30.86
234	extinct	30.53	30.85
232	extinct	29.68	30.42
227	extinct	30.13	30.38
227	extinct	26.19	30.49
181	extinct	30.64	33.96
179	extinct	32.63	33.44
179	extinct	32.82	33.46
179	extinct	32.28	33.23
145	extinct	20.28	23.97
145	extinct	24.52	27.23
131	extinct	27.47	32.16
122	extinct	28.94	33.69
121	extinct	20.49	24.94
114	extinct	28.14	34.91
102	extinct	28.22	38.85
98	extinct	38.52	41.19
98	extinct	24.29	35.32
98	extinct	38.49	40.45
97	extinct	27.46	34.35
97	extinct	23.4	29.29
87	extinct	37.17	40.21
87	extinct	30.91	36.73
180	extinct	32.9	34.02
152	extinct	35.83	36.97
160	extinct	34.04	35.6
159	extinct	24.94	32.79
159	extinct	27.85	29.92
330	extinct	24.85	25.42
284	extinct	22.63	22.66
284	extinct	24.27	25.66
284	extinct	25.31	27.65
329	extinct	24.47	25.3
285	extinct	26.04	26.9
285	extinct	24.34	25.91
287	extinct	21.61	24.9
287	extinct	22.94	25.32
274	extinct	26.57	28.14
359	extinct	22.84	23.6
269	extinct	24.0	28.22
283	extinct	26.9	27.82
283	extinct	26.88	27.45
286	extinct	26.54	26.6
286	extinct	26.62	26.93
317	extinct	24.9	25.13
291	extinct	25.66	27.22
312	extinct	22.28	25.63
310	extinct	25.41	26.21
324	extinct	24.42	25.23
306	extinct	22.88	26.37
306	extinct	23.31	25.04
306	extinct	24.23	25.67
300	extinct	24.88	25.62
300	extinct	22.61	24.39
300	extinct	23.99	25.18
296	extinct	23.83	26.34
293	extinct	20.89	21.49
293	extinct	20.35	24.85
327	extinct	23.9	24.13
292	extinct	25.76	26.76
292	extinct	25.09	27.1
292	extinct	24.46	25.21
292	extinct	24.98	25.55
268	extinct	25.2	25.74
268	extinct	26.47	28.76
268	extinct	26.04	28.61
268	extinct	26.72	26.9
270	extinct	22.51	25.6
128	extinct	21.17	23.0
207	extinct	25.67	27.3
207	extinct	22.14	26.12
207	extinct	23.9	26.51
207	extinct	25.73	28.74
220	extinct	29.42	29.42
220	extinct	24.65	24.69
224	extinct	15.61	17.69
224	extinct	19.54	24.1
183	extinct	22.15	32.07
183	extinct	28.01	32.47
183	extinct	23.59	26.28
225	extinct	21.09	22.74
225	extinct	18.88	31.2
225	extinct	25.5	28.83
225	extinct	28.22	30.44
225	extinct	20.28	23.64
225	extinct	16.81	25.42
226	extinct	27.6	27.86
228	extinct	28.5	28.71
228	extinct	25.26	30.86
228	extinct	26.64	27.7
118	extinct	26.88	27.83
177	extinct	22.74	25.11
210	extinct	26.82	27.71
100	extinct	29.1	37.05
100	extinct	28.38	35.44
247	extinct	26.66	27.2
247	extinct	27.18	28.53
185	extinct	25.41	30.68
261	extinct	27.87	27.89
249	extinct	28.48	28.62
251	extinct	22.92	29.09
251	extinct	19.36	26.99
253	extinct	27.55	28.3
253	extinct	25.41	27.0
253	extinct	27.33	28.35
253	extinct	26.46	27.66
253	extinct	26.4	28.46
255	extinct	25.84	28.63
255	extinct	27.85	28.14
255	extinct	25.86	26.4
346	extinct	21.62	24.19
346	extinct	22.36	23.23
352	extinct	20.15	22.18
352	extinct	19.76	20.32
352	extinct	20.69	24.21
361	extinct	22.07	23.53
361	extinct	21.52	23.55
361	extinct	22.39	23.72
361	extinct	19.14	23.7
361	extinct	18.8	21.35
361	extinct	22.23	22.44
361	extinct	18.39	22.24
360	extinct	21.56	22.57
360	extinct	18.0	22.67
354	extinct	22.34	23.57
354	extinct	22.52	23.71
358	extinct	22.4	22.57
367	extinct	20.13	22.36
367	extinct	21.52	22.36
367	extinct	22.18	22.52
367	extinct	20.56	20.89
367	extinct	21.33	21.52
367	extinct	20.48	23.31
262	extinct	25.95	28.8
262	extinct	20.68	27.84
391	extinct	21.54	22.41
391	extinct	21.3	21.9
391	extinct	21.39	22.29
371	extinct	21.3	21.36
371	extinct	20.71	22.21
371	extinct	18.74	22.78
411	extinct	20.88	21.79
368	extinct	22.32	23.21
403	extinct	20.99	21.37
403	extinct	21.11	21.18
403	extinct	20.86	21.15
403	extinct	21.0	21.9
398	extinct	19.29	22.19
397	extinct	21.03	21.72
397	extinct	20.14	20.42
397	extinct	20.77	21.14
397	extinct	20.25	20.72
376	extinct	21.31	22.3
373	extinct	19.94	20.79
373	extinct	21.32	22.43
373	extinct	19.66	21.49
373	extinct	21.65	22.03
373	extinct	21.16	21.58
373	extinct	19.22	21.92
373	extinct	21.84	22.03
344	extinct	17.26	23.21
342	extinct	19.82	21.39
342	extinct	20.21	20.36
342	extinct	21.79	22.61
260	extinct	21.13	27.61
260	extinct	19.85	24.64
260	extinct	17.1	20.98
260	extinct	17.36	23.16
259	extinct	21.65	26.05
259	extinct	28.23	29.2
280	extinct	21.69	27.42
280	extinct	20.54	20.67
252	extinct	20.14	22.61
248	extinct	18.54	25.96
248	extinct	28.63	29.3
248	extinct	12.14	28.85
248	extinct	25.18	28.49
248	extinct	19.12	20.02
238	extinct	13.81	29.54
238	extinct	19.02	25.74
238	extinct	26.92	27.99
238	extinct	18.22	18.39
298	extinct	24.09	24.31
298	extinct	24.67	26.8
298	extinct	22.44	24.68
299	extinct	21.94	24.07
299	extinct	19.01	19.29
299	extinct	22.99	24.25
299	extinct	17.34	23.15
299	extinct	15.6	21.74
299	extinct	16.55	16.59
299	extinct	20.98	21.46
299	extinct	16.17	26.73
221	extinct	21.85	26.35
221	extinct	16.9	28.75
221	extinct	22.84	25.08
221	extinct	25.99	27.15
221	extinct	21.5	22.32
218	extinct	14.32	22.68
218	extinct	13.79	27.97
218	extinct	23.28	26.59
218	extinct	27.45	28.64
218	extinct	27.83	30.55
218	extinct	13.7	26.43
218	extinct	19.36	22.4
148	extinct	24.87	31.5
148	extinct	25.14	34.54
148	extinct	28.24	34.89
313	extinct	19.74	21.61
313	extinct	23.39	24.45
313	extinct	23.48	24.9
313	extinct	19.57	24.57
313	extinct	20.16	20.92
323	extinct	16.99	20.82
428	extinct	20.17	20.24
428	extinct	20.14	20.59
428	extinct	20.15	20.45
428	extinct	20.17	20.37
428	extinct	20.18	20.29
428	extinct	20.15	21.05
428	extinct	20.14	20.79
175	extinct	18.4	28.72
175	extinct	28.04	29.9
175	extinct	13.74	19.88
175	extinct	13.72	14.08
175	extinct	24.73	28.02
338	extinct	18.75	22.74
338	extinct	20.6	22.86
343	extinct	20.48	22.97
343	extinct	18.53	19.7
343	extinct	20.34	22.58
343	extinct	19.92	21.51
343	extinct	18.12	19.79
343	extinct	21.05	21.62
343	extinct	18.8	22.93
343	extinct	20.38	22.1
343	extinct	18.81	23.52
433	extinct	20.19	20.21
433	extinct	20.17	20.48
433	extinct	20.12	20.21
433	extinct	19.99	20.36
