Species	Status	MinT	MaxT
71	extinct	38.14	40.94
71	extinct	47.55	54.83
71	extinct	37.54	47.09
118	extinct	43.41	44.05
117	extinct	43.57	43.79
107	extinct	42.32	47.17
107	extinct	45.61	45.72
107	extinct	44.33	47.15
104	extinct	46.6	47.03
104	extinct	47.37	48.43
104	extinct	45.17	46.54
104	extinct	45.74	49.04
104	extinct	45.54	47.53
105	extinct	45.63	46.97
105	extinct	46.24	47.22
105	extinct	45.42	48.13
122	extinct	42.03	42.57
122	extinct	42.11	42.59
98	extinct	49.34	49.86
98	extinct	47.95	48.64
96	extinct	47.91	48.24
94	extinct	45.12	46.96
94	extinct	48.28	50.66
102	extinct	47.9	50.13
135	extinct	38.8	39.75
128	extinct	40.07	40.65
134	extinct	38.39	39.57
126	extinct	38.99	40.01
136	extinct	38.91	38.95
141	extinct	38.67	38.93
141	extinct	38.04	38.88
141	extinct	38.38	38.87
141	extinct	38.74	38.92
119	extinct	37.61	39.47
111	extinct	35.26	39.97
111	extinct	40.35	44.61
111	extinct	37.13	38.58
151	extinct	31.93	33.92
170	extinct	33.53	34.35
168	extinct	34.03	34.65
168	extinct	34.1	34.75
168	extinct	34.17	34.43
168	extinct	33.92	34.49
143	extinct	36.41	38.47
145	extinct	33.6	36.46
145	extinct	35.84	36.78
145	extinct	35.44	37.26
148	extinct	31.86	33.53
150	extinct	35.11	36.0
154	extinct	32.08	35.9
142	extinct	34.04	34.71
142	extinct	34.86	36.25
152	extinct	35.2	35.27
152	extinct	34.14	35.25
152	extinct	35.58	35.81
152	extinct	35.67	36.04
147	extinct	36.53	36.63
147	extinct	36.16	37.08
153	extinct	34.73	36.63
153	extinct	34.82	36.38
153	extinct	35.01	35.99
137	extinct	33.44	34.39
137	extinct	35.05	37.26
137	extinct	37.92	39.29
129	extinct	36.39	38.64
129	extinct	31.49	39.33
215	extinct	28.61	29.58
224	extinct	28.5	28.62
224	extinct	28.54	28.92
193	extinct	30.17	31.7
193	extinct	29.84	30.73
189	extinct	31.84	32.31
188	extinct	29.57	32.41
188	extinct	26.69	30.89
229	extinct	26.83	27.34
229	extinct	27.92	29.16
229	extinct	26.77	26.98
229	extinct	27.8	29.14
229	extinct	27.97	29.1
182	extinct	32.29	33.35
182	extinct	30.48	32.76
182	extinct	30.58	31.74
230	extinct	27.18	29.16
180	extinct	29.43	32.71
203	extinct	26.05	31.18
209	extinct	29.99	31.23
219	extinct	28.66	28.73
217	extinct	29.41	30.57
200	extinct	29.18	30.64
200	extinct	29.22	31.85
130	extinct	32.36	32.9
132	extinct	28.81	31.35
140	extinct	28.38	29.51
149	extinct	31.17	35.0
155	extinct	29.51	34.82
159	extinct	23.95	28.03
161	extinct	30.72	35.32
236	extinct	28.19	28.43
290	extinct	23.53	24.47
247	extinct	23.05	25.78
247	extinct	22.92	23.27
307	extinct	22.46	22.88
307	extinct	22.82	23.82
248	extinct	26.16	26.81
268	extinct	22.7	25.96
268	extinct	20.95	24.12
268	extinct	25.12	25.22
268	extinct	23.98	25.23
243	extinct	26.65	27.51
243	extinct	26.73	26.82
243	extinct	26.63	27.34
310	extinct	22.95	23.78
270	extinct	23.0	25.24
241	extinct	20.59	27.46
246	extinct	26.3	27.24
246	extinct	26.06	26.59
282	extinct	21.33	22.68
294	extinct	23.56	24.09
294	extinct	23.49	23.64
264	extinct	23.82	24.19
250	extinct	25.92	26.69
253	extinct	22.85	24.65
253	extinct	25.61	26.19
263	extinct	22.92	23.48
263	extinct	21.44	26.11
254	extinct	26.24	26.81
254	extinct	26.14	26.76
287	extinct	23.85	23.93
287	extinct	23.86	24.11
237	extinct	26.94	27.91
237	extinct	26.09	27.6
256	extinct	24.53	25.3
257	extinct	23.27	23.47
257	extinct	21.81	24.06
258	extinct	25.33	25.82
258	extinct	24.16	26.54
258	extinct	23.8	25.12
199	extinct	27.74	29.31
199	extinct	30.18	30.6
235	extinct	25.91	26.0
235	extinct	25.64	28.3
187	extinct	24.97	29.46
190	extinct	21.81	24.49
190	extinct	22.08	27.52
190	extinct	30.33	31.3
190	extinct	23.92	27.17
190	extinct	24.95	25.89
164	extinct	23.35	34.46
197	extinct	18.91	28.29
197	extinct	19.65	25.72
197	extinct	16.51	31.59
100	extinct	32.41	32.79
176	extinct	31.48	31.65
176	extinct	27.34	31.24
176	extinct	18.38	20.46
176	extinct	18.16	26.63
208	extinct	28.92	29.37
208	extinct	22.52	25.85
208	extinct	22.11	30.73
218	extinct	28.23	29.42
220	extinct	29.18	29.86
220	extinct	24.84	27.22
228	extinct	25.85	27.48
