Species	Status	MinT	MaxT
66	extinct	42.36	43.64
66	extinct	41.64	42.95
66	extinct	41.51	42.71
64	extinct	42.49	42.63
64	extinct	42.36	43.19
64	extinct	42.69	43.67
64	extinct	42.68	43.94
62	extinct	39.59	40.06
62	extinct	42.82	44.28
57	extinct	46.81	47.07
57	extinct	46.57	47.37
56	extinct	37.23	40.76
56	extinct	40.67	47.34
49	extinct	44.07	46.77
49	extinct	41.54	44.53
49	extinct	38.95	46.83
49	extinct	45.57	48.29
47	extinct	45.13	48.41
45	extinct	45.73	46.59
36	extinct	41.58	46.05
31	extinct	48.92	49.46
14	extinct	60.42	60.66
14	extinct	34.6	44.13
14	extinct	42.83	48.23
70	extinct	42.21	42.89
84	extinct	37.11	38.4
84	extinct	37.12	38.64
78	extinct	39.99	40.43
76	extinct	38.96	39.35
88	extinct	37.1	37.76
74	extinct	39.31	39.85
74	extinct	38.08	40.4
74	extinct	38.84	39.82
74	extinct	38.28	39.0
83	extinct	36.95	37.86
79	extinct	39.17	39.22
79	extinct	38.91	39.08
79	extinct	38.55	39.71
46	extinct	25.14	27.72
46	extinct	44.19	45.57
46	extinct	44.86	49.53
40	extinct	43.88	45.51
101	extinct	35.86	37.39
101	extinct	35.58	35.99
101	extinct	35.41	36.52
101	extinct	35.59	35.84
101	extinct	35.78	37.45
101	extinct	35.95	36.42
100	extinct	37.01	37.26
105	extinct	34.41	35.34
105	extinct	35.03	36.88
98	extinct	34.8	37.05
98	extinct	36.49	36.94
98	extinct	36.51	37.13
98	extinct	34.97	35.31
98	extinct	35.15	36.46
108	extinct	34.73	36.17
108	extinct	33.65	34.36
108	extinct	34.49	34.93
108	extinct	34.62	36.36
108	extinct	34.56	35.5
108	extinct	35.18	35.49
86	extinct	35.75	37.87
86	extinct	34.29	36.5
85	extinct	37.37	38.31
82	extinct	35.82	37.02
81	extinct	35.84	40.02
81	extinct	35.75	37.89
81	extinct	35.81	36.17
81	extinct	34.66	37.05
80	extinct	34.09	34.73
60	extinct	27.16	43.93
73	extinct	38.86	39.34
73	extinct	36.15	36.87
73	extinct	37.93	40.2
126	extinct	32.97	33.82
126	extinct	33.55	33.61
128	extinct	30.09	31.84
128	extinct	31.58	33.62
130	extinct	32.1	32.32
130	extinct	27.93	31.23
125	extinct	32.69	32.71
125	extinct	27.56	30.61
144	extinct	27.06	29.4
150	extinct	28.85	30.56
155	extinct	28.13	28.26
92	extinct	33.76	34.17
110	extinct	32.31	33.23
97	extinct	26.47	27.55
170	extinct	27.96	28.04
170	extinct	27.23	28.69
186	extinct	26.69	27.07
186	extinct	26.75	27.37
186	extinct	26.62	27.2
186	extinct	26.64	27.12
186	extinct	26.8	26.96
186	extinct	26.84	27.4
187	extinct	26.2	26.22
189	extinct	26.07	26.38
195	extinct	25.9	26.25
195	extinct	25.9	25.91
195	extinct	25.9	26.16
243	extinct	23.1	23.72
230	extinct	22.97	24.01
229	extinct	23.57	24.75
223	extinct	23.66	23.76
223	extinct	23.76	24.62
215	extinct	21.52	23.56
214	extinct	23.21	23.75
210	extinct	24.78	24.9
201	extinct	21.04	21.55
201	extinct	25.15	26.25
201	extinct	24.5	24.94
199	extinct	25.23	26.1
168	extinct	26.94	28.81
168	extinct	27.89	28.98
192	extinct	25.97	26.42
164	extinct	27.0	27.47
164	extinct	27.52	29.64
123	extinct	23.69	30.38
113	extinct	26.41	27.68
113	extinct	19.83	31.02
132	extinct	29.55	31.64
163	extinct	26.95	27.03
163	extinct	25.86	27.47
138	extinct	22.23	23.95
138	extinct	22.78	31.91
139	extinct	30.54	31.61
96	extinct	18.78	31.02
124	extinct	32.54	33.09
147	extinct	25.53	27.73
147	extinct	21.7	27.9
158	extinct	23.37	27.91
158	extinct	25.02	28.54
158	extinct	26.8	27.28
93	extinct	25.64	38.28
93	extinct	33.42	35.73
93	extinct	20.8	36.92
91	extinct	15.06	15.91
91	extinct	18.13	31.94
91	extinct	30.16	37.16
91	extinct	13.23	17.41
91	extinct	36.27	36.9
91	extinct	35.22	37.13
153	extinct	24.44	25.84
272	extinct	20.56	21.29
269	extinct	21.5	21.94
269	extinct	21.49	22.15
268	extinct	21.4	22.17
232	extinct	19.0	22.96
260	extinct	21.65	21.77
260	extinct	21.59	22.0
260	extinct	21.41	21.64
260	extinct	21.44	22.08
236	extinct	22.24	23.24
246	extinct	20.85	23.4
258	extinct	22.09	22.69
258	extinct	22.07	22.4
225	extinct	23.41	24.29
225	extinct	20.38	23.25
225	extinct	22.86	22.89
257	extinct	21.71	22.76
257	extinct	19.25	22.06
256	extinct	19.33	20.36
256	extinct	20.42	22.73
235	extinct	22.78	23.04
134	extinct	14.59	30.82
134	extinct	15.54	24.3
134	extinct	22.86	28.15
134	extinct	28.06	32.31
134	extinct	11.43	17.34
134	extinct	15.88	31.19
134	extinct	12.51	25.38
157	extinct	14.3	17.35
151	extinct	22.4	27.28
149	extinct	22.36	29.34
149	extinct	19.11	22.72
149	extinct	13.81	13.98
149	extinct	22.75	24.04
190	extinct	23.44	25.61
191	extinct	19.71	26.33
222	extinct	18.47	23.76
222	extinct	22.36	22.91
141	extinct	24.32	26.55
141	extinct	18.1	22.84
198	extinct	23.2	23.29
198	extinct	18.9	24.16
198	extinct	25.23	26.01
198	extinct	24.13	24.47
198	extinct	20.73	24.41
137	extinct	16.31	16.83
205	extinct	21.79	22.9
205	extinct	20.85	23.52
205	extinct	19.59	25.71
205	extinct	19.27	20.71
205	extinct	21.55	22.67
206	extinct	23.19	23.36
206	extinct	24.0	25.96
206	extinct	23.97	25.17
218	extinct	24.05	24.27
197	extinct	16.34	22.32
197	extinct	21.78	22.38
197	extinct	23.55	26.39
297	extinct	20.22	21.0
297	extinct	20.35	20.91
