Species	Status	MinT	MaxT
36	extinct	44.24	45.97
53	extinct	40.39	41.74
53	extinct	40.39	40.66
53	extinct	40.77	40.96
39	extinct	39.59	44.48
39	extinct	35.69	37.56
39	extinct	42.21	44.6
39	extinct	46.09	46.53
37	extinct	46.81	47.19
37	extinct	46.97	47.26
34	extinct	43.04	47.69
34	extinct	44.61	44.69
49	extinct	43.09	43.37
31	extinct	44.22	46.77
28	extinct	42.48	42.99
28	extinct	49.28	49.54
28	extinct	46.9	47.43
27	extinct	48.82	50.09
25	extinct	44.95	50.91
25	extinct	48.5	49.33
23	extinct	46.94	48.71
23	extinct	47.73	50.16
61	extinct	38.97	39.51
64	extinct	38.3	38.94
64	extinct	38.3	38.77
56	extinct	40.21	41.28
56	extinct	38.83	39.73
69	extinct	37.93	38.74
69	extinct	37.93	38.12
69	extinct	37.95	38.97
69	extinct	37.85	38.91
54	extinct	40.26	41.24
54	extinct	40.07	40.91
54	extinct	40.6	40.71
54	extinct	40.41	40.84
52	extinct	41.54	41.58
63	extinct	38.23	38.81
12	extinct	41.57	44.85
12	extinct	49.69	59.98
62	extinct	37.99	39.13
40	extinct	37.23	43.51
40	extinct	41.68	44.07
40	extinct	34.99	40.77
40	extinct	35.63	46.55
35	extinct	33.87	43.86
35	extinct	40.74	45.54
32	extinct	31.79	41.41
32	extinct	38.02	38.74
32	extinct	44.99	47.65
74	extinct	36.41	37.56
74	extinct	32.47	34.74
83	extinct	35.55	36.21
83	extinct	35.57	35.64
83	extinct	35.51	35.98
86	extinct	35.35	36.06
86	extinct	35.28	36.16
86	extinct	35.95	36.15
86	extinct	35.42	36.12
86	extinct	35.97	36.12
87	extinct	34.91	35.69
87	extinct	35.52	35.66
77	extinct	32.49	34.27
77	extinct	36.11	36.36
73	extinct	35.57	38.21
73	extinct	37.2	37.63
73	extinct	37.13	38.17
73	extinct	35.08	38.0
72	extinct	36.14	36.2
70	extinct	37.4	37.79
70	extinct	33.42	38.65
84	extinct	35.5	36.28
33	extinct	39.93	47.94
33	extinct	31.78	46.35
44	extinct	36.74	37.94
55	extinct	32.52	40.52
57	extinct	34.79	39.86
57	extinct	37.96	39.44
58	extinct	35.55	36.66
58	extinct	32.21	40.92
107	extinct	31.1	32.13
112	extinct	26.28	32.2
132	extinct	27.86	28.36
150	extinct	27.32	29.04
133	extinct	28.48	30.26
103	extinct	31.44	32.64
137	extinct	29.54	29.85
144	extinct	29.61	29.98
161	extinct	28.64	29.11
100	extinct	31.69	31.83
100	extinct	32.23	32.65
100	extinct	32.15	32.74
68	extinct	28.47	29.23
75	extinct	27.3	31.2
76	extinct	22.4	32.8
76	extinct	31.02	32.04
94	extinct	32.25	33.94
214	extinct	24.63	24.77
214	extinct	24.61	25.31
214	extinct	24.59	24.79
216	extinct	23.17	25.2
183	extinct	25.36	26.59
179	extinct	26.51	27.45
175	extinct	25.65	26.83
180	extinct	24.88	27.1
188	extinct	21.45	25.2
173	extinct	25.13	27.64
206	extinct	25.4	25.89
204	extinct	25.32	26.22
203	extinct	23.9	25.22
203	extinct	22.4	23.67
203	extinct	24.22	24.74
203	extinct	21.94	25.08
203	extinct	21.48	26.23
203	extinct	21.59	25.4
203	extinct	22.9	25.96
203	extinct	24.23	25.78
203	extinct	23.76	26.31
203	extinct	21.73	24.67
201	extinct	25.67	26.56
228	extinct	23.61	24.46
228	extinct	23.56	23.98
200	extinct	25.44	26.56
200	extinct	25.23	25.57
215	extinct	23.13	25.05
215	extinct	23.9	24.4
215	extinct	22.82	23.52
198	extinct	23.62	25.68
195	extinct	26.59	26.98
194	extinct	25.9	26.04
236	extinct	22.77	23.17
171	extinct	26.23	26.72
131	extinct	27.56	27.84
131	extinct	27.43	29.52
131	extinct	24.61	28.37
131	extinct	27.14	30.11
131	extinct	23.78	29.48
108	extinct	30.0	31.94
108	extinct	24.64	29.92
95	extinct	24.48	27.67
95	extinct	21.53	30.75
95	extinct	31.37	33.39
95	extinct	23.8	24.58
95	extinct	29.86	34.39
95	extinct	28.96	34.06
98	extinct	20.05	33.04
98	extinct	25.9	26.09
98	extinct	20.68	22.72
98	extinct	31.46	31.69
104	extinct	22.76	25.38
104	extinct	24.07	26.35
115	extinct	24.74	28.97
115	extinct	29.44	31.01
38	extinct	12.96	27.94
38	extinct	36.61	44.87
38	extinct	23.42	43.05
38	extinct	4.06	11.88
38	extinct	15.15	24.72
123	extinct	21.29	22.2
123	extinct	23.07	25.53
123	extinct	27.08	31.08
123	extinct	24.99	25.11
123	extinct	20.16	31.05
123	extinct	28.06	31.63
30	extinct	44.46	44.61
92	extinct	32.34	33.02
92	extinct	30.72	32.44
92	extinct	21.62	32.72
155	extinct	22.34	27.59
155	extinct	28.37	29.11
146	extinct	28.77	29.04
146	extinct	25.19	29.97
146	extinct	26.88	28.51
162	extinct	28.05	28.84
162	extinct	27.5	27.54
167	extinct	23.73	25.33
166	extinct	25.45	27.63
164	extinct	27.75	28.31
152	extinct	20.19	24.39
152	extinct	21.23	26.49
148	extinct	21.12	29.76
89	extinct	10.88	16.06
89	extinct	26.25	31.95
89	extinct	25.11	25.37
89	extinct	14.35	24.06
89	extinct	21.01	22.07
89	extinct	11.09	22.33
274	extinct	20.3	21.48
274	extinct	20.2	21.94
261	extinct	22.25	22.87
261	extinct	22.13	22.86
261	extinct	21.99	22.82
261	extinct	22.43	22.85
261	extinct	22.41	22.93
244	extinct	22.08	22.08
244	extinct	21.42	21.55
244	extinct	21.26	21.72
242	extinct	22.65	23.01
243	extinct	21.31	22.38
248	extinct	18.88	20.4
248	extinct	18.66	20.1
248	extinct	18.32	18.59
248	extinct	21.65	22.91
248	extinct	21.06	22.11
265	extinct	20.38	20.46
264	extinct	20.67	22.37
264	extinct	20.88	22.39
251	extinct	22.48	23.07
252	extinct	21.91	23.25
252	extinct	22.22	22.36
252	extinct	22.29	22.47
252	extinct	22.0	22.93
252	extinct	22.14	22.61
257	extinct	21.15	21.61
257	extinct	21.39	21.75
257	extinct	21.49	21.97
257	extinct	22.04	22.45
257	extinct	21.71	21.73
257	extinct	21.69	21.93
257	extinct	21.45	22.08
257	extinct	21.56	22.92
257	extinct	21.39	22.48
257	extinct	21.69	22.27
267	extinct	21.55	21.57
267	extinct	21.56	22.26
267	extinct	21.56	22.53
267	extinct	21.56	21.97
232	extinct	19.71	20.82
232	extinct	18.93	20.33
232	extinct	20.68	23.94
172	extinct	21.47	25.75
172	extinct	19.14	26.9
230	extinct	21.36	22.98
230	extinct	20.87	22.65
168	extinct	18.54	25.71
168	extinct	18.13	25.04
163	extinct	18.92	20.12
154	extinct	15.04	18.25
193	extinct	17.79	27.01
193	extinct	17.56	18.84
193	extinct	24.63	24.75
193	extinct	21.32	26.47
196	extinct	21.82	26.07
280	extinct	21.07	21.53
202	extinct	21.1	24.88
202	extinct	20.53	25.29
202	extinct	19.59	22.94
202	extinct	25.52	25.91
202	extinct	23.05	25.67
231	extinct	23.17	24.09
210	extinct	21.79	23.2
210	extinct	21.71	21.93
210	extinct	19.38	21.93
210	extinct	20.99	21.54
210	extinct	23.59	25.64
212	extinct	24.38	25.23
217	extinct	20.55	24.14
218	extinct	22.06	24.76
218	extinct	22.02	23.02
218	extinct	21.19	21.51
225	extinct	23.8	24.79
225	extinct	18.8	22.93
291	extinct	20.86	20.97
291	extinct	20.12	20.98
291	extinct	20.66	20.96
