Species	Status	MinT	MaxT
83	extinct	44.39	45.48
83	extinct	44.66	45.55
83	extinct	44.74	45.13
90	extinct	43.2	43.89
90	extinct	43.35	44.5
78	extinct	37.2	42.21
78	extinct	39.47	43.6
78	extinct	38.0	41.02
78	extinct	45.14	45.9
96	extinct	41.57	42.18
101	extinct	42.35	43.2
101	extinct	42.66	43.38
106	extinct	42.73	43.23
106	extinct	42.36	42.87
106	extinct	42.4	42.9
111	extinct	41.97	42.54
111	extinct	41.85	42.05
111	extinct	41.97	42.97
111	extinct	41.89	42.28
111	extinct	41.9	42.3
111	extinct	41.89	42.34
77	extinct	46.06	47.42
104	extinct	41.64	42.29
41	extinct	38.43	47.92
41	extinct	44.58	53.04
41	extinct	36.43	53.83
41	extinct	31.42	41.81
46	extinct	42.5	49.13
46	extinct	42.89	47.65
54	extinct	42.76	45.22
54	extinct	43.61	44.51
54	extinct	49.63	53.08
54	extinct	50.89	51.75
54	extinct	42.97	49.83
54	extinct	49.27	52.3
54	extinct	40.24	44.34
68	extinct	45.7	47.12
56	extinct	42.46	46.4
56	extinct	41.48	45.26
56	extinct	37.36	48.11
56	extinct	45.92	51.29
56	extinct	40.68	49.26
56	extinct	48.96	52.06
56	extinct	41.63	43.2
56	extinct	39.82	51.48
56	extinct	40.22	43.41
60	extinct	49.94	50.87
75	extinct	47.62	48.21
75	extinct	47.42	48.35
61	extinct	45.99	50.1
61	extinct	43.73	49.51
61	extinct	49.1	50.07
61	extinct	50.02	50.86
61	extinct	42.73	46.76
64	extinct	40.06	49.1
64	extinct	35.85	42.53
64	extinct	40.85	43.35
64	extinct	43.25	48.78
142	extinct	38.97	39.23
131	extinct	39.7	40.63
116	extinct	41.47	42.37
117	extinct	41.08	41.24
119	extinct	41.05	41.06
119	extinct	39.57	40.75
119	extinct	39.19	42.15
119	extinct	39.6	41.31
123	extinct	34.73	35.33
113	extinct	37.1	38.34
130	extinct	38.96	39.75
130	extinct	38.36	40.04
86	extinct	35.62	38.82
45	extinct	37.41	48.25
84	extinct	40.86	43.77
84	extinct	40.85	45.66
105	extinct	38.15	40.53
105	extinct	42.21	42.28
89	extinct	37.58	42.16
89	extinct	35.97	41.91
89	extinct	34.38	36.56
89	extinct	41.79	43.08
89	extinct	39.03	42.26
89	extinct	43.73	44.15
100	extinct	37.7	39.28
100	extinct	38.22	41.05
100	extinct	40.23	42.13
155	extinct	36.36	37.11
155	extinct	36.91	37.63
166	extinct	35.86	36.58
199	extinct	33.6	34.45
159	extinct	35.68	37.08
159	extinct	35.45	36.81
159	extinct	36.02	36.76
150	extinct	37.24	37.99
164	extinct	34.72	35.2
164	extinct	34.47	36.71
173	extinct	35.45	36.53
173	extinct	35.59	35.67
173	extinct	35.47	36.15
173	extinct	35.21	35.39
168	extinct	35.99	36.73
168	extinct	35.95	36.72
168	extinct	35.99	36.76
168	extinct	36.31	36.69
168	extinct	35.97	36.7
169	extinct	35.61	36.64
169	extinct	35.61	36.73
149	extinct	35.2	36.17
174	extinct	35.08	35.18
174	extinct	34.3	35.78
174	extinct	35.37	36.28
174	extinct	34.25	34.33
176	extinct	33.98	34.52
176	extinct	35.38	36.6
176	extinct	35.51	36.03
176	extinct	34.29	34.69
176	extinct	34.15	36.16
176	extinct	34.5	34.6
177	extinct	35.4	36.04
177	extinct	35.29	35.51
179	extinct	35.51	35.85
179	extinct	35.45	35.72
179	extinct	35.49	35.69
191	extinct	34.28	35.19
191	extinct	34.41	34.99
182	extinct	35.54	35.91
189	extinct	34.56	35.6
189	extinct	34.49	35.56
167	extinct	36.06	36.15
167	extinct	35.86	36.17
148	extinct	37.18	37.23
145	extinct	35.13	39.03
187	extinct	35.57	35.98
125	extinct	39.39	41.18
125	extinct	34.28	36.99
125	extinct	36.06	39.32
125	extinct	34.61	38.99
124	extinct	39.15	41.48
124	extinct	33.57	33.72
121	extinct	28.68	34.12
80	extinct	31.91	44.46
80	extinct	29.38	35.62
80	extinct	38.92	41.92
138	extinct	35.39	38.69
137	extinct	37.94	38.26
137	extinct	38.23	39.57
137	extinct	34.1	39.09
118	extinct	34.21	37.6
140	extinct	37.4	37.75
140	extinct	31.47	38.54
140	extinct	30.16	32.9
88	extinct	42.19	43.93
88	extinct	30.04	38.09
88	extinct	26.49	37.98
88	extinct	34.75	40.53
88	extinct	31.08	31.86
88	extinct	43.79	44.81
88	extinct	32.03	32.53
88	extinct	32.67	38.05
98	extinct	39.39	41.95
223	extinct	31.07	32.79
250	extinct	28.81	30.47
250	extinct	28.97	30.54
250	extinct	28.36	30.57
250	extinct	29.57	29.86
250	extinct	28.77	30.88
250	extinct	30.84	31.93
252	extinct	30.16	30.71
239	extinct	32.01	32.43
239	extinct	32.16	32.49
227	extinct	31.65	31.81
227	extinct	31.98	32.0
237	extinct	31.32	31.82
237	extinct	31.29	31.41
