Species	Status	MinT	MaxT
28	extinct	40.75	55.69
28	extinct	52.4	55.08
28	extinct	37.21	53.25
28	extinct	47.2	47.94
34	extinct	48.28	48.84
34	extinct	46.49	47.1
34	extinct	42.69	43.81
34	extinct	48.1	49.97
34	extinct	46.16	46.74
53	extinct	39.97	43.63
53	extinct	42.19	42.77
53	extinct	40.95	42.25
40	extinct	40.35	44.96
40	extinct	39.69	42.42
50	extinct	42.23	43.52
59	extinct	41.84	42.59
59	extinct	42.23	42.45
59	extinct	42.01	42.6
59	extinct	41.88	42.65
46	extinct	43.23	44.13
46	extinct	43.07	43.14
46	extinct	43.52	45.25
46	extinct	43.27	44.52
46	extinct	43.87	44.12
47	extinct	42.99	44.47
47	extinct	41.58	42.03
47	extinct	43.69	43.84
54	extinct	35.14	39.78
52	extinct	36.49	41.24
52	extinct	39.59	40.87
66	extinct	39.43	40.06
42	extinct	38.76	39.13
79	extinct	37.27	37.69
73	extinct	33.94	35.77
72	extinct	38.66	38.93
72	extinct	36.29	39.75
74	extinct	33.57	39.01
74	extinct	36.35	37.94
74	extinct	35.04	37.55
74	extinct	33.77	38.53
74	extinct	35.7	36.14
87	extinct	33.24	35.23
92	extinct	33.51	35.81
95	extinct	35.01	35.09
104	extinct	33.5	35.22
108	extinct	34.17	35.07
83	extinct	35.65	36.52
83	extinct	34.87	35.84
83	extinct	34.26	36.2
83	extinct	34.29	36.97
71	extinct	32.7	39.27
48	extinct	26.51	31.25
38	extinct	24.79	41.46
38	extinct	42.23	45.8
38	extinct	30.49	33.97
38	extinct	39.29	41.78
39	extinct	28.38	44.82
170	extinct	29.57	30.29
170	extinct	29.75	30.4
170	extinct	29.98	30.17
141	extinct	29.76	31.55
138	extinct	29.37	29.6
132	extinct	31.91	32.15
132	extinct	30.82	31.39
125	extinct	30.46	32.34
125	extinct	31.9	32.26
123	extinct	31.43	32.34
168	extinct	29.81	30.45
168	extinct	29.9	30.54
168	extinct	29.76	30.49
163	extinct	29.54	29.71
163	extinct	27.62	29.52
142	extinct	30.92	32.13
211	extinct	27.93	28.13
211	extinct	27.34	28.16
150	extinct	31.12	31.48
149	extinct	31.02	31.24
171	extinct	29.48	29.81
78	extinct	29.48	35.47
78	extinct	34.52	34.85
78	extinct	34.66	34.81
86	extinct	30.77	35.4
86	extinct	30.25	31.82
100	extinct	31.95	34.05
105	extinct	30.67	32.95
103	extinct	33.52	35.06
77	extinct	27.71	29.68
290	extinct	23.11	23.36
290	extinct	23.13	23.67
206	extinct	26.49	27.8
210	extinct	26.62	27.27
225	extinct	25.29	25.69
289	extinct	23.57	24.49
289	extinct	23.79	24.29
289	extinct	23.83	24.46
289	extinct	23.65	24.14
212	extinct	26.26	26.59
212	extinct	26.73	27.03
212	extinct	26.56	27.75
203	extinct	20.22	21.43
222	extinct	25.7	26.52
214	extinct	25.42	25.62
214	extinct	26.59	27.22
229	extinct	24.98	26.48
302	extinct	23.19	23.8
265	extinct	25.02	25.18
265	extinct	24.86	25.33
265	extinct	25.06	25.35
265	extinct	25.1	25.28
255	extinct	23.76	24.12
308	extinct	22.74	22.91
243	extinct	25.58	25.99
242	extinct	25.93	26.13
240	extinct	23.61	24.33
228	extinct	25.34	26.88
270	extinct	22.87	24.08
238	extinct	23.79	26.57
236	extinct	24.65	25.83
235	extinct	25.3	25.74
235	extinct	25.93	26.59
235	extinct	25.53	26.52
235	extinct	25.19	26.49
233	extinct	23.7	26.4
233	extinct	22.68	26.19
144	extinct	21.33	30.39
148	extinct	17.55	27.21
148	extinct	27.34	27.46
324	extinct	22.39	23.12
292	extinct	23.41	24.41
139	extinct	26.06	28.62
139	extinct	25.45	26.93
139	extinct	31.35	31.65
137	extinct	15.51	28.93
137	extinct	18.57	25.2
135	extinct	25.74	29.88
129	extinct	24.69	29.24
156	extinct	24.89	26.88
118	extinct	13.63	15.56
118	extinct	20.05	20.06
114	extinct	22.37	26.33
114	extinct	14.98	15.09
114	extinct	26.58	28.64
114	extinct	15.2	17.16
114	extinct	18.32	33.03
114	extinct	30.74	33.03
96	extinct	22.88	28.53
67	extinct	24.37	38.73
43	extinct	16.57	39.18
176	extinct	24.84	27.25
176	extinct	24.19	27.6
181	extinct	28.37	29.02
181	extinct	25.55	26.48
181	extinct	25.66	26.38
185	extinct	24.26	29.11
186	extinct	25.95	29.53
186	extinct	28.5	29.16
177	extinct	26.2	27.51
177	extinct	22.71	29.12
177	extinct	20.11	21.64
174	extinct	18.2	22.55
174	extinct	28.46	30.24
174	extinct	23.4	26.03
172	extinct	26.95	27.66
172	extinct	23.86	26.76
188	extinct	26.38	27.55
162	extinct	24.27	24.9
366	extinct	20.41	20.48
366	extinct	20.39	20.94
366	extinct	20.36	20.6
296	extinct	21.89	23.21
325	extinct	19.76	22.87
325	extinct	21.32	21.68
298	extinct	22.08	22.36
295	extinct	23.26	24.05
295	extinct	22.01	24.17
295	extinct	21.2	21.82
295	extinct	23.16	23.86
295	extinct	21.75	21.88
295	extinct	21.15	21.7
295	extinct	20.87	23.68
334	extinct	19.95	22.56
334	extinct	21.06	22.59
304	extinct	20.84	22.02
330	extinct	20.96	21.66
353	extinct	21.07	21.4
353	extinct	20.9	21.28
353	extinct	20.99	21.14
353	extinct	21.0	21.77
353	extinct	20.95	21.69
305	extinct	21.86	23.01
305	extinct	22.1	23.2
305	extinct	20.51	22.65
