Species	Status	MinT	MaxT
76	extinct	46.88	47.05
76	extinct	46.91	47.02
76	extinct	46.6	47.04
76	extinct	46.41	47.02
76	extinct	46.46	47.02
77	extinct	45.39	46.98
77	extinct	45.8	46.1
77	extinct	45.8	46.5
77	extinct	45.69	46.58
77	extinct	45.99	46.61
78	extinct	46.31	46.85
78	extinct	46.01	46.96
78	extinct	46.42	46.85
79	extinct	44.25	45.95
79	extinct	38.88	42.37
80	extinct	42.18	44.04
80	extinct	45.44	46.51
80	extinct	43.12	44.01
81	extinct	45.16	46.01
82	extinct	40.6	44.52
82	extinct	44.95	44.99
83	extinct	45.77	46.11
83	extinct	45.81	46.32
84	extinct	44.76	45.52
84	extinct	43.46	44.72
84	extinct	45.0	45.9
84	extinct	45.01	45.14
87	extinct	44.5	44.51
98	extinct	41.17	43.67
92	extinct	44.08	44.34
94	extinct	40.05	43.38
105	extinct	40.63	41.06
75	extinct	40.65	42.12
95	extinct	43.19	43.94
95	extinct	43.08	43.74
95	extinct	43.06	43.71
95	extinct	43.09	43.28
69	extinct	47.3	48.38
69	extinct	45.85	48.63
69	extinct	46.93	48.75
69	extinct	46.75	46.92
40	extinct	34.9	44.3
40	extinct	45.11	58.45
66	extinct	45.45	47.01
66	extinct	42.46	42.86
65	extinct	48.4	49.69
65	extinct	42.53	43.49
65	extinct	43.02	43.82
65	extinct	45.16	49.74
65	extinct	46.41	48.47
65	extinct	44.79	45.92
65	extinct	48.5	49.77
65	extinct	45.91	47.17
65	extinct	48.73	49.11
61	extinct	49.07	50.49
61	extinct	42.01	51.17
61	extinct	46.91	50.22
61	extinct	48.69	50.35
52	extinct	43.46	48.13
52	extinct	51.74	51.79
96	extinct	37.0	41.96
96	extinct	39.93	41.12
96	extinct	42.58	42.97
96	extinct	35.26	36.85
97	extinct	34.84	38.83
97	extinct	38.14	38.6
97	extinct	39.95	41.44
97	extinct	32.6	36.37
106	extinct	39.02	40.32
117	extinct	38.42	38.85
109	extinct	40.21	40.49
109	extinct	40.14	40.5
107	extinct	40.33	41.09
121	extinct	37.5	37.79
90	extinct	42.61	44.27
91	extinct	39.06	43.08
55	extinct	39.67	50.45
59	extinct	41.75	45.62
59	extinct	45.0	49.18
59	extinct	33.77	41.09
89	extinct	37.57	44.23
150	extinct	35.73	36.38
129	extinct	36.01	36.32
129	extinct	36.2	37.72
132	extinct	35.62	37.25
132	extinct	36.46	37.47
132	extinct	34.63	38.01
132	extinct	32.41	36.71
132	extinct	36.49	38.24
132	extinct	37.03	38.17
133	extinct	37.06	37.69
128	extinct	35.28	37.68
128	extinct	35.23	38.0
128	extinct	36.52	38.01
134	extinct	37.07	37.24
134	extinct	37.02	37.23
135	extinct	36.8	37.28
169	extinct	34.61	34.81
169	extinct	34.05	34.81
169	extinct	34.77	34.8
136	extinct	36.49	37.65
143	extinct	35.17	35.41
143	extinct	35.56	36.7
145	extinct	35.4	36.26
157	extinct	33.6	35.73
153	extinct	34.07	35.26
154	extinct	33.36	34.89
154	extinct	34.68	34.94
148	extinct	34.61	35.18
148	extinct	32.93	33.97
148	extinct	34.2	36.16
148	extinct	33.83	34.57
148	extinct	32.82	33.43
151	extinct	34.53	35.55
151	extinct	35.31	35.45
114	extinct	31.73	39.34
125	extinct	36.62	37.84
125	extinct	36.44	36.44
67	extinct	35.08	48.13
67	extinct	38.45	40.84
67	extinct	26.24	35.73
71	extinct	35.22	48.16
126	extinct	35.57	38.33
126	extinct	36.83	37.76
126	extinct	34.49	35.78
126	extinct	35.35	38.33
126	extinct	33.56	38.05
126	extinct	36.22	38.07
126	extinct	33.76	36.67
108	extinct	39.38	40.51
112	extinct	36.83	40.58
112	extinct	39.37	39.49
112	extinct	37.81	38.04
102	extinct	40.73	41.36
102	extinct	39.86	40.95
123	extinct	35.51	35.87
123	extinct	37.14	38.39
123	extinct	34.57	38.78
123	extinct	33.38	36.62
116	extinct	34.15	40.28
120	extinct	35.9	39.74
120	extinct	37.34	38.34
120	extinct	34.42	34.55
120	extinct	34.51	34.55
120	extinct	38.24	39.58
120	extinct	33.46	36.86
120	extinct	34.2	34.53
124	extinct	34.33	37.55
124	extinct	31.63	32.13
124	extinct	36.69	37.93
192	extinct	31.53	31.93
190	extinct	31.16	32.17
187	extinct	31.61	32.46
187	extinct	31.38	33.11
240	extinct	27.41	27.71
240	extinct	27.95	29.18
200	extinct	29.05	30.07
