Species	Status	MinT	MaxT
109	extinct	45.95	46.82
112	extinct	44.94	47.32
112	extinct	44.78	46.42
113	extinct	43.1	46.45
114	extinct	42.09	44.64
114	extinct	43.87	46.81
114	extinct	40.6	42.0
114	extinct	42.37	44.28
116	extinct	43.22	43.4
117	extinct	45.24	45.51
124	extinct	44.07	45.94
124	extinct	44.23	44.44
124	extinct	45.22	45.51
124	extinct	44.84	45.73
124	extinct	44.43	44.91
126	extinct	43.23	45.48
126	extinct	43.28	44.57
127	extinct	41.4	43.68
127	extinct	43.56	45.03
108	extinct	44.87	45.17
108	extinct	44.0	47.6
108	extinct	44.33	46.75
131	extinct	42.57	44.18
131	extinct	42.57	45.77
145	extinct	42.3	43.84
145	extinct	42.42	42.81
145	extinct	43.23	43.69
145	extinct	42.48	43.15
150	extinct	42.53	43.25
150	extinct	42.24	43.68
154	extinct	42.32	43.03
155	extinct	42.32	43.24
155	extinct	42.32	43.1
158	extinct	42.54	42.59
161	extinct	41.46	41.87
133	extinct	43.82	45.21
107	extinct	42.32	43.9
105	extinct	47.43	48.19
105	extinct	46.76	47.22
105	extinct	45.63	48.34
64	extinct	43.6	45.22
64	extinct	36.98	47.41
64	extinct	40.71	51.7
64	extinct	33.35	55.39
64	extinct	45.78	49.01
64	extinct	37.66	53.19
76	extinct	47.3	47.59
76	extinct	49.24	49.56
76	extinct	44.92	45.41
76	extinct	40.48	51.37
76	extinct	43.28	51.12
76	extinct	44.96	49.38
76	extinct	50.51	50.75
77	extinct	40.09	40.98
77	extinct	43.7	43.77
77	extinct	36.27	39.04
78	extinct	48.37	51.16
78	extinct	43.41	44.41
78	extinct	45.28	50.16
63	extinct	43.2	46.74
81	extinct	44.5	46.47
61	extinct	47.44	54.92
61	extinct	33.44	50.76
61	extinct	43.47	52.84
61	extinct	48.83	55.52
84	extinct	45.77	48.12
71	extinct	44.17	52.54
94	extinct	48.58	49.62
94	extinct	47.97	48.51
94	extinct	47.44	49.11
94	extinct	45.64	47.16
104	extinct	45.84	48.38
104	extinct	46.05	48.12
104	extinct	43.11	43.55
104	extinct	43.24	45.19
103	extinct	46.96	48.52
92	extinct	39.05	47.53
92	extinct	38.24	40.36
95	extinct	39.75	42.08
91	extinct	49.5	49.99
152	extinct	39.27	41.45
152	extinct	40.9	41.58
198	extinct	39.06	39.48
191	extinct	39.31	39.82
191	extinct	39.39	39.69
201	extinct	38.98	39.06
201	extinct	39.03	39.2
201	extinct	38.57	39.22
201	extinct	38.92	39.1
159	extinct	35.44	38.95
159	extinct	40.91	41.77
185	extinct	39.58	40.07
48	extinct	50.9	54.72
48	extinct	26.95	38.73
48	extinct	49.98	55.98
48	extinct	26.12	61.19
165	extinct	40.04	40.88
168	extinct	34.51	35.15
204	extinct	38.67	38.87
204	extinct	38.77	38.91
186	extinct	38.69	39.9
177	extinct	39.65	40.7
179	extinct	38.04	40.28
208	extinct	37.74	38.36
208	extinct	37.89	38.41
208	extinct	37.86	38.6
207	extinct	37.46	38.36
196	extinct	38.21	38.46
196	extinct	38.49	39.01
147	extinct	42.43	43.84
147	extinct	39.14	40.07
147	extinct	43.05	43.72
147	extinct	38.75	39.5
147	extinct	41.03	41.77
147	extinct	39.81	40.58
147	extinct	41.79	43.17
149	extinct	39.38	43.14
149	extinct	40.02	42.26
99	extinct	45.73	46.34
99	extinct	36.97	49.01
130	extinct	42.22	44.18
87	extinct	37.31	38.35
87	extinct	46.6	47.52
87	extinct	31.52	37.69
121	extinct	36.31	42.89
211	extinct	36.8	37.86
270	extinct	34.7	35.0
270	extinct	34.39	34.74
270	extinct	34.55	34.76
270	extinct	34.31	34.78
270	extinct	34.03	34.88
209	extinct	33.92	34.09
209	extinct	35.95	38.06
254	extinct	34.76	35.11
254	extinct	34.63	35.58
254	extinct	34.62	34.96
206	extinct	36.83	37.36
258	extinct	33.03	35.19
258	extinct	34.57	35.55
258	extinct	34.16	34.99
263	extinct	34.39	34.73
200	extinct	33.76	34.31
200	extinct	33.25	35.15
212	extinct	37.11	37.53
252	extinct	34.85	35.1
240	extinct	35.61	36.49
240	extinct	36.13	36.43
232	extinct	36.26	36.63
243	extinct	34.94	35.61
228	extinct	34.36	36.39
228	extinct	34.3	35.26
228	extinct	34.01	37.17
228	extinct	35.66	36.22
228	extinct	35.06	37.2
228	extinct	34.43	34.64
274	extinct	33.69	33.78
274	extinct	33.62	34.31
274	extinct	33.64	34.6
274	extinct	33.63	34.05
250	extinct	34.9	35.09
225	extinct	36.34	36.8
225	extinct	36.18	36.61
219	extinct	36.33	37.37
217	extinct	36.46	36.96
253	extinct	35.16	35.5
236	extinct	35.92	36.48
222	extinct	36.21	37.02
222	extinct	35.39	37.18
222	extinct	36.25	36.52
222	extinct	36.09	36.14
222	extinct	35.86	36.89
88	extinct	42.94	48.25
148	extinct	41.26	42.77
148	extinct	34.79	34.82
148	extinct	30.62	31.37
148	extinct	30.38	37.14
148	extinct	37.92	40.92
148	extinct	27.51	39.89
151	extinct	28.84	30.61
129	extinct	43.58	45.01
129	extinct	36.2	40.44
129	extinct	32.1	33.56
129	extinct	28.57	43.15
128	extinct	37.78	45.17
128	extinct	34.13	41.23
128	extinct	30.93	34.05
128	extinct	41.07	44.32
128	extinct	44.96	45.14
128	extinct	40.43	41.83
119	extinct	22.02	30.79
115	extinct	42.18	42.87
173	extinct	33.18	38.68
173	extinct	38.07	38.36
173	extinct	37.59	40.95
175	extinct	37.14	39.19
175	extinct	35.94	37.25
178	extinct	39.62	40.52
181	extinct	39.38	40.36
181	extinct	36.39	37.31
181	extinct	36.54	38.45
193	extinct	38.92	39.85
193	extinct	33.86	38.2
193	extinct	35.39	35.4
193	extinct	38.35	38.91
193	extinct	38.31	38.97
192	extinct	29.09	32.31
188	extinct	33.92	37.69
180	extinct	33.96	34.36
180	extinct	36.39	38.06
296	extinct	31.72	32.3
293	extinct	29.05	32.02
292	extinct	31.64	31.91
289	extinct	29.07	29.22
46	extinct	57.83	58.7
276	extinct	31.86	33.63
278	extinct	31.02	33.12
280	extinct	31.8	34.0
280	extinct	32.76	33.4
283	extinct	29.09	33.44
299	extinct	27.91	28.54
299	extinct	29.44	29.46
393	extinct	27.65	27.87
393	extinct	27.63	27.86
360	extinct	28.27	28.71
360	extinct	28.67	29.19
