Species	Status	MinT	MaxT
116	extinct	45.49	46.04
113	extinct	46.27	46.41
113	extinct	46.21	46.56
113	extinct	45.86	46.4
110	extinct	40.33	45.04
109	extinct	43.2	44.8
118	extinct	40.14	41.7
101	extinct	41.02	43.38
98	extinct	43.6	44.72
93	extinct	45.26	47.02
127	extinct	42.02	42.28
127	extinct	41.37	42.69
127	extinct	41.59	41.88
77	extinct	46.24	48.21
77	extinct	48.09	48.81
76	extinct	49.59	51.74
119	extinct	42.85	43.17
119	extinct	42.89	43.49
119	extinct	43.32	43.69
119	extinct	42.84	43.73
119	extinct	43.43	44.06
135	extinct	36.25	36.38
135	extinct	38.86	40.14
139	extinct	40.55	40.93
139	extinct	38.38	38.43
141	extinct	40.19	40.39
141	extinct	38.71	39.49
141	extinct	38.19	38.55
141	extinct	37.91	39.79
142	extinct	40.36	41.34
149	extinct	39.14	39.15
150	extinct	39.1	40.34
157	extinct	37.76	39.7
121	extinct	40.63	41.89
121	extinct	37.49	41.37
121	extinct	37.99	41.73
121	extinct	40.44	40.5
121	extinct	41.77	43.38
130	extinct	39.47	40.12
130	extinct	39.7	41.48
130	extinct	41.67	42.54
130	extinct	41.21	41.99
130	extinct	40.48	41.11
130	extinct	40.83	42.32
130	extinct	41.44	42.29
111	extinct	35.56	39.9
176	extinct	35.63	35.75
160	extinct	37.92	39.01
160	extinct	36.38	36.76
160	extinct	36.87	38.05
194	extinct	34.5	34.99
194	extinct	34.4	35.02
194	extinct	34.53	35.05
194	extinct	34.84	35.19
194	extinct	34.51	35.15
194	extinct	34.81	35.08
164	extinct	33.74	38.8
164	extinct	35.77	35.95
164	extinct	36.97	37.49
164	extinct	35.11	37.91
164	extinct	35.53	37.71
164	extinct	34.2	35.44
164	extinct	33.02	34.5
191	extinct	33.64	34.64
187	extinct	35.26	35.51
187	extinct	35.26	35.94
187	extinct	35.27	36.16
169	extinct	35.78	37.43
170	extinct	36.52	37.54
170	extinct	33.99	35.9
170	extinct	34.34	37.13
184	extinct	35.12	35.59
184	extinct	34.57	34.69
172	extinct	34.35	37.4
179	extinct	35.95	36.32
179	extinct	33.83	33.97
179	extinct	33.33	34.14
179	extinct	33.12	35.4
179	extinct	32.88	35.62
188	extinct	33.62	34.26
181	extinct	35.34	36.16
181	extinct	34.19	34.8
181	extinct	35.24	35.69
137	extinct	36.81	38.06
153	extinct	36.44	39.39
114	extinct	35.88	41.2
108	extinct	32.87	35.26
151	extinct	38.76	39.71
146	extinct	31.68	39.06
146	extinct	36.47	40.68
124	extinct	34.12	41.83
124	extinct	40.41	42.34
126	extinct	39.96	41.24
126	extinct	40.53	42.02
126	extinct	34.35	41.72
242	extinct	29.0	30.9
242	extinct	30.67	31.37
231	extinct	30.81	31.75
224	extinct	31.49	32.26
263	extinct	26.69	28.78
263	extinct	27.56	27.79
277	extinct	27.7	29.59
281	extinct	27.89	28.72
281	extinct	28.4	28.76
258	extinct	30.15	30.79
287	extinct	27.9	28.57
255	extinct	29.78	30.13
255	extinct	30.15	30.63
255	extinct	29.46	30.66
255	extinct	29.62	29.64
255	extinct	29.55	29.68
288	extinct	27.92	27.93
251	extinct	30.27	30.94
293	extinct	27.85	28.46
234	extinct	28.16	31.8
136	extinct	33.47	38.28
136	extinct	27.86	29.85
178	extinct	35.02	37.25
197	extinct	31.7	34.64
197	extinct	32.46	33.21
197	extinct	31.82	32.08
197	extinct	32.74	32.98
214	extinct	30.99	31.04
156	extinct	36.44	36.9
156	extinct	36.75	38.06
323	extinct	23.51	24.16
323	extinct	23.21	23.82
323	extinct	23.74	26.63
323	extinct	24.49	26.17
323	extinct	24.48	26.3
323	extinct	22.23	22.58
303	extinct	26.5	27.64
321	extinct	23.77	24.15
321	extinct	25.05	25.45
317	extinct	24.81	25.01
317	extinct	22.89	25.1
317	extinct	20.83	24.92
304	extinct	25.09	25.55
307	extinct	23.01	25.45
324	extinct	25.61	26.34
324	extinct	25.04	25.49
324	extinct	25.78	27.01
325	extinct	25.09	26.01
325	extinct	24.88	24.93
314	extinct	24.31	27.01
305	extinct	26.01	26.54
305	extinct	26.74	27.69
329	extinct	26.48	26.69
366	extinct	23.32	24.06
366	extinct	23.61	23.87
361	extinct	22.76	24.46
351	extinct	23.25	23.71
350	extinct	25.42	25.59
350	extinct	24.83	25.56
350	extinct	25.17	25.48
350	extinct	25.09	25.54
350	extinct	24.87	25.52
350	extinct	25.27	25.54
342	extinct	25.09	25.99
342	extinct	23.48	24.9
341	extinct	23.6	25.49
338	extinct	25.87	26.44
338	extinct	26.19	26.44
333	extinct	22.97	25.72
298	extinct	22.93	23.52
298	extinct	21.25	24.82
296	extinct	27.32	28.33
296	extinct	27.06	27.77
296	extinct	27.23	27.32
219	extinct	18.8	26.55
241	extinct	26.76	31.53
241	extinct	22.12	28.83
241	extinct	22.83	25.48
241	extinct	29.47	29.96
297	extinct	23.94	24.57
269	extinct	23.14	29.68
276	extinct	21.04	24.1
276	extinct	20.83	27.81
140	extinct	21.19	22.28
199	extinct	33.71	34.55
252	extinct	16.89	25.82
252	extinct	20.99	24.42
252	extinct	28.46	30.31
250	extinct	22.87	29.67
250	extinct	24.53	29.39
203	extinct	21.43	21.6
203	extinct	20.65	33.09
203	extinct	28.81	33.19
115	extinct	42.5	42.54
292	extinct	22.02	28.28
133	extinct	37.71	41.58
289	extinct	27.7	27.72
289	extinct	26.04	26.38
289	extinct	25.89	26.58
289	extinct	25.95	26.0
289	extinct	27.31	28.55
289	extinct	26.08	27.46
289	extinct	27.5	28.77
289	extinct	27.55	28.17
228	extinct	27.31	31.88
228	extinct	17.96	29.88
228	extinct	19.83	29.24
228	extinct	25.56	27.68
228	extinct	22.04	32.77
285	extinct	24.28	28.94
388	extinct	20.94	23.46
388	extinct	22.63	23.83
388	extinct	19.66	22.62
388	extinct	21.7	22.5
383	extinct	22.18	23.17
387	extinct	20.82	21.99
385	extinct	22.22	23.77
385	extinct	20.94	22.61
385	extinct	22.17	23.36
385	extinct	22.88	23.9
413	extinct	21.31	21.55
413	extinct	18.88	19.05
413	extinct	21.18	22.67
413	extinct	20.54	22.23
413	extinct	19.6	22.18
403	extinct	22.1	22.67
403	extinct	21.8	22.85
446	extinct	20.93	21.36
446	extinct	20.68	21.25
430	extinct	20.66	21.17
430	extinct	20.4	20.43
430	extinct	20.73	21.33
417	extinct	21.51	21.61
414	extinct	21.5	22.26
414	extinct	21.51	21.56
380	extinct	23.15	23.19
380	extinct	21.13	22.94
410	extinct	21.95	23.0
410	extinct	21.91	22.75
409	extinct	21.79	22.97
420	extinct	20.44	21.76
420	extinct	20.62	22.25
420	extinct	19.99	22.14
420	extinct	19.9	19.99
375	extinct	20.82	21.33
354	extinct	21.03	24.87
354	extinct	22.55	23.03
354	extinct	23.28	24.06
354	extinct	21.89	23.42
354	extinct	24.24	25.24
354	extinct	16.89	21.87
371	extinct	19.48	23.37
371	extinct	21.54	22.69
371	extinct	17.75	23.43
371	extinct	19.7	23.12
371	extinct	19.26	23.29
310	extinct	19.87	23.08
310	extinct	26.26	26.78
311	extinct	21.82	23.54
311	extinct	20.46	25.81
313	extinct	20.61	26.18
313	extinct	17.88	24.74
274	extinct	16.25	22.79
274	extinct	24.31	24.84
148	extinct	20.0	39.49
267	extinct	29.13	29.55
267	extinct	16.01	25.29
331	extinct	19.33	23.34
331	extinct	22.38	25.12
266	extinct	11.86	22.16
266	extinct	23.95	28.44
345	extinct	19.51	23.83
345	extinct	22.67	24.56
345	extinct	22.49	25.47
345	extinct	19.55	24.23
345	extinct	20.37	20.64
345	extinct	24.65	25.29
190	extinct	21.07	26.57
190	extinct	25.27	26.75
190	extinct	14.69	21.24
190	extinct	10.24	17.1
190	extinct	22.41	32.87
190	extinct	17.99	25.3
190	extinct	31.46	35.29
196	extinct	32.41	32.61
196	extinct	27.95	30.64
356	extinct	24.04	25.22
360	extinct	22.29	24.86
360	extinct	22.91	23.58
360	extinct	22.66	24.3
464	extinct	20.33	20.43
372	extinct	17.53	22.91
372	extinct	19.53	22.54
372	extinct	19.57	21.81
472	extinct	20.13	20.28
472	extinct	20.17	20.6
472	extinct	20.05	20.42
