Species	Status
Rhodanodolichotis	extinct
Ricardomys	extinct
Rusconia	extinct
Salinomys	extant
Sallamys	extinct
Santamartamys	extant
Saremmys	extinct
Scapteromys	extant
Schistomys	extinct
Sciamys	extinct
Sciurillus	extant
Sciurus	extant
Scleromys	extinct
Scolomys	extant
Scotamys	extinct
Selvamys	extinct
Shapajamys	extinct
Sigmodon	extant
Sigmodontomys	extant
Simplimus	extinct
Sooretamys	extant
Soriamys	extinct
Spalacopus	extant
Spaniomys	extinct
Steiromys	extinct
Stichomys	extinct
Strophostephanos	extinct
Tacheria	extinct
Tafimys	extinct
Tapecomys	extant
Tarapotomys	extinct
Telicomys	extinct
Telodontomys	extinct
Tetrastylomys	extinct
Tetrastylus	extinct
Thalpomys	extant
Thaptomys	extant
Theridomysops	extinct
Thomasomys	extant
Thrichomys	extant
Toromys	extant
Transandinomys	extant
Trinomys	extant
Tylomys	extant
Tympanoctomys	extant
Ucayalimys	extinct
Ullumys	extinct
Vallehermosomys	extinct
Vucetichimys	extinct
Wiedomys	extant
Wilfredomys	extant
Willidewu	extinct
Xenocardia	extinct
Xenodontomys	extinct
Xylechimys	extinct
Zygodontomys	extant
