Age	Diversity
23	0.363485675689652
23.5	0.363485675689652
24	-0.346228133453125
24.5	-0.346228133453125
25	0.363485675689652
25.5	0.867035636904506
26	0.867035636904506
26.5	0.363485675689652
27	0.363485675689652
27.5	-1.55949190381076
28	-1.55949190381076
28.5	-1.55949190381076
29	-1.55949190381076
29.5	-1.55949190381076
30	-1.55949190381076
30.5	-1.55949190381076
31	-1.55949190381076
31.5	-1.55949190381076
32	-1.55949190381076
32.5	-1.55949190381076
33	-1.55949190381076
33.5	-1.55949190381076
34	-1.55949190381076
34.5	-1.55949190381076
35	-1.55949190381076
35.5	-0.346228133453125
36	-0.346228133453125
36.5	0.363485675689652
37	0.363485675689652
37.5	0.363485675689652
38	0.363485675689652
38.5	0.363485675689652
39	0.867035636904506
39.5	0.867035636904506
40	0.867035636904506
40.5	0.867035636904506
41	1.2576193310916
41.5	1.2576193310916
42	1.2576193310916
42.5	1.2576193310916
43	0.867035636904506
43.5	0.867035636904506
44	0.867035636904506
44.5	0.867035636904506
45	0.363485675689652
45.5	0.363485675689652
46	0.363485675689652
46.5	0.363485675689652
47	0.363485675689652
47.5	0.363485675689652
48	0.363485675689652
48.5	0.363485675689652
49	0.363485675689652
49.5	0.363485675689652
50	0.363485675689652
50.5	0.363485675689652
51	-0.346228133453125
51.5	-0.346228133453125
52	-0.346228133453125
52.5	-0.346228133453125
53	-0.346228133453125
53.5	-0.346228133453125
54	-0.346228133453125
54.5	-0.346228133453125
55	-1.55949190381076
55.5	-1.55949190381076
56	-1.55949190381076
