Species	Status
Maxschlosseria	extinct
Mayomys	extinct
Mazzonicebus	extinct
Mazzoniphractus	extinct
Mcdonaldocnus	extinct
Medistylus	extinct
Megalonychotherium	extinct
Mendozahippus	extinct
Meteutatus	extinct
Metopotoxus	extinct
Micoureus	extant
Microbiotherium	extinct
Microsteiromys	extinct
Microtypotherium	extinct
Migraveramus	extinct
Miguelsoria	extinct
Minusculodelphis	extinct
Miochinchilla	extinct
Mirandatherium	extinct
Monodelphopsis	extinct
Moqueguahippus	extinct
Mormopterus	extinct
Morphippus	extinct
Mylodon	extinct
Nanolophodon	extinct
Nematherium	extinct
Nemolestes	extinct
Neoreomys	extinct
Neosaimiri	extinct
Nesodon	extinct
Notodiaphorus	extinct
Notogale	extinct
Notohippus	extinct
Notopithecus	extinct
Notostylops	extinct
Octodontotherium	extinct
Oldfieldthomasia	extinct
Oligobiotherium	extinct
Orome	extinct
Orthoarthrus	extinct
Orthogeniops	extinct
Ortholophodon	extinct
Orthomyctera	extinct
Othnielmarshia	extinct
Otrhonia	extinct
Pachybiotherium	extinct
Pachyrukhos	extinct
Paginula	extinct
Palaeocladosictis	extinct
Palaeopeltis	extinct
Palaeosteiromys	extinct
Palaeothentes	extinct
Palangania	extinct
Palyeidodon	extinct
Pampahippus	extinct
Pampatemnus	extinct
Parabderites	extinct
Paraborhyaena	extinct
Paradelphomys	extinct
Paramacrauchenia	extinct
Paranisolambda	extinct
Parapropalaehoplophorus	extinct
Parastegosimpsonia	extinct
Parasteiromys	extinct
Parastrapotherium	extinct
Paroctodontotherium	extinct
Parutaetus	extinct
Parvimico	extinct
Pascualhyrax	extinct
Pascualihippus	extinct
Patagonhippus	extinct
Patagonia	extinct
Patene	extinct
Patriarchus	extinct
Paulacoutomys	extinct
Pauladelphys	extinct
Paulogervaisia	extinct
Pelecyodon	extinct
Peltephilus	extinct
Peradectes	extinct
Perathereutes	extinct
Periakros	extinct
Perimys	extinct
Peripantostylops	extinct
Periphragnis	extinct
Periprotodidelphis	extinct
Perulestes	extinct
Perupithecus	extinct
Perutherium	extinct
Phanomys	extinct
Pharsophorus	extinct
Phonocdromus	extinct
Phoradiadius	extinct
Picturotherium	extinct
Picunia	extinct
Pilchenia	extinct
Pitheculites	extinct
Plagiocoelus	extinct
Planops	extinct
Platypittamys	extinct
Plesiofelis	extinct
Plesiosteiromys	extinct
Plesiotypotherium	extinct
Pleurostylodon	extinct
Pliolagostomus	extinct
Polyacrodon	extinct
Polydolops	extinct
Polymorphis	extinct
Pozomys	extinct
Praedens	extinct
Prepidolops	extinct
Prepoplanops	extinct
Prepotherium	extinct
Proadiantus	extinct
Proadinotherium	extinct
Proargyrohyrax	extinct
Proargyrolagus	extinct
Proborhyaena	extinct
Procaroloameghinia	extinct
Procladosictis	extinct
Proectocion	extinct
Proeocoleophorus	extinct
Proeutatus	extinct
Progaleopithecus	extinct
Progarzonia	extinct
Prohegetotherium	extinct
Proheptaconus	extinct
Prolagostomus	extinct
Prolicaphrium	extinct
Promylophis	extinct
Propachyrucos	extinct
Propalaehoplophorus	extinct
Propalaeothentes	extinct
Propyrotherium	extinct
Proschismotherium	extinct
Prosotherium	extinct
Prospaniomys	extinct
Prostegotherium	extinct
Prostichomys	extinct
Protacaremys	extinct
Protadelphomys	extinct
Protamandua	extinct
Protarchaeohyrax	extinct
Proterotherium	extinct
Protheosodon	extinct
Prothylacynus	extinct
Proticia	extinct
Protodidelphis	extinct
Protolipterna	extinct
Protosteiromys	extinct
Protypotherium	extinct
Prozaedyus	extinct
Pseudeutatus	extinct
Pseudhalmarhiphus	extinct
Pseudhyrax	extinct
Pseudoacaremys	extinct
Pseudoglyptodon	extinct
Pseudohegetotherium	extinct
Pseudolops	extinct
Pseudonotictis	extinct
Pseudopachyrucos	extinct
Pseudostegotherium	extinct
Pseudothylacynus	extinct
Pternoconius	extinct
Pucatherium	extinct
Puelia	extinct
Punadolops	extinct
Punahyrax	extinct
Punapithecus	extinct
Punatherium	extinct
Pyrotherium	extinct
Reigia	extinct
Rhynchippus	extinct
Rhyphodon	extinct
Ricardocifellia	extinct
Ricardolydekkeria	extinct
Riolestes	extinct
Riostegotherium	extinct
Ronwolffia	extinct
Rosendo	extinct
Rosendolops	extinct
Rumiodon	extinct
Rusconitherium	extinct
Rutimeyeria	extinct
Sallacyon	extinct
Salladolodus	extinct
Sallamys	extinct
Sallatherium	extinct
Saltaodus	extinct
Saltatherium	extinct
Santiagorothia	extinct
Saremmys	extinct
Sasawatsu	extinct
Scaglia	extinct
Scarrittia	extinct
Schismotherium	extinct
Schistomys	extinct
Sciamys	extinct
Scirrotherium	extinct
Scleromys	extinct
Scotamys	extinct
Selvamys	extinct
Shapajamys	extinct
Sillustania	extinct
Similhapalops	extinct
Simpsonotus	extinct
Sipalocyon	extinct
Soriacebus	extinct
Soriamys	extinct
Spaniomys	extinct
Sparnotheriodon	extinct
Stegosimpsonia	extinct
Stegotherium	extinct
Steiromys	extinct
Stenotatus	extinct
Stichomys	extinct
Stilotherium	extinct
Suniodon	extinct
Tacheria	extinct
Tarapotomys	extinct
Taubatherium	extinct
tegotherium	extinct
Teratopithecus	extinct
Termastherium	extinct
Tetragonostylops	extinct
Tetramerorhinus	extinct
Teushentherium	extinct
Thadanius	extinct
Theosodon	extinct
Thoatherium	extinct
Thomashuxleya	extinct
Titanothentes	extinct
Trachytherus	extinct
Transpithecus	extinct
Trelewthentes	extinct
Tremacebus	extinct
Tricoelodus	extinct
Trigonolophodon	extinct
Trigonostylops	extinct
Trilobodon	extinct
Trimerostephanos	extinct
Tsamnichoria	extinct
Ucayalimys	extinct
Ucayalipithecus	extinct
Ultrapithecus	extinct
Umayodus	extinct
Uruguaytherium	extinct
Utaetus	extinct
Vallehermosomys	extinct
Vassallia	extinct
Vetelia	extinct
Victorlemoineia	extinct
Vucetichimys	extinct
Wamradolops	extinct
Willidewu	extinct
Wirunodon	extinct
Woodburnodon	extinct
Xenastrapotherium	extinct
Xenostephanus	extinct
Xesmodon	extinct
Xylechimys	extinct
Xyophorus	extinct
Yuruatherium	extinct
Zeusdelphys	extinct
