Species	Status
Acarechimys	extinct
Acdestis	extinct
Acdestoides	extinct
aff_Clenia	extinct
Allalmeia	extinct
Amilnedwardsia	extinct
Andemys	extinct
Angelocabrerus	extinct
Brachystephanus	extinct
Calodontotherium	extinct
Canchadelphys	extinct
Carolozittelia	extinct
Changquin	extinct
Chilestylops	extinct
Chlorocyon	extinct
Clypeotherium	extinct
Colhuelia	extinct
Cramauchenia	extinct
Deseadognathus	extinct
Draconomys	extinct
Elmerriggsia	extinct
Eolicaphrium	extinct
Eomakhaira	extinct
Epiklohnia	extinct
Ethelomys	extinct
Eurystephanodon	extinct
Eutrochodon	extinct
Fiandraia	extinct
Fieratherium	extinct
Galileomys	extinct
Greniodon	extinct
Gualta	extinct
Guilielmofloweria	extinct
Heteroglyphis	extinct
Heterolophodon	extinct
Ignigena	extinct
Isolophodon	extinct
Isotypotherium	extinct
Itaboraitherium	extinct
Leucokephalos	extinct
Llitun	extinct
Lomaphorelus	extinct
Loncolicu	extinct
Maddenia	extinct
Mazzoniphractus	extinct
Microbiotherium	extinct
Nesodon	extinct
Notodiaphorus	extinct
Orthogeniops	extinct
Ortholophodon	extinct
Parabderites	extinct
Patagonia	extinct
Periakros	extinct
Phoradiadius	extinct
Picunia	extinct
Platypittamys	extinct
Praedens	extinct
Progarzonia	extinct
Propachyrucos	extinct
Protacaremys	extinct
Proterotherium	extinct
Protypotherium	extinct
Pseudhalmarhiphus	extinct
Pseudolops	extinct
Pseudopachyrucos	extinct
Rutimeyeria	extinct
Sparnotheriodon	extinct
Steiromys	extinct
Termastherium	extinct
Teushentherium	extinct
Trelewthentes	extinct
Trimerostephanos	extinct
Tsamnichoria	extinct
Uruguaytherium	extinct
Woodburnodon	extinct
Xenostephanus	extinct
Xylechimys	extinct
