clade,species,ts,te,mid,bin,nb_occ
0,106,41.64,40.97,41.305,Ypresian,1
0,86,43.97,41.38,42.675,Ypresian,2
0,85,44.41,43.01,43.709999999999994,Ypresian,3
0,94,43.09,42.61,42.85,Ypresian,1
0,99,42.57,41.17,41.870000000000005,Ypresian,2
0,80,45.16,37.92,41.54,Ypresian,0
0,100,42.55,42.4,42.474999999999994,Ypresian,6
0,78,45.97,42.83,44.4,Ypresian,1
0,77,46.04,39.09,42.565,Ypresian,1
0,103,41.82,41.36,41.59,Ypresian,1
0,88,43.71,43.67,43.69,Ypresian,0
0,89,43.46,40.2,41.83,Ypresian,0
0,72,46.65,38.38,42.515,Ypresian,0
0,71,46.75,38.62,42.685,Ypresian,0
0,64,49.85,40.26,45.055,Ypresian,0
0,57,51.42,31.1,41.260000000000005,Ypresian,0
0,73,46.62,44.31,45.465,Ypresian,5
0,108,40.97,40.29,40.629999999999995,Lutetian,0
0,109,40.84,39.9,40.370000000000005,Lutetian,2
0,110,40.8,35.57,38.185,Lutetian,4
0,133,38.37,38.28,38.325,Lutetian,6
0,113,40.46,40.32,40.39,Lutetian,2
0,95,43.04,36.89,39.965,Lutetian,1
0,116,40.27,35.53,37.900000000000006,Lutetian,0
0,123,39.77,37.55,38.66,Lutetian,0
0,117,40.26,37.33,38.795,Lutetian,1
0,90,43.37,35.04,39.205,Lutetian,4
0,91,43.32,33.12,38.22,Lutetian,1
0,122,39.9,36.63,38.265,Lutetian,4
0,84,44.45,36.51,40.480000000000004,Lutetian,1
0,65,49.25,32.24,40.745000000000005,Lutetian,0
0,68,48.54,31.77,40.155,Lutetian,0
0,69,47.45,33.0,40.225,Lutetian,1
0,74,46.36,29.51,37.935,Lutetian,1
0,87,43.74,36.38,40.06,Lutetian,2
0,76,46.06,32.58,39.32,Lutetian,0
0,81,44.84,36.71,40.775000000000006,Lutetian,0
0,75,46.35,34.68,40.515,Lutetian,0
0,171,35.24,34.51,34.875,Bartonian,2
0,124,39.65,28.43,34.04,Bartonian,1
0,126,39.33,33.74,36.535,Bartonian,1
0,181,34.57,33.96,34.265,Bartonian,2
0,177,34.72,33.65,34.185,Bartonian,1
0,127,39.12,31.14,35.129999999999995,Bartonian,0
0,128,39.03,32.16,35.595,Bartonian,3
0,166,35.4,32.71,34.055,Bartonian,3
0,163,35.8,35.62,35.709999999999994,Bartonian,0
0,134,38.23,32.63,35.43,Bartonian,2
0,167,35.33,33.35,34.34,Bartonian,1
0,174,34.91,33.95,34.43,Bartonian,0
0,169,35.27,35.08,35.175,Bartonian,0
0,136,38.1,36.07,37.085,Bartonian,1
0,155,36.28,34.2,35.24,Bartonian,11
0,137,37.94,34.73,36.334999999999994,Bartonian,0
0,140,37.58,31.55,34.565,Bartonian,4
0,151,36.57,33.23,34.9,Bartonian,2
0,143,37.25,32.63,34.94,Bartonian,0
0,144,37.21,31.61,34.41,Bartonian,0
0,149,36.73,34.21,35.47,Bartonian,0
0,52,52.16,20.63,36.394999999999996,Bartonian,1
0,159,35.98,35.36,35.67,Bartonian,0
0,83,44.65,26.59,35.62,Bartonian,0
0,119,40.16,29.67,34.915,Bartonian,1
0,104,41.79,28.15,34.97,Bartonian,2
0,118,40.23,29.14,34.685,Bartonian,8
0,115,40.34,33.46,36.900000000000006,Bartonian,2
0,96,43.03,28.79,35.91,Bartonian,1
0,97,42.89,32.26,37.575,Bartonian,3
0,58,51.34,23.24,37.29,Bartonian,4
