clade	species	ts	te
0	1	100.0	73.22
0	2	99.59	95.68
0	3	97.06	94.06
0	4	96.8	94.77
0	5	95.26	89.38
0	6	95.21	93.47
0	7	92.75	90.49
0	8	89.91	87.97
0	9	85.73	83.52
0	10	79.97	75.28
0	11	76.75	61.34
0	12	75.66	72.56
0	13	74.34	63.56
0	14	73.66	13.71
0	15	72.87	57.99
0	16	69.3	37.39
0	17	68.13	26.12
0	18	65.38	64.96
0	19	65.23	52.25
0	20	65.01	58.33
0	21	64.69	53.19
0	22	64.55	54.65
0	23	64.26	51.13
0	24	64.08	56.67
0	25	63.59	47.84
0	26	63.32	57.68
0	27	62.12	58.86
0	28	62.06	23.8
0	29	61.72	54.6
0	30	60.84	45.22
0	31	60.72	50.13
0	32	60.67	53.34
0	33	60.56	56.62
0	34	60.15	35.24
0	35	59.54	57.46
0	36	59.37	45.95
0	37	58.9	37.06
0	38	58.83	58.75
0	39	58.27	36.58
0	40	58.22	46.1
0	41	57.93	41.98
0	42	57.44	40.09
0	43	57.31	55.5
0	44	56.78	50.32
0	45	56.71	52.54
0	46	55.64	52.33
0	47	55.63	49.82
0	48	55.03	54.6
0	49	54.42	52.25
0	50	54.34	47.63
0	51	54.13	28.62
0	52	53.75	50.6
0	53	53.72	52.13
0	54	53.57	52.1
0	55	53.53	52.15
0	56	53.52	50.57
0	57	53.51	46.39
0	58	52.83	42.17
0	59	52.52	46.92
0	60	52.48	28.3
0	61	52.26	45.43
0	62	52.23	28.61
0	63	52.23	45.61
0	64	52.19	47.37
0	65	51.85	21.91
0	66	51.59	50.01
0	67	51.36	49.76
0	68	51.2	46.52
0	69	50.68	47.98
0	70	50.51	38.15
0	71	50.28	21.62
0	72	50.23	43.1
0	73	50.09	48.04
0	74	49.93	14.26
0	75	49.75	38.1
0	76	49.24	45.79
0	77	49.13	40.88
0	78	48.83	34.69
0	79	48.42	43.14
0	80	48.38	27.33
0	81	48.16	38.16
0	82	48.12	44.81
0	83	47.73	46.07
