clade,species,ts,te,mid,bin,nb_occ
0,41,61.82,32.72,47.269999999999996,Ypresian,2
0,95,44.09,38.96,41.525000000000006,Ypresian,0
0,100,42.73,40.87,41.8,Ypresian,3
0,93,44.83,39.46,42.144999999999996,Ypresian,1
0,91,45.11,40.27,42.69,Ypresian,0
0,90,45.28,44.9,45.09,Ypresian,1
0,103,42.07,41.11,41.59,Ypresian,1
0,88,45.67,38.66,42.165,Ypresian,1
0,87,46.11,43.88,44.995000000000005,Ypresian,0
0,86,47.54,43.56,45.55,Ypresian,1
0,99,42.9,41.52,42.21,Ypresian,1
0,84,49.1,33.95,41.525000000000006,Ypresian,0
0,81,49.53,42.24,45.885000000000005,Ypresian,0
0,78,50.21,39.37,44.79,Ypresian,0
0,77,50.42,44.76,47.59,Ypresian,3
0,73,51.24,34.27,42.755,Ypresian,1
0,72,51.45,42.94,47.195,Ypresian,1
0,66,54.33,39.04,46.685,Ypresian,1
0,98,43.0,42.55,42.775,Ypresian,1
0,114,40.43,36.01,38.22,Lutetian,4
0,107,41.63,36.83,39.230000000000004,Lutetian,1
0,116,40.1,37.73,38.915,Lutetian,1
0,101,42.6,39.13,40.865,Lutetian,0
0,123,39.55,36.06,37.805,Lutetian,3
0,132,38.38,37.07,37.725,Lutetian,1
0,111,41.12,40.69,40.905,Lutetian,0
0,110,41.38,36.4,38.89,Lutetian,1
0,43,61.19,19.92,40.555,Lutetian,0
0,69,52.81,24.49,38.65,Lutetian,0
0,83,49.42,31.15,40.285,Lutetian,0
0,85,48.29,33.62,40.955,Lutetian,2
0,97,43.09,27.22,35.155,Bartonian,0
0,125,39.37,34.02,36.695,Bartonian,0
0,126,39.14,32.07,35.605000000000004,Bartonian,5
0,160,35.28,32.67,33.975,Bartonian,2
0,130,38.8,33.11,35.955,Bartonian,0
0,131,38.65,34.61,36.629999999999995,Bartonian,0
0,96,43.1,26.57,34.835,Bartonian,3
0,133,38.29,36.22,37.254999999999995,Bartonian,3
