clade	species	ts	te
0	1	100.0	87.83
0	2	98.36	92.98
0	3	97.29	95.36
0	4	94.93	87.02
0	5	92.84	74.76
0	6	90.79	87.45
0	7	90.14	70.08
0	8	89.87	87.79
0	9	89.06	87.22
0	10	88.09	58.87
0	11	87.38	83.67
0	12	84.49	79.19
0	13	84.13	82.38
0	14	83.85	82.45
0	15	82.71	64.51
0	16	82.41	81.43
0	17	82.21	81.16
0	18	81.66	80.78
0	19	78.3	68.81
0	20	77.56	38.3
0	21	75.17	69.78
0	22	74.6	62.15
0	23	73.93	59.95
0	24	73.65	48.09
0	25	72.4	67.65
0	26	72.26	45.52
0	27	72.08	27.48
0	28	71.01	46.79
0	29	70.73	69.69
0	30	70.52	67.71
0	31	70.44	59.66
0	32	70.21	52.13
0	33	69.4	68.08
0	34	69.0	63.82
0	35	68.86	64.77
0	36	68.84	66.02
0	37	68.74	62.6
0	38	67.59	65.79
0	39	67.32	66.82
0	40	66.39	65.65
0	41	65.24	63.72
0	42	64.92	57.73
0	43	64.89	45.67
0	44	64.66	56.4
0	45	63.77	60.71
0	46	63.38	62.29
0	47	63.14	54.34
0	48	62.6	58.75
0	49	60.38	57.88
0	50	59.04	44.1
0	51	58.16	55.91
0	52	57.96	52.99
0	53	57.44	54.23
0	54	57.16	52.91
0	55	56.99	45.18
0	56	56.84	41.87
0	57	56.79	26.21
0	58	56.53	56.03
0	59	56.27	52.32
0	60	55.88	55.73
0	61	55.88	37.2
0	62	55.6	32.55
0	63	55.17	54.69
0	64	55.12	33.5
0	65	54.84	31.58
0	66	54.03	45.02
0	67	53.47	49.79
0	68	53.03	52.82
0	69	52.56	44.84
0	70	52.43	46.43
0	71	51.6	38.01
0	72	51.33	50.95
0	73	51.24	36.16
0	74	51.22	42.05
0	75	50.58	36.15
0	76	50.42	44.99
0	77	49.97	45.13
0	78	49.17	44.98
0	79	48.73	33.19
0	80	48.64	42.91
0	81	48.58	41.94
0	82	48.21	41.82
0	83	48.14	42.26
0	84	48.01	43.29
0	85	47.89	33.49
0	86	47.71	42.58
0	87	47.7	19.92
0	88	47.7	7.61
0	89	47.48	47.15
0	90	47.45	34.23
0	91	47.41	46.89
0	92	47.1	38.5
0	93	47.1	42.88
0	94	46.93	39.04
0	95	46.88	32.78
0	96	46.81	45.64
0	97	46.81	22.77
0	98	46.65	39.6
0	99	46.59	40.7
0	100	46.54	46.38
0	101	46.51	27.2
0	102	46.36	39.22
0	103	46.22	38.15
0	104	46.14	17.78
0	105	46.14	46.13
0	106	45.92	45.75
0	107	45.89	43.24
0	108	45.42	42.67
0	109	45.27	34.25
0	110	45.27	44.78
0	111	44.71	36.15
0	112	44.66	41.44
0	113	44.63	29.96
0	114	44.56	37.28
0	115	44.54	19.16
0	116	44.29	30.28
0	117	44.13	32.72
0	118	43.76	39.25
0	119	43.61	41.77
0	120	43.34	39.25
0	121	43.29	18.54
0	122	43.25	25.22
0	123	43.18	20.62
0	124	43.16	38.0
0	125	42.88	42.73
0	126	42.68	32.47
0	127	42.48	39.25
0	128	42.47	38.99
0	129	42.37	35.02
0	130	42.29	41.55
0	131	42.15	38.2
0	132	42.12	40.93
0	133	42.11	33.61
0	134	41.84	39.48
0	135	41.78	29.99
0	136	41.7	8.27
0	137	41.69	29.39
0	138	41.44	38.83
0	139	41.25	37.38
0	140	41.21	26.83
0	141	41.16	38.31
0	142	41.15	37.35
0	143	41.13	38.64
0	144	40.95	30.3
0	145	40.82	29.31
0	146	40.78	30.46
0	147	40.55	30.23
0	148	40.53	35.63
0	149	40.5	29.78
0	150	40.36	27.19
0	151	40.35	35.27
0	152	40.21	39.17
0	153	40.2	37.71
0	154	39.78	36.84
0	155	39.73	20.99
0	156	39.53	34.82
0	157	38.9	35.22
0	158	38.67	33.16
0	159	38.55	25.71
0	160	38.45	28.57
0	161	38.17	34.13
0	162	38.08	33.27
0	163	37.94	34.14
0	164	37.92	12.09
0	165	37.9	36.95
0	166	37.89	27.49
0	167	37.87	24.44
0	168	37.8	37.34
0	169	37.77	34.52
0	170	37.76	28.42
0	171	37.69	34.98
0	172	37.65	34.04
0	173	37.62	23.4
0	174	37.54	34.15
0	175	37.45	29.43
0	176	37.43	27.18
0	177	37.18	25.97
0	178	37.09	24.38
0	179	37.03	30.42
0	180	36.77	35.9
0	181	36.73	34.91
0	182	36.7	3.02
0	183	36.62	34.63
0	184	36.51	25.49
0	185	36.47	34.58
0	186	36.33	1.16
0	187	36.31	33.65
0	188	36.3	32.01
0	189	36.29	28.75
0	190	35.96	19.14
0	191	35.88	10.97
0	192	35.75	31.99
0	193	35.59	32.16
0	194	35.47	24.95
0	195	35.44	13.91
0	196	35.3	26.34
0	197	35.24	21.82
0	198	35.23	27.92
0	199	35.17	30.14
0	200	34.99	14.86
0	201	34.97	0.0
0	202	34.75	19.18
0	203	34.73	16.43
0	204	34.69	6.24
0	205	34.61	18.83
0	206	34.49	34.22
0	207	34.39	26.22
0	208	34.06	6.55
0	209	34.02	28.6
0	210	33.99	10.74
0	211	33.98	30.93
0	212	33.97	0.0
0	213	33.96	20.1
0	214	33.87	0.0
0	215	33.86	6.19
0	216	33.86	28.97
0	217	33.62	22.63
0	218	33.56	18.34
0	219	33.54	23.35
0	220	33.34	31.69
0	221	33.27	32.03
0	222	33.18	18.5
0	223	33.08	31.75
0	224	33.07	4.35
0	225	32.79	7.28
0	226	32.79	28.02
0	227	32.79	22.92
0	228	32.73	31.07
0	229	32.62	29.92
0	230	32.55	28.7
0	231	32.44	25.76
0	232	32.36	24.27
0	233	32.08	29.13
0	234	31.86	20.22
0	235	31.86	29.08
0	236	31.82	3.78
0	237	31.69	30.61
0	238	31.64	25.11
0	239	31.63	30.87
0	240	31.63	30.69
0	241	31.53	29.88
0	242	31.42	16.42
0	243	31.42	14.12
0	244	31.4	30.82
0	245	31.37	24.58
0	246	31.3	10.64
0	247	31.21	0.0
0	248	31.16	14.82
0	249	31.03	9.56
0	250	30.89	5.68
0	251	30.82	11.6
0	252	30.78	18.35
0	253	30.77	4.83
0	254	30.7	17.15
0	255	30.58	0.0
0	256	30.55	22.74
0	257	30.54	28.39
0	258	30.49	22.45
0	259	30.49	28.2
0	260	30.46	25.95
0	261	30.43	28.98
0	262	30.42	24.92
0	263	30.37	20.05
0	264	30.32	22.76
0	265	30.32	6.2
0	266	30.28	29.58
0	267	30.12	29.72
0	268	30.11	22.25
0	269	30.1	28.87
0	270	30.09	18.41
0	271	29.99	25.18
0	272	29.86	23.9
0	273	29.75	18.47
0	274	29.73	8.36
0	275	29.71	25.13
0	276	29.65	24.75
0	277	29.63	4.81
0	278	29.55	28.07
0	279	29.5	15.19
0	280	29.43	28.77
0	281	29.38	13.75
0	282	29.35	14.42
0	283	29.35	27.6
0	284	29.3	14.5
0	285	29.24	27.37
0	286	29.23	28.58
0	287	29.18	24.44
0	288	29.16	15.08
0	289	29.1	21.21
0	290	29.08	28.41
0	291	29.08	22.64
0	292	29.06	5.84
0	293	29.06	28.42
0	294	29.03	25.47
0	295	28.9	17.09
0	296	28.81	18.98
0	297	28.7	0.0
0	298	28.59	15.66
0	299	28.59	26.71
0	300	28.5	19.32
0	301	28.45	4.44
0	302	28.43	1.76
0	303	28.32	16.52
0	304	28.27	20.74
0	305	28.21	13.81
0	306	28.2	28.08
0	307	28.14	18.62
0	308	28.1	17.7
0	309	27.94	17.91
0	310	27.92	16.55
0	311	27.9	27.84
0	312	27.89	27.52
0	313	27.86	8.31
0	314	27.85	26.5
0	315	27.85	16.77
0	316	27.81	27.77
0	317	27.74	20.13
0	318	27.74	26.3
0	319	27.6	0.0
0	320	27.57	0.0
0	321	27.54	12.52
0	322	27.49	20.76
0	323	27.45	26.59
0	324	27.42	13.2
0	325	27.31	9.01
0	326	27.28	25.87
0	327	27.25	23.18
0	328	27.21	19.55
0	329	27.17	19.53
0	330	27.17	26.61
0	331	27.06	23.86
0	332	27.03	25.2
0	333	26.89	18.39
0	334	26.84	20.17
0	335	26.83	12.59
0	336	26.83	0.42
0	337	26.77	14.22
0	338	26.61	23.4
0	339	26.52	14.67
0	340	26.5	12.73
0	341	26.49	0.0
0	342	26.43	13.77
0	343	26.37	0.0
0	344	26.34	23.96
0	345	26.31	0.0
0	346	26.28	8.57
0	347	26.25	20.47
0	348	26.2	9.51
0	349	26.18	24.57
0	350	26.04	15.48
0	351	26.02	25.28
0	352	25.93	8.89
0	353	25.93	25.69
0	354	25.92	21.16
0	355	25.68	15.13
0	356	25.6	24.15
0	357	25.57	25.52
0	358	25.52	24.08
0	359	25.43	19.82
0	360	25.35	24.07
0	361	25.34	21.3
0	362	25.31	20.84
0	363	25.29	17.7
0	364	25.28	22.57
0	365	25.26	0.0
0	366	25.26	21.08
0	367	25.24	23.63
0	368	25.15	24.78
0	369	25.14	9.62
