clade	species	ts	te
0	1	100.0	96.18
0	2	98.88	89.02
0	3	98.65	98.2
0	4	93.41	74.37
0	5	92.5	86.89
0	6	91.58	89.37
0	7	90.94	87.14
0	8	90.84	89.29
0	9	90.59	88.68
0	10	80.71	70.14
0	11	73.61	66.28
0	12	72.6	53.61
0	13	72.47	57.84
0	14	71.91	61.31
0	15	70.23	49.3
0	16	70.15	40.29
0	17	69.5	60.01
0	18	69.48	68.08
0	19	66.88	59.83
0	20	66.49	53.17
0	21	66.3	49.09
0	22	65.72	63.24
0	23	65.42	30.95
0	24	64.22	61.94
0	25	63.48	58.88
0	26	63.23	62.56
0	27	63.14	60.45
0	28	62.22	51.99
0	29	61.72	46.78
0	30	61.39	57.71
0	31	61.06	57.43
0	32	60.97	44.58
0	33	60.96	53.17
0	34	60.68	22.71
0	35	60.19	53.92
0	36	59.89	49.32
0	37	58.96	58.33
0	38	57.71	52.57
0	39	57.71	49.7
0	40	56.79	43.21
0	41	56.73	30.81
0	42	56.29	9.91
0	43	56.12	45.37
0	44	55.83	47.59
0	45	54.79	27.25
0	46	54.67	34.63
0	47	54.53	46.5
0	48	54.19	46.38
0	49	54.17	43.8
0	50	54.03	49.54
0	51	53.84	50.89
0	52	53.81	45.33
0	53	53.65	48.65
0	54	53.62	38.34
0	55	53.58	49.42
0	56	52.88	34.59
0	57	52.26	48.42
0	58	51.37	48.72
0	59	51.24	44.5
0	60	51.06	41.97
0	61	51.05	42.5
0	62	51.04	50.89
0	63	50.98	47.58
0	64	50.95	35.61
0	65	50.94	50.66
0	66	50.85	30.45
0	67	50.5	24.86
0	68	50.09	44.44
0	69	50.0	34.39
0	70	49.96	46.83
0	71	49.68	47.73
0	72	49.18	36.24
0	73	49.17	44.14
0	74	48.75	27.58
0	75	48.68	46.41
0	76	48.18	47.94
0	77	47.7	43.52
0	78	47.61	36.45
0	79	46.91	15.46
0	80	46.3	28.86
0	81	46.19	36.9
0	82	46.05	29.02
0	83	46.02	42.97
0	84	45.73	29.75
0	85	45.64	32.25
0	86	45.4	34.61
0	87	45.26	42.12
0	88	45.21	25.3
0	89	45.18	32.64
0	90	44.93	42.47
0	91	44.68	40.25
0	92	44.61	40.62
0	93	44.44	32.75
0	94	44.27	31.42
0	95	44.22	31.57
0	96	44.22	40.27
0	97	44.06	2.77
0	98	43.83	29.01
0	99	43.79	37.51
0	100	43.74	37.69
0	101	43.7	42.13
0	102	43.67	31.41
0	103	43.62	40.56
