clade,species,ts,te,mid,bin,nb_occ
0,59,55.48,34.67,45.075,Ypresian,1
0,105,43.83,43.81,43.82,Ypresian,0
0,104,43.85,41.97,42.91,Ypresian,2
0,103,43.98,43.52,43.75,Ypresian,0
0,112,42.58,40.0,41.29,Ypresian,0
0,99,44.35,42.4,43.375,Ypresian,3
0,96,45.13,39.3,42.215,Ypresian,3
0,95,45.18,39.07,42.125,Ypresian,4
0,94,45.21,39.62,42.415,Ypresian,3
0,93,45.46,44.64,45.05,Ypresian,1
0,91,45.72,44.42,45.07,Ypresian,4
0,90,45.89,43.86,44.875,Ypresian,1
0,107,43.54,42.89,43.215,Ypresian,0
0,84,46.87,39.24,43.055,Ypresian,3
0,83,47.03,39.24,43.135000000000005,Ypresian,0
0,82,47.03,42.03,44.53,Ypresian,1
0,110,42.73,41.24,41.985,Ypresian,2
0,80,47.35,41.64,44.495000000000005,Ypresian,0
0,61,54.79,27.64,41.215,Ypresian,0
0,64,53.76,32.27,43.015,Ypresian,0
0,69,50.41,33.82,42.114999999999995,Ypresian,1
0,71,50.27,38.32,44.295,Ypresian,8
0,81,47.32,45.02,46.17,Ypresian,3
0,73,49.1,42.74,45.92,Ypresian,1
0,75,48.45,45.84,47.145,Ypresian,0
0,72,49.57,45.57,47.57,Ypresian,0
0,79,47.41,45.21,46.31,Ypresian,1
0,78,47.78,43.1,45.44,Ypresian,1
0,77,48.26,38.35,43.305,Ypresian,4
0,121,41.16,36.76,38.959999999999994,Lutetian,0
0,111,42.62,36.06,39.34,Lutetian,1
0,141,38.49,38.27,38.38,Lutetian,2
0,126,40.41,36.92,38.665,Lutetian,0
0,132,39.75,39.27,39.510000000000005,Lutetian,1
0,113,42.5,38.88,40.69,Lutetian,2
0,114,42.13,36.6,39.365,Lutetian,0
0,115,41.95,37.71,39.83,Lutetian,1
0,120,41.35,40.92,41.135000000000005,Lutetian,1
0,123,40.94,40.18,40.56,Lutetian,0
0,122,41.01,37.22,39.114999999999995,Lutetian,1
0,129,39.9,35.65,37.775,Lutetian,0
0,125,40.49,38.01,39.25,Lutetian,0
0,124,40.74,37.53,39.135000000000005,Lutetian,0
0,117,41.76,38.8,40.28,Lutetian,1
0,108,43.53,33.09,38.31,Lutetian,0
0,101,44.1,37.81,40.955,Lutetian,0
0,100,44.28,35.21,39.745000000000005,Lutetian,0
0,68,50.54,31.7,41.12,Lutetian,1
0,89,45.9,29.56,37.73,Lutetian,0
0,150,35.91,34.02,34.965,Bartonian,3
0,149,36.02,34.64,35.33,Bartonian,0
0,145,36.32,32.05,34.185,Bartonian,0
0,144,36.97,34.26,35.614999999999995,Bartonian,1
0,140,38.5,35.91,37.205,Bartonian,1
0,136,38.89,29.97,34.43,Bartonian,1
0,134,39.28,32.88,36.08,Bartonian,1
0,133,39.63,32.51,36.07,Bartonian,0
0,74,48.57,25.87,37.22,Bartonian,2
0,85,46.73,23.83,35.28,Bartonian,1
0,60,54.99,18.86,36.925,Bartonian,2
0,87,46.12,25.49,35.805,Bartonian,2
0,86,46.35,28.81,37.58,Bartonian,2
0,88,46.07,26.81,36.44,Bartonian,3
0,92,45.48,27.79,36.635,Bartonian,1
0,97,44.77,29.55,37.160000000000004,Bartonian,3
0,119,41.43,32.87,37.15,Bartonian,1
0,118,41.73,31.17,36.45,Bartonian,1
0,192,32.02,28.71,30.365000000000002,Priabonian,0
0,191,32.2,29.94,31.07,Priabonian,0
0,190,32.36,30.42,31.39,Priabonian,1
0,188,32.53,28.51,30.520000000000003,Priabonian,2
0,187,32.6,26.82,29.71,Priabonian,0
0,186,32.66,31.0,31.83,Priabonian,2
0,185,32.7,27.29,29.995,Priabonian,0
0,181,32.97,28.31,30.64,Priabonian,1
0,182,32.96,31.75,32.355000000000004,Priabonian,0
0,193,31.81,27.09,29.45,Priabonian,0
0,180,33.0,29.51,31.255000000000003,Priabonian,1
0,179,33.15,25.51,29.33,Priabonian,1
0,178,33.28,31.42,32.35,Priabonian,0
0,177,33.3,28.73,31.015,Priabonian,1
0,176,33.32,28.02,30.67,Priabonian,0
0,183,32.82,23.54,28.18,Priabonian,0
0,195,31.8,28.29,30.045,Priabonian,1
0,244,28.91,26.99,27.95,Priabonian,0
0,197,31.59,31.06,31.325,Priabonian,1
0,231,29.54,26.51,28.025,Priabonian,0
0,230,29.57,29.35,29.46,Priabonian,1
0,229,29.64,28.23,28.935000000000002,Priabonian,0
0,226,29.81,27.15,28.479999999999997,Priabonian,1
0,223,30.11,28.82,29.465,Priabonian,0
0,217,30.58,29.91,30.244999999999997,Priabonian,2
0,174,33.59,24.15,28.87,Priabonian,1
0,196,31.6,27.96,29.78,Priabonian,2
0,238,29.19,28.56,28.875,Priabonian,1
0,209,30.97,30.5,30.735,Priabonian,1
0,232,29.41,28.35,28.880000000000003,Priabonian,1
0,266,28.01,27.76,27.885,Priabonian,0
0,206,31.15,26.58,28.865,Priabonian,0
0,204,31.3,25.95,28.625,Priabonian,1
0,198,31.57,27.65,29.61,Priabonian,0
0,239,29.19,28.06,28.625,Priabonian,0
0,210,30.93,28.54,29.735,Priabonian,0
0,173,33.61,26.58,30.095,Priabonian,0
0,203,31.31,27.51,29.41,Priabonian,0
0,109,42.76,14.87,28.814999999999998,Priabonian,3
0,146,36.31,21.92,29.115000000000002,Priabonian,0
0,127,40.06,23.97,32.015,Priabonian,2
0,128,39.95,17.34,28.645000000000003,Priabonian,0
0,143,37.27,19.67,28.470000000000002,Priabonian,1
0,130,39.87,17.47,28.669999999999998,Priabonian,0
0,148,36.03,25.78,30.905,Priabonian,0
0,151,35.84,29.02,32.43,Priabonian,0
0,106,43.69,23.22,33.455,Priabonian,0
0,154,35.57,30.02,32.795,Priabonian,1
0,155,35.54,23.52,29.53,Priabonian,1
0,156,35.34,25.75,30.545,Priabonian,2
0,157,35.23,30.53,32.879999999999995,Priabonian,0
0,147,36.26,23.18,29.72,Priabonian,1
0,158,35.11,20.56,27.835,Priabonian,1
0,160,34.92,30.56,32.74,Priabonian,2
0,170,33.91,32.04,32.974999999999994,Priabonian,0
0,135,39.13,17.97,28.55,Priabonian,0
0,169,33.94,23.99,28.964999999999996,Priabonian,0
