clade,species,ts,te,mid,bin,nb_occ
0,78,60.23,31.36,45.795,Ypresian,2
0,154,42.27,41.17,41.72,Ypresian,3
0,152,43.37,39.79,41.58,Ypresian,4
0,151,43.64,42.31,42.975,Ypresian,8
0,150,44.49,43.77,44.13,Ypresian,4
0,148,45.12,38.84,41.980000000000004,Ypresian,1
0,146,45.56,45.04,45.3,Ypresian,1
0,145,45.86,40.9,43.379999999999995,Ypresian,2
0,144,46.08,41.44,43.76,Ypresian,0
0,143,46.23,38.24,42.235,Ypresian,5
0,142,46.26,42.01,44.135,Ypresian,0
0,141,46.8,46.61,46.705,Ypresian,2
0,140,46.92,46.78,46.85,Ypresian,6
0,138,47.24,44.02,45.63,Ypresian,0
0,136,47.77,43.95,45.86,Ypresian,2
0,134,48.13,40.64,44.385000000000005,Ypresian,0
0,147,45.16,38.2,41.68,Ypresian,0
0,117,52.24,32.42,42.33,Ypresian,5
0,99,55.33,35.78,45.555,Ypresian,2
0,132,48.45,40.11,44.28,Ypresian,6
0,101,54.94,34.62,44.78,Ypresian,1
0,107,54.08,36.4,45.239999999999995,Ypresian,0
0,112,53.01,37.85,45.43,Ypresian,3
0,116,52.45,41.84,47.145,Ypresian,0
0,90,57.31,34.26,45.785,Ypresian,1
0,92,57.25,36.63,46.94,Ypresian,2
0,124,51.53,41.89,46.71,Ypresian,2
0,126,51.18,32.18,41.68,Ypresian,2
0,128,50.83,38.67,44.75,Ypresian,1
0,131,49.4,39.56,44.480000000000004,Ypresian,4
0,166,40.18,38.81,39.495000000000005,Lutetian,1
0,163,40.66,36.05,38.355,Lutetian,0
0,170,39.81,37.66,38.735,Lutetian,2
0,160,41.25,36.78,39.015,Lutetian,5
0,171,39.48,36.37,37.925,Lutetian,1
0,164,40.45,40.24,40.345,Lutetian,1
0,155,42.21,37.15,39.68,Lutetian,1
0,179,38.49,37.31,37.900000000000006,Lutetian,2
0,139,46.93,32.38,39.655,Lutetian,3
0,109,53.55,27.15,40.349999999999994,Lutetian,0
0,119,52.16,24.91,38.535,Lutetian,3
0,153,42.78,35.81,39.295,Lutetian,0
0,184,37.94,33.79,35.864999999999995,Bartonian,4
0,185,37.8,34.41,36.105,Bartonian,1
0,186,37.76,36.65,37.205,Bartonian,0
0,187,37.63,32.71,35.17,Bartonian,1
0,188,37.62,37.28,37.45,Bartonian,3
0,208,36.63,35.64,36.135000000000005,Bartonian,6
0,207,36.65,34.51,35.58,Bartonian,0
0,190,37.58,33.94,35.76,Bartonian,5
0,191,37.5,31.35,34.425,Bartonian,0
0,222,35.21,33.36,34.285,Bartonian,1
0,193,37.41,33.56,35.485,Bartonian,1
0,196,37.31,34.93,36.120000000000005,Bartonian,1
0,197,37.21,31.33,34.269999999999996,Bartonian,1
0,182,38.37,36.22,37.295,Bartonian,0
0,198,37.19,36.87,37.03,Bartonian,2
0,200,37.11,31.99,34.55,Bartonian,4
0,203,36.99,36.24,36.615,Bartonian,2
0,204,36.83,34.39,35.61,Bartonian,3
0,206,36.7,31.97,34.335,Bartonian,0
0,192,37.43,30.75,34.09,Bartonian,1
0,211,36.32,35.13,35.725,Bartonian,1
0,205,36.75,34.68,35.715,Bartonian,2
0,137,47.43,26.33,36.879999999999995,Bartonian,5
0,175,38.9,29.49,34.195,Bartonian,1
0,174,39.25,32.41,35.83,Bartonian,4
0,173,39.29,30.35,34.82,Bartonian,3
0,133,48.42,20.3,34.36,Bartonian,3
0,169,39.96,34.06,37.010000000000005,Bartonian,0
0,239,33.54,29.14,31.34,Priabonian,1
0,254,32.09,28.0,30.045,Priabonian,2
0,252,32.25,23.98,28.115000000000002,Priabonian,0
0,251,32.27,31.24,31.755000000000003,Priabonian,2
0,249,32.45,30.38,31.415,Priabonian,0
0,248,32.5,30.8,31.65,Priabonian,0
0,246,32.69,32.31,32.5,Priabonian,0
0,241,33.27,29.66,31.465000000000003,Priabonian,1
0,244,33.02,27.52,30.270000000000003,Priabonian,0
0,255,32.09,30.04,31.065,Priabonian,0
0,240,33.42,23.04,28.23,Priabonian,1
0,178,38.54,28.61,33.575,Priabonian,0
0,236,34.14,32.03,33.085,Priabonian,0
0,235,34.15,29.07,31.61,Priabonian,0
0,232,34.37,32.95,33.66,Priabonian,0
0,231,34.38,24.49,29.435000000000002,Priabonian,0
0,245,32.85,28.39,30.62,Priabonian,1
0,257,31.95,24.0,27.975,Priabonian,0
0,259,31.81,28.46,30.134999999999998,Priabonian,2
