clade	species	ts	te
0	1	100.0	91.0
0	2	97.02	88.54
0	3	90.33	83.22
0	4	83.71	82.07
0	5	82.58	62.04
0	6	69.68	59.35
0	7	68.9	53.31
0	8	66.79	3.48
0	9	64.21	57.12
0	10	63.39	46.55
0	11	62.74	60.61
0	12	62.57	49.03
0	13	61.81	41.48
0	14	61.41	45.24
0	15	60.67	58.3
0	16	60.14	56.3
0	17	59.68	57.51
0	18	59.63	59.4
0	19	58.72	56.91
0	20	57.91	35.43
0	21	57.63	33.21
0	22	56.85	37.62
0	23	56.39	52.98
0	24	55.94	43.54
0	25	55.58	20.58
0	26	53.8	31.99
0	27	52.69	52.65
0	28	52.4	49.26
0	29	52.28	51.87
0	30	51.96	49.91
0	31	51.85	25.49
0	32	50.75	32.54
0	33	50.69	19.75
0	34	50.37	42.8
0	35	50.16	49.09
0	36	49.79	44.65
0	37	49.32	48.01
0	38	47.98	42.2
0	39	47.97	46.59
0	40	47.26	37.9
0	41	46.69	28.44
0	42	46.3	38.92
0	43	46.14	39.69
0	44	45.89	43.37
0	45	45.74	31.53
0	46	45.51	43.55
0	47	44.9	44.78
0	48	43.95	40.23
0	49	43.83	41.8
0	50	43.53	37.44
0	51	43.0	33.37
0	52	42.13	33.75
0	53	42.08	23.31
0	54	41.89	39.17
0	55	41.83	30.12
0	56	41.59	33.16
0	57	41.48	19.17
0	58	40.93	30.03
0	59	40.68	17.37
0	60	40.55	37.5
0	61	40.12	37.57
0	62	39.99	34.9
0	63	39.91	27.35
0	64	39.57	0.0
0	65	39.42	32.38
0	66	39.1	26.05
0	67	38.89	0.0
0	68	38.85	31.21
0	69	38.77	30.4
0	70	38.71	36.2
0	71	38.54	0.71
0	72	38.28	33.11
0	73	38.25	28.51
0	74	38.18	29.88
0	75	38.14	30.59
0	76	38.11	37.71
0	77	38.07	37.68
0	78	38.01	24.41
0	79	38.0	25.85
0	80	37.73	15.59
0	81	37.11	14.79
0	82	37.09	32.8
0	83	37.08	36.03
0	84	37.02	34.81
0	85	36.85	33.05
0	86	36.84	29.43
0	87	36.66	30.96
0	88	36.14	5.65
0	89	36.11	30.57
0	90	36.06	34.68
0	91	35.91	35.33
0	92	35.89	30.67
0	93	35.66	5.12
0	94	35.64	32.46
0	95	35.45	28.76
0	96	35.4	34.74
0	97	35.35	27.4
0	98	35.28	28.84
0	99	35.19	32.62
0	100	35.18	34.06
0	101	35.1	33.09
0	102	34.89	30.71
0	103	34.78	23.81
0	104	34.69	30.89
0	105	34.59	18.73
0	106	34.58	34.02
0	107	34.53	14.91
0	108	34.5	26.0
0	109	34.35	14.39
0	110	34.11	33.69
0	111	34.1	19.02
0	112	34.08	32.15
0	113	33.98	21.18
0	114	33.95	22.05
0	115	33.91	33.16
0	116	33.9	31.5
0	117	33.44	21.76
0	118	33.4	25.71
0	119	33.37	10.83
0	120	33.35	25.95
0	121	33.33	27.63
0	122	33.3	27.24
0	123	33.24	30.06
0	124	33.23	32.25
0	125	33.09	25.99
0	126	32.89	28.69
0	127	32.74	10.43
0	128	32.62	21.18
0	129	32.61	31.4
0	130	32.37	24.62
0	131	32.25	29.27
0	132	32.16	22.84
0	133	31.99	27.77
0	134	31.8	31.07
0	135	31.74	24.76
0	136	31.71	30.67
0	137	31.66	27.52
0	138	31.51	17.63
0	139	31.42	24.88
0	140	31.35	21.5
0	141	31.3	11.3
0	142	31.17	28.09
0	143	31.13	21.35
0	144	30.94	26.24
0	145	30.87	26.91
0	146	30.71	21.48
0	147	30.55	16.79
0	148	30.45	22.8
0	149	30.4	14.98
0	150	30.4	0.0
0	151	30.33	29.83
