clade,species,ts,te,mid,bin,nb_occ
0,128,45.04,42.78,43.91,Ypresian,0
0,149,42.45,40.77,41.61,Ypresian,2
0,148,42.63,40.93,41.78,Ypresian,0
0,115,47.31,41.26,44.285,Ypresian,0
0,146,42.8,41.84,42.32,Ypresian,2
0,118,46.75,40.71,43.730000000000004,Ypresian,1
0,119,46.01,43.62,44.815,Ypresian,4
0,120,45.91,41.29,43.599999999999994,Ypresian,2
0,143,43.05,42.98,43.015,Ypresian,5
0,136,43.83,40.92,42.375,Ypresian,1
0,122,45.79,44.64,45.215,Ypresian,4
0,124,45.61,37.78,41.695,Ypresian,4
0,126,45.08,44.47,44.775,Ypresian,0
0,140,43.6,41.88,42.74,Ypresian,1
0,138,43.65,39.23,41.44,Ypresian,3
0,129,44.95,43.88,44.415000000000006,Ypresian,3
0,130,44.82,41.41,43.114999999999995,Ypresian,1
0,131,44.51,39.83,42.17,Ypresian,2
0,137,43.71,42.84,43.275000000000006,Ypresian,0
0,123,45.64,45.48,45.56,Ypresian,3
0,110,48.52,45.78,47.150000000000006,Ypresian,2
0,111,48.41,43.13,45.769999999999996,Ypresian,4
0,94,50.91,38.48,44.69499999999999,Ypresian,1
0,62,57.02,36.19,46.605000000000004,Ypresian,1
0,107,49.46,34.47,41.965,Ypresian,2
0,63,56.49,37.14,46.815,Ypresian,0
0,100,50.16,41.87,46.015,Ypresian,0
0,99,50.23,43.54,46.885,Ypresian,1
0,98,50.38,44.41,47.394999999999996,Ypresian,0
0,95,50.82,36.73,43.775,Ypresian,2
0,91,51.96,39.2,45.58,Ypresian,1
0,88,52.03,43.29,47.66,Ypresian,1
0,84,53.18,39.21,46.195,Ypresian,1
0,165,40.6,36.47,38.535,Lutetian,1
0,164,40.64,38.82,39.730000000000004,Lutetian,4
0,173,39.14,37.11,38.125,Lutetian,0
0,174,39.13,37.84,38.485,Lutetian,0
0,155,41.53,36.69,39.11,Lutetian,2
0,153,41.72,38.74,40.230000000000004,Lutetian,3
0,145,42.81,38.84,40.825,Lutetian,0
0,160,40.82,37.86,39.34,Lutetian,0
0,159,40.86,38.76,39.81,Lutetian,6
0,157,41.33,38.66,39.995,Lutetian,1
0,152,41.89,39.6,40.745000000000005,Lutetian,0
0,141,43.54,37.18,40.36,Lutetian,1
0,135,43.84,38.44,41.14,Lutetian,0
0,169,39.57,39.52,39.545,Lutetian,1
0,133,44.09,35.59,39.84,Lutetian,1
