clade,species,ts,te,mid,bin,nb_occ
0,40,58.96,34.63,46.795,Ypresian,4
0,106,43.81,42.23,43.019999999999996,Ypresian,3
0,107,43.81,42.68,43.245000000000005,Ypresian,1
0,111,41.83,41.51,41.67,Ypresian,4
0,99,44.86,42.19,43.525,Ypresian,1
0,98,44.89,37.71,41.3,Ypresian,1
0,97,44.95,42.72,43.835,Ypresian,2
0,96,45.17,43.62,44.394999999999996,Ypresian,2
0,95,45.19,42.98,44.084999999999994,Ypresian,1
0,94,45.48,45.29,45.385,Ypresian,1
0,92,46.33,45.31,45.82,Ypresian,3
0,91,47.2,39.78,43.49,Ypresian,2
0,90,47.89,42.97,45.43,Ypresian,1
0,89,48.05,38.9,43.474999999999994,Ypresian,1
0,87,48.19,40.11,44.15,Ypresian,2
0,88,48.18,36.13,42.155,Ypresian,4
0,73,51.09,44.4,47.745000000000005,Ypresian,1
0,54,55.95,39.39,47.67,Ypresian,0
0,63,52.97,41.83,47.4,Ypresian,0
0,66,52.4,32.55,42.474999999999994,Ypresian,0
0,72,51.29,42.54,46.915,Ypresian,8
0,86,48.91,43.67,46.29,Ypresian,1
0,75,50.32,36.43,43.375,Ypresian,5
0,104,44.02,43.53,43.775000000000006,Ypresian,1
0,80,50.04,38.09,44.065,Ypresian,0
0,81,49.71,41.97,45.84,Ypresian,1
0,83,49.11,42.3,45.705,Ypresian,1
0,121,40.17,35.79,37.980000000000004,Lutetian,3
0,135,39.56,39.23,39.394999999999996,Lutetian,0
0,134,39.6,38.02,38.81,Lutetian,1
0,122,40.09,38.4,39.245000000000005,Lutetian,0
0,123,40.03,40.02,40.025000000000006,Lutetian,0
0,105,43.96,37.31,40.635000000000005,Lutetian,1
0,133,39.62,38.81,39.215,Lutetian,0
0,132,39.64,36.16,37.9,Lutetian,1
0,101,44.37,31.15,37.76,Lutetian,1
0,70,51.77,27.7,39.735,Lutetian,1
0,100,44.46,33.46,38.96,Lutetian,2
0,76,50.26,26.07,38.165,Lutetian,1
0,82,49.6,29.69,39.645,Lutetian,0
0,186,34.81,34.27,34.540000000000006,Bartonian,4
0,138,38.82,34.23,36.525,Bartonian,3
0,141,38.51,35.36,36.935,Bartonian,0
0,142,38.41,31.13,34.769999999999996,Bartonian,4
0,143,38.36,35.94,37.15,Bartonian,0
0,145,38.24,35.27,36.755,Bartonian,0
0,146,38.13,29.86,33.995000000000005,Bartonian,3
0,185,34.88,33.48,34.18,Bartonian,3
0,150,37.96,34.91,36.435,Bartonian,2
0,169,36.3,34.17,35.235,Bartonian,0
0,152,37.73,33.41,35.56999999999999,Bartonian,2
0,155,37.49,34.73,36.11,Bartonian,4
0,157,37.28,34.35,35.815,Bartonian,2
0,158,37.21,33.52,35.365,Bartonian,3
0,160,37.1,33.2,35.150000000000006,Bartonian,0
0,162,37.0,36.79,36.894999999999996,Bartonian,1
0,163,36.96,34.08,35.519999999999996,Bartonian,2
0,164,36.91,30.99,33.949999999999996,Bartonian,1
0,165,36.73,34.46,35.595,Bartonian,4
0,168,36.4,32.16,34.28,Bartonian,1
0,149,37.97,31.18,34.575,Bartonian,1
0,170,36.2,33.64,34.92,Bartonian,4
0,129,39.74,28.16,33.95,Bartonian,3
0,119,40.55,29.7,35.125,Bartonian,0
0,112,41.66,33.69,37.675,Bartonian,2
0,113,41.63,33.23,37.43,Bartonian,1
0,108,42.97,27.87,35.42,Bartonian,2
0,103,44.31,27.72,36.015,Bartonian,0
0,102,44.34,30.2,37.27,Bartonian,3
0,110,42.02,29.82,35.92,Bartonian,0
0,120,40.2,29.58,34.89,Bartonian,2
0,124,39.97,33.04,36.504999999999995,Bartonian,9
0,109,42.46,31.71,37.085,Bartonian,5
0,128,39.82,33.43,36.625,Bartonian,3
0,125,39.93,34.51,37.22,Bartonian,2
0,201,33.49,31.09,32.29,Priabonian,3
0,272,28.78,28.11,28.445,Priabonian,1
0,270,28.97,28.81,28.89,Priabonian,0
0,216,32.01,26.69,29.35,Priabonian,1
0,214,32.09,30.44,31.265,Priabonian,1
0,194,33.97,29.59,31.78,Priabonian,0
0,197,33.72,31.26,32.49,Priabonian,1
0,212,32.32,27.65,29.985,Priabonian,1
0,211,32.4,30.15,31.275,Priabonian,0
0,209,32.5,23.84,28.17,Priabonian,0
0,208,32.62,31.52,32.07,Priabonian,2
0,207,32.73,31.25,31.99,Priabonian,2
0,198,33.58,28.93,31.255,Priabonian,0
0,199,33.57,29.58,31.575,Priabonian,0
0,204,32.82,30.9,31.86,Priabonian,1
0,202,33.28,30.39,31.835,Priabonian,2
0,210,32.47,31.53,32.0,Priabonian,1
0,238,30.22,28.0,29.11,Priabonian,0
0,217,31.96,25.35,28.655,Priabonian,0
0,267,29.14,27.95,28.545,Priabonian,1
0,236,30.35,26.7,28.525,Priabonian,2
0,192,34.13,31.24,32.685,Priabonian,1
0,235,30.38,26.13,28.255,Priabonian,0
0,233,30.63,26.63,28.63,Priabonian,0
0,240,30.15,29.34,29.744999999999997,Priabonian,0
0,241,30.12,30.04,30.08,Priabonian,0
0,232,30.78,26.73,28.755000000000003,Priabonian,0
0,230,30.82,30.68,30.75,Priabonian,0
0,237,30.24,30.0,30.119999999999997,Priabonian,0
0,229,30.84,25.21,28.025,Priabonian,0
0,250,29.88,26.73,28.305,Priabonian,1
0,225,31.42,24.63,28.025,Priabonian,1
0,222,31.47,27.91,29.689999999999998,Priabonian,0
0,253,29.81,27.04,28.424999999999997,Priabonian,0
0,221,31.51,25.64,28.575000000000003,Priabonian,0
0,259,29.5,27.62,28.560000000000002,Priabonian,0
