clade,species,ts,te,mid,bin,nb_occ
0,9,64.85,27.55,46.199999999999996,Ypresian,0
0,72,42.21,41.23,41.72,Ypresian,0
0,66,43.81,41.25,42.53,Ypresian,3
0,65,43.93,40.63,42.28,Ypresian,0
0,64,43.95,42.35,43.150000000000006,Ypresian,4
0,63,44.53,41.84,43.185,Ypresian,0
0,62,44.76,38.33,41.545,Ypresian,2
0,61,45.2,42.54,43.870000000000005,Ypresian,0
0,57,47.46,46.87,47.165,Ypresian,2
0,71,42.34,40.35,41.345,Ypresian,0
0,55,48.01,44.88,46.445,Ypresian,0
0,54,48.06,44.95,46.505,Ypresian,0
0,56,47.78,37.14,42.46,Ypresian,2
0,49,49.62,38.57,44.095,Ypresian,4
0,47,49.96,44.47,47.215,Ypresian,1
0,45,50.65,40.27,45.46,Ypresian,1
0,44,50.67,41.61,46.14,Ypresian,0
0,37,52.87,30.58,41.724999999999994,Ypresian,0
0,36,53.01,40.43,46.72,Ypresian,1
0,31,54.43,32.73,43.58,Ypresian,1
0,14,63.34,20.87,42.105000000000004,Ypresian,3
0,70,42.89,42.79,42.84,Ypresian,1
0,84,38.91,36.91,37.91,Lutetian,2
0,78,40.46,40.26,40.36,Lutetian,1
0,76,40.68,38.15,39.415,Lutetian,1
0,75,40.74,40.25,40.495000000000005,Lutetian,0
0,88,38.54,36.99,37.765,Lutetian,1
0,74,40.86,37.55,39.205,Lutetian,4
0,83,39.18,36.41,37.795,Lutetian,1
0,79,40.17,37.54,38.855000000000004,Lutetian,3
0,59,45.77,32.16,38.965,Lutetian,0
0,58,46.08,31.43,38.754999999999995,Lutetian,0
0,69,42.96,35.32,39.14,Lutetian,0
0,46,50.6,25.03,37.815,Lutetian,3
0,40,51.84,24.42,38.13,Lutetian,1
0,118,34.68,34.49,34.585,Bartonian,0
0,101,37.48,35.36,36.42,Bartonian,6
0,100,37.48,37.26,37.37,Bartonian,1
0,105,37.06,33.11,35.085,Bartonian,2
0,98,38.1,34.21,36.155,Bartonian,5
0,106,36.64,33.14,34.89,Bartonian,0
0,107,36.54,32.74,34.64,Bartonian,0
0,95,38.21,35.79,37.0,Bartonian,0
0,108,36.54,33.6,35.07,Bartonian,6
0,89,38.49,32.97,35.730000000000004,Bartonian,0
0,87,38.55,36.37,37.459999999999994,Bartonian,0
0,86,38.57,32.1,35.335,Bartonian,2
0,85,38.75,34.16,36.455,Bartonian,1
0,52,49.11,24.21,36.66,Bartonian,0
0,82,39.19,35.77,37.480000000000004,Bartonian,1
0,81,40.07,30.29,35.18,Bartonian,4
0,80,40.15,33.86,37.004999999999995,Bartonian,1
0,60,45.43,26.4,35.915,Bartonian,1
0,73,41.12,30.18,35.65,Bartonian,3
0,104,37.11,32.54,34.825,Bartonian,0
0,103,37.22,36.96,37.09,Bartonian,0
0,126,33.83,33.58,33.705,Priabonian,2
0,128,33.71,30.08,31.895,Priabonian,2
0,130,33.32,27.65,30.485,Priabonian,2
0,125,33.88,24.95,29.415,Priabonian,2
0,121,34.27,24.82,29.545,Priabonian,0
0,120,34.27,24.35,29.310000000000002,Priabonian,0
0,162,29.9,26.98,28.439999999999998,Priabonian,0
0,140,32.05,28.05,30.049999999999997,Priabonian,0
0,144,31.11,26.84,28.975,Priabonian,1
0,145,30.96,27.38,29.17,Priabonian,0
0,150,30.6,27.04,28.82,Priabonian,1
0,152,30.51,30.41,30.46,Priabonian,0
0,154,30.39,28.02,29.205,Priabonian,0
0,155,30.39,27.61,29.0,Priabonian,1
0,119,34.54,29.57,32.055,Priabonian,0
0,159,29.93,29.6,29.765,Priabonian,0
0,171,29.05,28.59,28.82,Priabonian,0
0,133,32.97,30.61,31.79,Priabonian,0
0,148,30.69,25.72,28.205,Priabonian,0
0,135,32.69,23.93,28.31,Priabonian,0
0,116,34.72,24.65,29.685,Priabonian,0
0,94,38.26,27.34,32.8,Priabonian,0
0,102,37.27,24.34,30.805,Priabonian,0
0,117,34.69,32.61,33.65,Priabonian,0
0,92,38.34,27.43,32.885000000000005,Priabonian,1
0,99,37.54,19.24,28.39,Priabonian,0
0,110,35.84,31.23,33.535000000000004,Priabonian,1
0,109,36.4,30.04,33.22,Priabonian,0
0,112,35.13,32.24,33.685,Priabonian,0
0,90,38.39,18.8,28.595,Priabonian,0
0,67,43.38,14.36,28.87,Priabonian,0
0,77,40.46,24.97,32.715,Priabonian,0
0,111,35.48,32.16,33.81999999999999,Priabonian,0
0,97,38.1,20.36,29.23,Priabonian,1
0,178,28.24,19.69,23.965,Rupelian,0
0,181,28.13,19.54,23.835,Rupelian,0
0,175,28.45,18.24,23.345,Rupelian,0
0,170,29.11,26.33,27.72,Rupelian,2
0,183,28.04,26.6,27.32,Rupelian,0
0,184,27.7,26.43,27.064999999999998,Rupelian,0
0,186,27.59,26.86,27.225,Rupelian,6
0,187,27.47,24.75,26.11,Rupelian,1
0,189,27.41,26.05,26.73,Rupelian,1
0,195,26.9,25.9,26.4,Rupelian,3
0,194,26.94,22.19,24.565,Rupelian,0
0,243,23.89,23.57,23.73,Rupelian,1
0,230,24.78,22.89,23.835,Rupelian,1
0,229,24.9,21.34,23.119999999999997,Rupelian,1
0,228,24.92,23.01,23.965000000000003,Rupelian,0
0,223,25.06,23.04,24.049999999999997,Rupelian,2
0,221,25.14,23.77,24.455,Rupelian,0
0,215,25.4,20.74,23.07,Rupelian,1
0,214,25.45,23.19,24.32,Rupelian,1
0,213,25.5,23.07,24.285,Rupelian,0
0,212,25.64,20.63,23.134999999999998,Rupelian,0
0,210,25.76,24.83,25.295,Rupelian,1
0,204,26.39,20.37,23.380000000000003,Rupelian,0
0,201,26.53,20.42,23.475,Rupelian,3
0,199,26.58,24.74,25.659999999999997,Rupelian,1
