clade,species,ts,te,mid,bin,nb_occ
0,24,64.92,19.63,42.275,Ypresian,1
0,91,42.96,40.11,41.535,Ypresian,0
0,89,43.03,42.72,42.875,Ypresian,0
0,85,44.27,42.06,43.165000000000006,Ypresian,0
0,84,44.28,38.43,41.355000000000004,Ypresian,0
0,81,46.14,44.18,45.16,Ypresian,0
0,80,46.23,43.35,44.79,Ypresian,0
0,79,46.65,43.21,44.93,Ypresian,1
0,77,47.02,37.49,42.255,Ypresian,0
0,96,41.89,40.61,41.25,Ypresian,0
0,74,47.46,41.85,44.655,Ypresian,5
0,72,47.83,40.72,44.275,Ypresian,1
0,76,47.25,40.2,43.725,Ypresian,0
0,70,48.58,39.72,44.15,Ypresian,4
0,38,57.96,35.17,46.565,Ypresian,1
0,48,53.85,32.51,43.18,Ypresian,0
0,71,48.32,45.12,46.72,Ypresian,3
0,62,49.93,45.23,47.58,Ypresian,2
0,64,49.52,40.6,45.06,Ypresian,1
0,94,42.49,40.79,41.64,Ypresian,2
0,65,49.48,35.5,42.489999999999995,Ypresian,3
0,67,49.28,46.01,47.644999999999996,Ypresian,0
0,122,38.79,36.92,37.855000000000004,Lutetian,2
0,114,39.35,36.81,38.08,Lutetian,3
0,108,40.19,39.65,39.92,Lutetian,0
0,123,38.6,36.83,37.715,Lutetian,0
0,119,39.15,37.65,38.4,Lutetian,1
0,105,40.78,37.07,38.925,Lutetian,0
0,101,41.29,40.97,41.129999999999995,Lutetian,4
0,100,41.37,38.74,40.055,Lutetian,0
0,127,37.99,37.86,37.925,Lutetian,0
0,98,41.73,37.13,39.43,Lutetian,1
0,118,39.16,38.93,39.045,Lutetian,0
0,113,39.66,38.08,38.87,Lutetian,3
0,112,39.94,36.74,38.34,Lutetian,2
0,107,40.65,38.03,39.34,Lutetian,1
0,82,45.03,34.84,39.935,Lutetian,3
0,83,44.38,37.93,41.155,Lutetian,1
0,68,49.22,26.68,37.95,Lutetian,1
0,86,43.91,35.35,39.629999999999995,Lutetian,1
0,78,46.68,32.72,39.7,Lutetian,0
0,49,53.79,25.87,39.83,Lutetian,1
0,93,42.53,35.02,38.775000000000006,Lutetian,4
0,59,51.32,25.42,38.370000000000005,Lutetian,2
0,88,43.13,35.12,39.125,Lutetian,2
0,39,57.37,21.38,39.375,Lutetian,1
0,92,42.68,33.65,38.165,Lutetian,1
0,87,43.64,34.1,38.870000000000005,Lutetian,1
0,75,47.44,32.28,39.86,Lutetian,2
0,126,38.0,30.07,34.035,Bartonian,0
0,121,38.89,34.58,36.735,Bartonian,0
0,128,37.97,33.19,35.58,Bartonian,0
0,133,37.12,34.55,35.834999999999994,Bartonian,1
0,138,36.66,31.99,34.324999999999996,Bartonian,6
0,116,39.29,34.29,36.79,Bartonian,0
0,134,37.02,31.82,34.42,Bartonian,0
0,139,36.64,33.42,35.03,Bartonian,1
0,148,35.54,33.84,34.69,Bartonian,0
0,110,40.07,34.14,37.105000000000004,Bartonian,4
0,149,35.45,32.58,34.015,Bartonian,0
0,135,36.91,36.38,36.644999999999996,Bartonian,0
0,106,40.66,33.85,37.254999999999995,Bartonian,2
0,140,36.64,35.8,36.22,Bartonian,1
0,103,41.0,33.46,37.230000000000004,Bartonian,0
0,102,41.23,27.4,34.315,Bartonian,0
0,152,34.95,33.33,34.14,Bartonian,2
0,90,43.0,30.86,36.93,Bartonian,4
0,137,36.83,31.2,34.015,Bartonian,1
0,129,37.82,30.82,34.32,Bartonian,2
0,130,37.75,31.62,34.685,Bartonian,2
0,177,32.35,29.83,31.09,Priabonian,0
0,175,32.41,32.03,32.22,Priabonian,1
