clade	species	ts	te
0	1	100.0	79.73
0	2	99.55	83.12
0	3	91.85	86.62
0	4	89.8	87.1
0	5	88.09	67.25
0	6	83.88	67.09
0	7	80.26	75.22
0	8	78.33	60.0
0	9	76.46	70.6
0	10	75.67	69.58
0	11	75.01	71.19
0	12	71.42	56.73
0	13	71.15	49.95
0	14	70.93	70.33
0	15	70.39	70.35
0	16	69.38	55.58
0	17	69.16	57.11
0	18	68.15	62.31
0	19	67.67	53.78
0	20	67.15	66.42
0	21	66.96	66.61
0	22	66.94	56.23
0	23	65.06	63.29
0	24	64.24	45.34
0	25	63.51	47.89
0	26	62.69	61.68
0	27	62.13	44.62
0	28	61.42	54.23
0	29	59.95	48.62
0	30	59.42	55.15
0	31	59.12	42.11
0	32	58.99	45.24
0	33	58.72	52.78
0	34	58.7	45.35
0	35	58.45	56.16
0	36	58.25	47.39
0	37	58.13	52.83
0	38	57.69	14.89
0	39	57.67	44.14
0	40	57.36	56.55
0	41	56.72	46.88
0	42	56.15	52.89
0	43	56.13	38.95
0	44	55.48	39.69
0	45	54.5	40.37
0	46	54.48	52.08
0	47	54.26	50.46
0	48	52.83	45.46
0	49	52.15	41.3
0	50	51.88	48.14
0	51	51.8	42.02
0	52	51.37	46.58
0	53	51.2	40.13
0	54	50.92	48.31
0	55	50.86	48.71
0	56	50.61	37.94
0	57	50.59	38.53
0	58	50.32	47.46
0	59	50.18	46.17
0	60	49.98	41.59
0	61	49.97	46.57
0	62	49.94	37.29
0	63	49.84	38.78
0	64	49.61	49.1
0	65	49.55	31.93
0	66	49.46	49.04
0	67	49.38	47.91
0	68	49.2	44.64
0	69	49.14	43.05
0	70	48.99	38.29
0	71	48.93	30.88
0	72	48.48	44.39
0	73	48.32	16.65
0	74	48.29	29.69
0	75	48.21	47.1
0	76	47.85	42.57
0	77	47.85	29.86
0	78	47.83	34.04
0	79	47.49	44.87
0	80	47.32	45.84
0	81	47.25	32.08
0	82	46.72	21.93
0	83	45.79	40.95
0	84	45.74	38.54
0	85	45.69	0.0
0	86	45.53	37.99
0	87	45.48	31.21
0	88	45.24	36.33
0	89	45.06	36.86
0	90	44.35	43.23
0	91	44.35	37.78
0	92	44.32	31.57
0	93	43.99	40.18
0	94	43.97	31.76
0	95	43.92	41.7
0	96	43.74	38.77
0	97	43.71	37.79
0	98	43.71	43.46
0	99	43.67	36.53
0	100	43.65	28.91
0	101	43.56	40.65
0	102	43.25	41.24
0	103	43.2	40.19
0	104	43.11	38.2
0	105	43.07	23.82
0	106	42.99	36.05
0	107	42.94	35.98
0	108	42.66	36.42
0	109	42.64	40.45
0	110	42.47	16.66
0	111	42.43	37.21
0	112	42.29	38.48
0	113	42.03	38.74
0	114	42.02	36.59
0	115	41.8	37.92
0	116	41.71	28.98
0	117	41.6	32.48
0	118	41.28	21.36
0	119	41.28	29.1
0	120	41.21	31.4
0	121	41.13	0.0
0	122	41.12	40.51
0	123	41.07	39.1
0	124	41.07	17.02
0	125	40.96	15.04
0	126	40.77	21.41
0	127	40.71	40.31
0	128	40.7	38.17
0	129	40.7	40.22
0	130	40.61	1.83
0	131	40.36	34.31
0	132	40.33	30.4
0	133	40.07	25.59
0	134	40.03	30.85
0	135	39.99	32.35
0	136	39.89	34.48
0	137	39.49	37.08
0	138	39.46	14.99
0	139	39.3	36.51
0	140	39.23	34.18
0	141	39.18	3.93
0	142	39.18	11.07
0	143	39.17	11.47
0	144	39.07	34.98
0	145	39.01	36.56
0	146	38.96	30.68
0	147	38.79	37.98
0	148	38.64	34.96
0	149	38.36	16.28
0	150	38.34	35.78
0	151	38.29	18.45
0	152	38.24	13.56
0	153	38.16	36.11
0	154	37.88	23.11
0	155	37.37	30.1
0	156	37.32	34.11
0	157	37.24	32.79
0	158	37.2	25.67
0	159	37.07	32.12
