clade,species,ts,te,mid,bin,nb_occ
0,110,45.08,44.03,44.555,Ypresian,0
0,118,43.94,43.31,43.625,Ypresian,0
0,116,44.36,39.0,41.68,Ypresian,4
0,115,44.39,43.77,44.08,Ypresian,2
0,131,42.12,40.34,41.230000000000004,Ypresian,1
0,111,45.04,44.79,44.915,Ypresian,1
0,133,41.94,41.76,41.849999999999994,Ypresian,2
0,108,45.4,42.28,43.84,Ypresian,1
0,107,45.57,37.78,41.675,Ypresian,1
0,106,45.69,41.22,43.455,Ypresian,2
0,105,45.75,45.58,45.665,Ypresian,1
0,103,46.21,43.51,44.86,Ypresian,6
0,122,43.7,43.34,43.52,Ypresian,1
0,98,47.04,42.1,44.57,Ypresian,0
0,97,47.12,44.68,45.9,Ypresian,0
0,96,47.15,38.53,42.84,Ypresian,0
0,101,46.41,39.63,43.019999999999996,Ypresian,1
0,83,50.63,39.48,45.055,Ypresian,2
0,71,54.58,33.63,44.105000000000004,Ypresian,2
0,82,50.69,38.92,44.805,Ypresian,2
0,95,47.18,46.39,46.785,Ypresian,1
0,84,50.04,35.73,42.885,Ypresian,0
0,87,49.69,42.68,46.185,Ypresian,1
0,88,49.6,39.69,44.644999999999996,Ypresian,6
0,77,52.53,39.62,46.075,Ypresian,2
0,89,49.28,38.78,44.03,Ypresian,1
0,90,49.0,37.67,43.335,Ypresian,5
0,92,47.74,40.42,44.08,Ypresian,0
0,93,47.64,38.75,43.195,Ypresian,2
0,64,57.25,31.12,44.185,Ypresian,0
0,73,54.03,33.46,43.745000000000005,Ypresian,4
0,127,42.94,36.53,39.735,Lutetian,0
0,129,42.64,39.54,41.09,Lutetian,1
0,126,42.97,34.64,38.805,Lutetian,0
0,125,43.26,36.56,39.91,Lutetian,1
0,139,41.1,35.69,38.394999999999996,Lutetian,3
0,132,42.11,36.59,39.35,Lutetian,1
0,177,38.06,38.02,38.040000000000006,Lutetian,0
0,143,40.76,37.46,39.11,Lutetian,2
0,174,38.13,37.86,37.995000000000005,Lutetian,1
0,142,40.77,38.47,39.620000000000005,Lutetian,1
0,138,41.11,39.72,40.415,Lutetian,4
0,172,38.2,38.02,38.11,Lutetian,0
0,124,43.39,34.85,39.120000000000005,Lutetian,0
0,137,41.5,34.64,38.07,Lutetian,0
0,121,43.71,33.24,38.475,Lutetian,1
0,160,39.02,37.33,38.175,Lutetian,1
0,100,46.87,32.1,39.485,Lutetian,2
0,104,45.77,35.84,40.80500000000001,Lutetian,0
0,123,43.58,34.01,38.795,Lutetian,1
0,112,44.98,35.26,40.12,Lutetian,1
0,140,41.09,35.94,38.515,Lutetian,2
0,114,44.81,33.24,39.025000000000006,Lutetian,2
0,147,40.62,38.13,39.375,Lutetian,1
0,119,43.85,36.14,39.995000000000005,Lutetian,2
0,146,40.63,35.41,38.019999999999996,Lutetian,3
0,141,41.08,40.48,40.78,Lutetian,2
0,166,38.75,31.51,35.13,Bartonian,2
0,206,36.22,31.75,33.985,Bartonian,0
0,162,38.88,35.98,37.43,Bartonian,0
0,158,39.27,35.69,37.480000000000004,Bartonian,0
0,167,38.59,33.86,36.225,Bartonian,1
0,183,37.8,32.4,35.099999999999994,Bartonian,2
0,204,36.32,36.09,36.205,Bartonian,0
0,179,37.96,36.61,37.285,Bartonian,0
0,180,37.94,36.54,37.239999999999995,Bartonian,0
0,182,37.89,35.67,36.78,Bartonian,3
0,157,39.28,32.52,35.900000000000006,Bartonian,3
0,184,37.54,31.99,34.765,Bartonian,4
0,199,36.85,33.38,35.115,Bartonian,0
0,197,36.89,34.07,35.480000000000004,Bartonian,2
0,189,37.3,35.29,36.295,Bartonian,9
0,192,37.15,35.62,36.385,Bartonian,0
0,173,38.2,34.19,36.195,Bartonian,0
0,216,35.53,33.5,34.515,Bartonian,0
0,153,39.87,29.96,34.915,Bartonian,0
0,154,39.82,29.03,34.425,Bartonian,0
0,99,47.04,26.64,36.84,Bartonian,4
0,109,45.11,26.92,36.015,Bartonian,1
0,236,34.23,34.19,34.209999999999994,Bartonian,4
0,120,43.84,27.75,35.795,Bartonian,2
0,130,42.36,30.34,36.35,Bartonian,0
0,134,41.89,28.21,35.05,Bartonian,2
0,135,41.71,26.69,34.2,Bartonian,1
0,155,39.73,31.2,35.464999999999996,Bartonian,0
0,193,37.13,36.26,36.695,Bartonian,0
0,144,40.75,34.2,37.475,Bartonian,0
0,221,35.11,34.35,34.730000000000004,Bartonian,2
0,194,37.04,34.85,35.945,Bartonian,0
0,148,40.41,33.46,36.935,Bartonian,0
0,229,34.67,34.06,34.365,Bartonian,2
0,218,35.44,35.24,35.34,Bartonian,0
0,152,40.06,34.61,37.335,Bartonian,0
0,252,33.04,23.38,28.21,Priabonian,0
0,232,34.36,31.55,32.955,Priabonian,0
0,264,32.05,28.44,30.244999999999997,Priabonian,1
0,263,32.11,27.87,29.990000000000002,Priabonian,2
0,233,34.31,32.15,33.230000000000004,Priabonian,0
0,260,32.3,32.01,32.155,Priabonian,1
0,258,32.46,25.98,29.22,Priabonian,0
0,235,34.25,29.35,31.8,Priabonian,0
0,243,33.36,26.0,29.68,Priabonian,0
0,257,32.57,30.43,31.5,Priabonian,0
0,251,33.05,30.45,31.75,Priabonian,1
0,238,33.96,28.62,31.29,Priabonian,0
0,245,33.25,29.74,31.494999999999997,Priabonian,0
0,256,32.71,30.32,31.515,Priabonian,0
0,246,33.24,32.14,32.69,Priabonian,0
0,249,33.1,29.45,31.275,Priabonian,1
0,239,33.88,31.62,32.75,Priabonian,2
0,250,33.05,32.1,32.575,Priabonian,0
0,240,33.71,26.47,30.09,Priabonian,0
0,253,33.04,32.19,32.614999999999995,Priabonian,0
0,242,33.66,32.45,33.055,Priabonian,0
0,255,32.74,23.23,27.985,Priabonian,0
0,48,64.32,0.0,32.16,Priabonian,0
0,268,31.84,25.19,28.515,Priabonian,1
0,333,28.46,28.39,28.425,Priabonian,0
0,332,28.56,27.37,27.965,Priabonian,1
0,331,28.59,27.53,28.060000000000002,Priabonian,0
0,330,28.7,27.01,27.855,Priabonian,0
0,318,29.23,27.11,28.17,Priabonian,0
0,316,29.28,26.74,28.009999999999998,Priabonian,1
0,314,29.35,27.43,28.39,Priabonian,1
0,313,29.39,28.6,28.995,Priabonian,0
0,307,29.63,28.92,29.275,Priabonian,0
0,306,29.78,27.17,28.475,Priabonian,1
0,305,29.79,29.15,29.47,Priabonian,0
0,302,29.93,29.88,29.905,Priabonian,0
0,301,29.94,27.1,28.520000000000003,Priabonian,0
0,267,31.86,30.88,31.369999999999997,Priabonian,0
0,300,30.02,27.45,28.735,Priabonian,0
0,295,30.37,28.76,29.565,Priabonian,0
0,293,30.48,25.23,27.855,Priabonian,0
0,292,30.56,27.43,28.994999999999997,Priabonian,1
0,290,30.62,30.16,30.39,Priabonian,1
0,286,30.8,29.46,30.130000000000003,Priabonian,0
0,285,30.91,28.95,29.93,Priabonian,1
0,284,30.95,24.9,27.924999999999997,Priabonian,0
0,279,31.22,27.13,29.174999999999997,Priabonian,2
0,277,31.31,30.79,31.049999999999997,Priabonian,0
0,275,31.45,30.7,31.075,Priabonian,0
0,274,31.45,28.33,29.89,Priabonian,1
0,273,31.48,30.19,30.835,Priabonian,1
0,271,31.59,25.97,28.78,Priabonian,0
0,298,30.14,27.29,28.715,Priabonian,0
0,231,34.51,24.76,29.634999999999998,Priabonian,0
0,265,31.97,30.66,31.314999999999998,Priabonian,1
0,195,36.98,30.12,33.55,Priabonian,1
0,165,38.76,22.09,30.424999999999997,Priabonian,0
0,191,37.21,28.16,32.685,Priabonian,0
0,190,37.29,26.57,31.93,Priabonian,0
0,145,40.68,26.97,33.825,Priabonian,0
0,149,40.29,26.47,33.379999999999995,Priabonian,0
0,188,37.33,25.62,31.475,Priabonian,0
0,187,37.39,25.2,31.295,Priabonian,0
0,186,37.42,26.89,32.155,Priabonian,1
0,185,37.48,23.45,30.464999999999996,Priabonian,1
0,178,37.98,22.96,30.47,Priabonian,1
0,196,36.92,30.1,33.510000000000005,Priabonian,0
0,150,40.25,18.96,29.605,Priabonian,1
0,156,39.53,26.72,33.125,Priabonian,1
0,176,38.11,20.86,29.485,Priabonian,0
0,175,38.12,24.02,31.07,Priabonian,0
0,171,38.26,27.05,32.655,Priabonian,0
0,159,39.04,21.06,30.049999999999997,Priabonian,0
0,161,38.91,26.67,32.79,Priabonian,0
0,170,38.41,24.57,31.49,Priabonian,0
0,163,38.81,22.91,30.86,Priabonian,3
0,169,38.49,24.6,31.545,Priabonian,1
0,168,38.57,21.04,29.805,Priabonian,0
