clade	species	ts	te
0	1	100.0	94.37
0	2	99.67	78.29
0	3	98.3	90.93
0	4	94.92	82.98
0	5	94.45	93.52
0	6	92.54	71.12
0	7	87.8	87.44
0	8	85.26	77.66
0	9	84.32	82.11
0	10	82.56	73.69
0	11	78.44	77.28
0	12	78.29	52.46
0	13	75.26	57.63
0	14	75.03	59.66
0	15	74.77	70.97
0	16	73.97	61.02
0	17	73.25	73.11
0	18	72.83	70.53
0	19	72.11	63.48
0	20	71.48	69.71
0	21	70.59	63.93
0	22	69.73	62.49
0	23	69.52	26.66
0	24	69.0	59.65
0	25	68.37	49.32
0	26	67.29	29.95
0	27	67.09	67.05
0	28	66.4	36.5
0	29	66.27	53.17
0	30	65.96	43.51
0	31	65.69	62.4
0	32	64.82	60.19
0	33	64.24	51.06
0	34	62.43	57.46
0	35	62.22	45.04
0	36	61.47	60.14
0	37	59.56	53.7
0	38	59.46	48.14
0	39	59.24	58.39
0	40	58.96	34.63
0	41	58.8	54.08
0	42	58.75	52.66
0	43	58.73	56.41
0	44	58.51	53.16
0	45	58.47	53.78
0	46	58.35	56.33
0	47	58.1	41.07
0	48	57.99	53.56
0	49	57.62	49.96
0	50	57.12	45.35
0	51	56.71	48.62
0	52	56.21	54.44
0	53	55.95	50.35
0	54	55.95	39.39
0	55	55.66	53.44
0	56	55.56	51.04
0	57	55.35	45.73
0	58	54.7	46.95
0	59	54.47	45.57
0	60	54.06	42.38
0	61	54.0	47.92
0	62	53.5	45.74
0	63	52.97	41.83
0	64	52.73	45.16
0	65	52.68	12.01
0	66	52.4	32.55
0	67	52.38	51.59
0	68	52.18	44.61
0	69	52.08	50.44
0	70	51.77	27.7
0	71	51.51	51.17
0	72	51.29	42.54
0	73	51.09	44.4
0	74	50.94	50.91
0	75	50.32	36.43
0	76	50.26	26.07
0	77	50.18	47.63
0	78	50.16	49.14
0	79	50.12	49.86
0	80	50.04	38.09
0	81	49.71	41.97
0	82	49.6	29.69
0	83	49.11	42.3
0	84	49.07	47.65
0	85	49.04	48.15
0	86	48.91	43.67
0	87	48.19	40.11
0	88	48.18	36.13
0	89	48.05	38.9
0	90	47.89	42.97
0	91	47.2	39.78
0	92	46.33	45.31
0	93	45.69	0.0
0	94	45.48	45.29
0	95	45.19	42.98
0	96	45.17	43.62
0	97	44.95	42.72
0	98	44.89	37.71
0	99	44.86	42.19
0	100	44.46	33.46
0	101	44.37	31.15
0	102	44.34	30.2
0	103	44.31	27.72
0	104	44.02	43.53
0	105	43.96	37.31
0	106	43.81	42.23
0	107	43.81	42.68
0	108	42.97	27.87
0	109	42.46	31.71
0	110	42.02	29.82
0	111	41.83	41.51
0	112	41.66	33.69
0	113	41.63	33.23
0	114	41.59	20.77
0	115	41.55	15.78
0	116	41.55	0.0
0	117	41.29	25.36
0	118	40.84	26.46
0	119	40.55	29.7
0	120	40.2	29.58
0	121	40.17	35.79
0	122	40.09	38.4
0	123	40.03	40.02
0	124	39.97	33.04
0	125	39.93	34.51
0	126	39.84	25.32
0	127	39.82	26.46
0	128	39.82	33.43
0	129	39.74	28.16
0	130	39.72	15.33
0	131	39.66	24.4
0	132	39.64	36.16
0	133	39.62	38.81
0	134	39.6	38.02
0	135	39.56	39.23
0	136	38.97	0.0
0	137	38.83	27.19
0	138	38.82	34.23
0	139	38.69	24.73
0	140	38.67	10.39
0	141	38.51	35.36
0	142	38.41	31.13
0	143	38.36	35.94
0	144	38.31	26.43
0	145	38.24	35.27
0	146	38.13	29.86
0	147	38.09	19.89
0	148	38.0	9.73
0	149	37.97	31.18
0	150	37.96	34.91
0	151	37.86	26.7
0	152	37.73	33.41
0	153	37.58	10.33
0	154	37.54	24.6
0	155	37.49	34.73
0	156	37.41	29.53
0	157	37.28	34.35
0	158	37.21	33.52
0	159	37.14	23.71
0	160	37.1	33.2
0	161	37.09	15.81
0	162	37.0	36.79
0	163	36.96	34.08
0	164	36.91	30.99
0	165	36.73	34.46
0	166	36.69	29.77
0	167	36.57	25.31
0	168	36.4	32.16
0	169	36.3	34.17
0	170	36.2	33.64
0	171	36.09	28.74
0	172	36.08	27.2
0	173	36.04	24.81
0	174	36.02	21.06
0	175	36.0	21.96
0	176	35.45	32.23
0	177	35.4	30.92
0	178	35.22	20.92
0	179	35.22	21.37
0	180	35.1	19.89
0	181	35.08	31.11
0	182	35.04	4.25
0	183	34.97	16.66
0	184	34.92	31.02
0	185	34.88	33.48
0	186	34.81	34.27
0	187	34.79	11.41
0	188	34.72	12.95
0	189	34.25	26.64
0	190	34.22	21.36
0	191	34.18	30.63
0	192	34.13	31.24
0	193	33.97	0.0
0	194	33.97	29.59
0	195	33.93	16.8
0	196	33.89	8.98
0	197	33.72	31.26
0	198	33.58	28.93
0	199	33.57	29.58
0	200	33.52	21.41
0	201	33.49	31.09
0	202	33.28	30.39
0	203	32.9	21.9
0	204	32.82	30.9
0	205	32.82	19.59
0	206	32.75	22.78
0	207	32.73	31.25
0	208	32.62	31.52
0	209	32.5	23.84
0	210	32.47	31.53
0	211	32.4	30.15
0	212	32.32	27.65
0	213	32.12	22.28
0	214	32.09	30.44
0	215	32.09	17.95
0	216	32.01	26.69
0	217	31.96	25.35
0	218	31.93	31.73
0	219	31.93	9.51
0	220	31.71	15.27
0	221	31.51	25.64
0	222	31.47	27.91
0	223	31.46	21.47
0	224	31.45	0.0
0	225	31.42	24.63
0	226	31.26	8.99
0	227	31.12	25.11
0	228	30.86	21.65
0	229	30.84	25.21
0	230	30.82	30.68
0	231	30.8	23.26
0	232	30.78	26.73
0	233	30.63	26.63
0	234	30.41	20.68
0	235	30.38	26.13
0	236	30.35	26.7
0	237	30.24	30.0
0	238	30.22	28.0
0	239	30.22	23.95
0	240	30.15	29.34
0	241	30.12	30.04
0	242	30.06	15.89
0	243	30.05	20.67
0	244	30.02	21.85
0	245	29.99	12.29
0	246	29.98	23.37
0	247	29.91	20.89
0	248	29.9	19.56
0	249	29.89	25.24
0	250	29.88	26.73
0	251	29.87	12.49
0	252	29.82	12.55
0	253	29.81	27.04
0	254	29.8	25.61
0	255	29.73	22.74
0	256	29.63	1.67
0	257	29.58	20.25
0	258	29.55	23.98
0	259	29.5	27.62
0	260	29.45	21.22
0	261	29.44	28.83
0	262	29.41	25.44
0	263	29.34	24.12
0	264	29.3	24.97
0	265	29.25	22.22
0	266	29.23	24.87
0	267	29.14	27.95
0	268	29.12	21.9
0	269	29.12	25.92
0	270	28.97	28.81
0	271	28.85	24.03
0	272	28.78	28.11
0	273	28.77	21.86
0	274	28.77	23.44
0	275	28.74	8.25
0	276	28.67	27.78
0	277	28.66	6.76
0	278	28.54	23.91
0	279	28.54	24.22
0	280	28.52	0.0
0	281	28.22	17.67
0	282	28.17	27.39
0	283	28.14	16.96
0	284	28.12	24.09
0	285	28.04	15.88
0	286	28.04	14.11
0	287	28.01	24.05
0	288	27.99	27.34
0	289	27.98	23.75
0	290	27.97	12.34
0	291	27.96	25.4
0	292	27.92	22.38
0	293	27.78	20.51
0	294	27.77	22.45
0	295	27.75	20.64
0	296	27.71	22.49
0	297	27.64	18.25
0	298	27.52	26.61
0	299	27.49	26.75
0	300	27.34	25.1
0	301	27.33	0.0
0	302	27.29	26.1
0	303	27.27	21.43
0	304	27.2	24.24
0	305	27.18	1.91
0	306	27.17	23.53
0	307	27.16	23.39
0	308	27.15	25.68
0	309	27.11	17.13
0	310	27.06	13.45
0	311	27.04	5.08
0	312	26.99	24.95
0	313	26.98	1.51
0	314	26.93	24.19
0	315	26.86	21.98
0	316	26.86	15.83
0	317	26.83	0.0
0	318	26.65	10.46
0	319	26.61	24.58
0	320	26.6	12.02
0	321	26.49	5.14
0	322	26.43	0.0
0	323	26.37	25.06
0	324	26.33	2.42
0	325	26.25	2.84
0	326	26.23	13.83
0	327	26.17	8.54
0	328	26.14	24.22
0	329	26.12	16.23
0	330	25.97	21.37
0	331	25.89	15.19
0	332	25.88	24.73
0	333	25.84	25.1
0	334	25.81	23.98
0	335	25.78	22.22
0	336	25.75	24.08
0	337	25.74	12.5
0	338	25.72	20.66
0	339	25.62	6.36
0	340	25.59	22.23
0	341	25.59	20.48
0	342	25.56	24.4
0	343	25.5	24.25
0	344	25.38	18.68
0	345	25.35	8.75
0	346	25.33	14.64
0	347	25.27	16.54
0	348	25.24	25.15
0	349	25.22	24.37
0	350	25.22	22.76
0	351	25.17	0.0
0	352	25.16	16.24
0	353	25.12	24.08
0	354	25.06	20.05
0	355	24.95	5.68
0	356	24.91	8.58
0	357	24.87	21.82
0	358	24.83	17.44
0	359	24.75	23.8
0	360	24.72	23.21
0	361	24.71	19.37
0	362	24.65	23.54
0	363	24.64	10.44
0	364	24.59	22.65
0	365	24.56	24.39
0	366	24.55	14.4
0	367	24.53	13.18
0	368	24.52	18.3
0	369	24.5	0.0
0	370	24.48	22.69
0	371	24.4	14.37
0	372	24.38	23.12
0	373	24.37	0.0
0	374	24.31	21.75
0	375	24.13	22.29
0	376	24.1	24.07
0	377	24.1	21.55
0	378	24.05	6.41
0	379	23.86	9.17
0	380	23.81	10.29
0	381	23.79	12.72
0	382	23.71	7.02
0	383	23.7	18.64
0	384	23.66	19.42
0	385	23.65	22.21
0	386	23.63	21.95
0	387	23.63	23.54
0	388	23.61	20.5
0	389	23.52	7.04
0	390	23.39	0.0
0	391	23.28	18.39
0	392	23.28	20.25
0	393	23.21	17.59
0	394	23.16	0.0
0	395	23.13	21.05
0	396	23.13	7.97
0	397	23.1	13.68
0	398	22.99	17.54
0	399	22.92	10.85
0	400	22.83	19.3
0	401	22.8	20.83
0	402	22.78	14.93
0	403	22.74	13.21
0	404	22.65	17.96
0	405	22.59	13.77
0	406	22.54	10.61
0	407	22.4	20.78
0	408	22.4	5.6
0	409	22.28	16.24
0	410	22.28	11.0
0	411	22.26	0.0
0	412	22.16	18.92
0	413	22.08	19.57
0	414	22.07	18.98
0	415	22.07	19.71
0	416	22.04	12.84
0	417	22.02	12.35
0	418	21.99	16.74
0	419	21.96	19.25
0	420	21.91	17.26
0	421	21.78	12.85
0	422	21.71	20.33
0	423	21.69	19.89
0	424	21.64	19.63
0	425	21.55	11.98
0	426	21.53	13.45
0	427	21.53	18.92
0	428	21.49	11.55
0	429	21.43	17.62
0	430	21.43	3.52
0	431	21.4	20.4
0	432	21.38	19.44
0	433	21.37	16.84
0	434	21.34	0.0
0	435	21.15	16.63
0	436	21.1	0.0
0	437	21.1	20.89
0	438	21.08	12.37
0	439	21.07	18.52
0	440	21.04	17.45
0	441	20.98	6.5
0	442	20.92	19.63
0	443	20.88	16.83
0	444	20.73	16.87
0	445	20.69	16.02
0	446	20.62	18.19
0	447	20.62	17.47
0	448	20.61	0.0
0	449	20.6	18.23
0	450	20.57	0.0
0	451	20.55	19.8
0	452	20.54	20.19
0	453	20.54	0.0
0	454	20.41	0.0
0	455	20.38	0.91
0	456	20.32	16.91
0	457	20.28	18.73
0	458	20.25	11.93
0	459	20.16	18.59
0	460	20.06	0.0
0	461	20.05	17.51
0	462	20.01	17.18
0	463	20.0	0.0
0	464	19.94	16.98
0	465	19.91	16.34
0	466	19.84	18.54
0	467	19.83	19.34
0	468	19.79	17.42
0	469	19.78	10.22
0	470	19.77	0.0
0	471	19.72	0.09
0	472	19.71	19.52
0	473	19.71	0.0
0	474	19.7	11.3
0	475	19.7	9.6
0	476	19.69	12.17
0	477	19.68	0.0
0	478	19.67	10.36
0	479	19.57	17.44
0	480	19.34	0.0
0	481	19.26	18.97
0	482	19.16	0.0
0	483	19.15	11.33
0	484	19.15	0.0
0	485	19.14	10.84
0	486	19.03	5.19
0	487	19.0	10.53
0	488	18.96	17.01
0	489	18.89	10.58
0	490	18.83	0.0
0	491	18.83	12.78
0	492	18.82	15.72
0	493	18.73	18.38
0	494	18.68	0.05
0	495	18.65	15.11
0	496	18.64	4.6
0	497	18.63	14.04
0	498	18.6	12.12
0	499	18.58	0.0
0	500	18.58	0.0
0	501	18.54	15.34
0	502	18.48	14.74
0	503	18.48	18.15
0	504	18.46	6.21
0	505	18.45	18.12
0	506	18.42	0.0
0	507	18.41	12.12
0	508	18.4	15.81
0	509	18.33	0.0
0	510	18.33	14.8
0	511	18.33	12.92
0	512	18.3	16.25
0	513	18.25	17.2
0	514	18.18	14.95
0	515	18.18	0.0
0	516	18.13	7.6
0	517	18.1	0.0
0	518	18.1	15.42
0	519	18.1	0.0
0	520	18.08	0.0
0	521	18.05	5.79
0	522	18.03	13.57
0	523	17.99	0.0
0	524	17.94	6.3
0	525	17.94	13.04
0	526	17.91	15.18
0	527	17.89	12.11
0	528	17.89	16.45
0	529	17.86	6.09
0	530	17.84	0.0
0	531	17.81	12.2
0	532	17.79	12.18
0	533	17.52	0.0
0	534	17.51	8.17
0	535	17.47	9.11
0	536	17.42	13.03
0	537	17.34	16.15
0	538	17.34	11.34
0	539	17.33	0.0
0	540	17.29	11.07
0	541	17.29	14.61
0	542	17.27	11.05
0	543	17.26	14.04
0	544	17.24	16.27
0	545	17.22	0.0
0	546	17.21	15.21
0	547	17.17	16.92
0	548	17.16	13.3
0	549	17.09	0.0
0	550	17.08	16.02
0	551	17.08	15.25
0	552	17.07	14.83
0	553	17.07	0.0
0	554	17.05	0.0
0	555	17.04	15.9
0	556	17.02	13.81
0	557	17.0	0.0
0	558	16.97	10.37
0	559	16.97	0.64
0	560	16.9	0.0
0	561	16.88	4.92
0	562	16.85	10.17
0	563	16.75	8.45
0	564	16.72	0.75
0	565	16.71	16.06
0	566	16.69	15.13
0	567	16.67	9.98
0	568	16.65	0.0
0	569	16.59	0.0
0	570	16.58	6.3
0	571	16.57	0.0
0	572	16.57	9.29
0	573	16.5	6.83
0	574	16.49	6.46
0	575	16.47	15.98
0	576	16.43	4.15
0	577	16.33	3.44
0	578	16.31	14.04
0	579	16.28	6.57
0	580	16.25	9.75
0	581	16.21	10.76
0	582	16.09	13.3
0	583	16.08	15.03
0	584	16.05	5.12
0	585	16.01	8.66
0	586	15.98	15.15
0	587	15.97	15.29
0	588	15.92	12.9
0	589	15.91	13.05
0	590	15.88	15.46
0	591	15.88	13.8
0	592	15.88	9.62
0	593	15.84	15.38
0	594	15.82	0.0
0	595	15.79	7.42
0	596	15.78	11.85
0	597	15.78	0.0
0	598	15.77	10.18
0	599	15.73	14.05
0	600	15.73	8.77
0	601	15.72	14.59
0	602	15.66	7.98
0	603	15.56	12.31
0	604	15.52	0.0
0	605	15.52	11.0
0	606	15.36	0.0
0	607	15.34	6.85
0	608	15.34	1.48
0	609	15.32	13.21
0	610	15.24	11.63
0	611	15.22	14.14
0	612	15.16	14.32
0	613	15.14	7.14
0	614	15.14	6.06
0	615	15.14	11.31
0	616	15.14	8.29
0	617	15.05	7.94
0	618	15.05	6.96
0	619	15.04	0.88
0	620	14.93	11.09
0	621	14.9	13.4
0	622	14.88	10.45
0	623	14.83	13.8
0	624	14.76	13.04
0	625	14.75	8.49
0	626	14.75	0.0
0	627	14.74	0.0
0	628	14.65	0.0
0	629	14.63	3.22
0	630	14.62	4.11
0	631	14.6	13.42
0	632	14.58	12.65
0	633	14.48	1.81
0	634	14.41	12.71
0	635	14.36	3.83
0	636	14.33	14.26
0	637	14.33	0.0
0	638	14.31	10.23
0	639	14.31	13.11
0	640	14.28	7.27
0	641	14.24	0.0
0	642	14.22	3.97
0	643	14.19	0.0
0	644	14.17	10.51
0	645	14.13	13.03
0	646	14.12	7.04
0	647	14.1	0.0
0	648	14.08	11.56
0	649	14.07	13.55
0	650	14.04	3.69
0	651	14.04	6.05
0	652	14.03	0.0
0	653	14.01	0.0
0	654	14.0	1.3
0	655	14.0	11.54
0	656	13.98	8.37
0	657	13.95	0.0
0	658	13.92	11.45
0	659	13.91	0.0
0	660	13.91	10.33
0	661	13.9	8.36
0	662	13.88	9.19
0	663	13.85	3.51
0	664	13.84	0.0
0	665	13.83	9.47
0	666	13.77	6.23
0	667	13.77	0.0
0	668	13.77	6.67
0	669	13.75	11.24
0	670	13.74	0.0
0	671	13.68	4.25
0	672	13.67	11.68
0	673	13.66	0.0
0	674	13.62	12.52
0	675	13.59	0.0
0	676	13.59	0.0
0	677	13.57	7.48
0	678	13.56	0.0
0	679	13.55	0.06
0	680	13.52	3.63
0	681	13.52	2.09
0	682	13.47	8.5
0	683	13.47	7.29
0	684	13.46	11.16
0	685	13.44	3.35
0	686	13.43	0.0
0	687	13.43	11.26
0	688	13.4	13.37
0	689	13.39	5.81
0	690	13.38	1.64
0	691	13.37	3.8
0	692	13.37	6.82
0	693	13.35	3.89
0	694	13.35	13.22
0	695	13.29	12.6
0	696	13.19	0.0
0	697	13.19	8.46
0	698	13.17	6.44
0	699	13.13	11.32
0	700	13.13	0.0
0	701	13.11	0.0
0	702	13.08	0.0
0	703	13.06	0.0
0	704	13.06	6.24
0	705	13.03	11.72
0	706	13.01	0.0
0	707	13.0	10.02
0	708	12.95	0.0
0	709	12.9	12.8
0	710	12.89	0.0
0	711	12.88	6.48
0	712	12.88	8.41
0	713	12.77	0.0
0	714	12.73	12.04
0	715	12.66	11.96
0	716	12.64	0.0
0	717	12.62	7.7
0	718	12.62	12.0
0	719	12.62	0.0
0	720	12.59	6.74
0	721	12.58	6.58
0	722	12.57	2.52
0	723	12.55	0.0
0	724	12.54	8.99
0	725	12.5	11.16
0	726	12.41	0.0
0	727	12.4	5.85
0	728	12.37	9.66
0	729	12.36	9.12
0	730	12.34	0.0
0	731	12.32	11.3
0	732	12.3	1.93
0	733	12.29	3.66
0	734	12.22	0.0
0	735	12.21	10.58
0	736	12.2	5.47
0	737	12.14	0.0
0	738	12.13	2.5
0	739	12.1	11.3
0	740	12.1	5.08
0	741	12.1	11.18
0	742	12.02	5.26
0	743	11.99	7.49
0	744	11.98	0.0
0	745	11.95	6.12
0	746	11.87	10.44
0	747	11.82	7.96
0	748	11.74	8.68
0	749	11.74	8.23
0	750	11.72	0.0
0	751	11.72	10.07
0	752	11.7	9.95
0	753	11.67	0.55
0	754	11.67	4.64
0	755	11.64	0.0
0	756	11.64	1.62
0	757	11.62	9.79
0	758	11.62	2.5
0	759	11.61	0.0
0	760	11.59	2.66
0	761	11.59	2.82
0	762	11.59	8.14
0	763	11.57	9.42
0	764	11.54	4.0
0	765	11.53	0.0
0	766	11.49	0.01
0	767	11.48	0.0
0	768	11.47	0.0
0	769	11.47	7.42
0	770	11.46	7.01
0	771	11.45	0.0
0	772	11.45	0.0
0	773	11.44	1.53
0	774	11.43	0.0
0	775	11.42	0.0
0	776	11.41	9.18
0	777	11.39	11.37
0	778	11.38	3.97
0	779	11.31	0.34
0	780	11.29	4.16
0	781	11.25	0.0
0	782	11.2	0.0
0	783	11.18	6.05
