clade	species	ts	te
0	1	100.0	89.7
0	2	98.94	58.51
0	3	96.11	85.7
0	4	93.53	75.43
0	5	91.31	62.33
0	6	90.11	52.07
0	7	88.04	85.83
0	8	86.0	61.11
0	9	85.39	76.29
0	10	85.09	62.02
0	11	84.68	84.1
0	12	83.31	79.58
0	13	83.02	80.4
0	14	81.59	77.17
0	15	79.79	74.55
0	16	79.7	71.63
0	17	79.01	77.6
0	18	78.77	74.17
0	19	77.68	71.02
0	20	77.45	73.6
0	21	76.76	64.15
0	22	76.43	66.41
0	23	76.29	58.84
0	24	75.05	68.12
0	25	74.6	64.35
0	26	74.28	59.2
0	27	73.95	60.26
0	28	71.65	55.49
0	29	71.19	69.84
0	30	71.09	62.8
0	31	70.61	61.62
0	32	70.34	63.78
0	33	70.0	67.9
0	34	69.89	68.72
0	35	69.88	68.3
0	36	69.61	64.33
0	37	69.38	58.76
0	38	68.86	67.12
0	39	68.54	56.76
0	40	68.51	55.61
0	41	68.45	52.25
0	42	68.15	57.92
0	43	67.07	61.62
0	44	66.24	59.0
0	45	65.69	56.18
0	46	65.56	59.56
0	47	65.06	58.98
0	48	64.85	62.74
0	49	64.65	39.94
0	50	64.61	54.83
0	51	64.27	54.14
0	52	63.46	53.89
0	53	63.42	54.94
0	54	63.03	46.95
0	55	62.85	54.75
0	56	62.53	60.0
0	57	62.26	52.42
0	58	62.03	57.83
0	59	61.91	57.03
0	60	61.61	46.24
0	61	60.74	37.88
0	62	60.66	52.85
0	63	60.4	47.24
0	64	60.03	58.13
0	65	59.92	49.15
0	66	59.57	58.87
0	67	59.18	53.11
0	68	58.6	58.4
0	69	58.55	57.55
0	70	58.49	56.58
0	71	58.45	41.6
0	72	58.28	45.28
0	73	56.47	51.9
0	74	55.88	55.82
0	75	55.0	44.68
0	76	54.85	43.3
0	77	53.82	22.48
0	78	53.76	42.63
0	79	53.75	53.53
0	80	53.46	24.09
0	81	53.26	43.87
0	82	53.25	50.02
0	83	52.34	42.42
0	84	52.32	49.8
0	85	51.78	44.61
0	86	51.5	51.13
0	87	51.43	30.87
0	88	49.96	49.64
0	89	49.83	48.56
0	90	49.82	31.62
0	91	49.44	10.24
0	92	48.44	44.81
0	93	48.29	28.99
0	94	47.57	35.05
0	95	47.14	40.58
0	96	47.04	46.84
0	97	46.87	37.44
0	98	45.84	44.84
0	99	45.6	30.59
0	100	45.47	34.47
0	101	45.13	44.93
0	102	45.0	17.26
0	103	44.87	32.64
0	104	43.59	38.87
0	105	43.59	42.26
0	106	43.45	25.99
0	107	43.32	37.76
0	108	43.05	32.15
0	109	43.01	38.73
0	110	42.99	31.67
0	111	42.73	37.95
0	112	42.43	28.23
0	113	42.37	30.28
0	114	41.85	37.09
0	115	41.42	41.3
0	116	41.39	34.04
0	117	41.3	12.6
0	118	41.07	38.74
0	119	40.98	25.96
0	120	40.77	33.24
0	121	40.61	37.26
0	122	40.39	28.02
0	123	40.26	39.42
0	124	40.19	36.58
