clade	species	ts	te
0	1	100.0	60.14
0	2	93.09	91.08
0	3	77.75	74.62
0	4	75.32	56.06
0	5	66.89	65.46
0	6	66.04	64.2
0	7	65.75	53.08
0	8	65.51	65.08
0	9	65.36	61.56
0	10	64.75	49.36
0	11	64.75	61.92
0	12	64.15	50.67
0	13	63.27	59.1
0	14	62.79	49.93
0	15	62.52	31.47
0	16	62.47	59.49
0	17	62.1	58.99
0	18	62.05	60.22
0	19	61.85	61.55
0	20	58.79	49.85
0	21	57.84	55.48
0	22	56.81	43.28
0	23	56.3	31.21
0	24	56.17	46.91
0	25	55.93	50.78
0	26	55.68	36.13
0	27	55.2	26.07
0	28	55.14	45.26
0	29	55.0	42.47
0	30	54.91	33.01
0	31	54.64	43.72
0	32	53.9	47.29
0	33	53.88	48.84
0	34	53.32	44.31
0	35	53.26	47.99
0	36	53.21	37.16
0	37	52.73	26.73
0	38	52.68	46.83
0	39	52.59	52.38
0	40	52.34	32.55
0	41	52.21	37.02
0	42	51.79	37.69
0	43	51.18	44.07
0	44	50.91	34.04
0	45	50.47	43.32
0	46	50.08	36.8
0	47	50.06	47.99
0	48	49.87	34.27
0	49	49.84	29.7
0	50	49.65	21.15
0	51	49.57	45.96
0	52	49.04	20.19
0	53	48.94	48.13
0	54	48.7	36.83
0	55	48.25	4.09
0	56	48.23	47.85
0	57	48.2	41.45
0	58	48.08	35.74
0	59	48.05	10.22
0	60	48.01	15.71
0	61	47.82	39.9
0	62	47.5	34.52
0	63	47.45	40.21
0	64	47.43	43.83
0	65	47.06	41.86
0	66	46.62	21.46
0	67	46.27	43.65
0	68	45.62	41.13
0	69	45.56	36.88
0	70	45.51	37.81
0	71	45.33	41.2
0	72	45.1	31.62
0	73	45.04	37.38
0	74	45.01	41.64
0	75	44.91	6.21
0	76	44.74	43.75
0	77	44.71	40.69
0	78	44.62	43.6
0	79	44.58	40.87
0	80	44.49	42.07
0	81	44.43	32.49
0	82	44.07	39.71
0	83	44.06	39.68
0	84	44.0	43.21
0	85	43.76	42.57
0	86	43.61	33.89
0	87	43.57	37.21
0	88	43.23	28.98
0	89	43.19	43.0
0	90	42.92	38.76
0	91	42.8	24.77
0	92	42.65	27.97
0	93	42.6	41.78
0	94	42.55	30.7
0	95	42.36	42.28
0	96	42.34	27.89
0	97	42.18	9.07
0	98	42.17	39.56
0	99	42.14	31.89
0	100	42.12	41.84
0	101	41.74	34.69
0	102	41.66	41.09
0	103	41.66	31.6
0	104	41.65	29.31
0	105	41.6	40.36
0	106	41.45	25.08
0	107	41.42	32.74
0	108	41.37	33.07
0	109	41.35	25.61
0	110	41.35	35.45
0	111	41.34	36.02
0	112	41.23	40.59
0	113	41.18	33.08
0	114	41.11	39.77
0	115	41.09	33.01
0	116	40.9	34.53
0	117	40.33	32.86
0	118	40.26	32.57
0	119	40.26	3.0
0	120	40.23	16.54
0	121	40.16	19.1
0	122	39.7	23.72
0	123	39.67	39.51
0	124	39.6	36.83
0	125	39.33	36.22
0	126	39.32	34.07
0	127	39.21	39.11
0	128	38.9	34.44
0	129	38.88	16.01
0	130	38.75	10.88
0	131	38.71	34.79
0	132	38.7	37.35
0	133	38.65	36.21
0	134	38.64	29.07
0	135	38.5	22.04
0	136	38.48	37.05
0	137	38.43	14.61
0	138	38.35	27.68
0	139	38.25	37.7
0	140	38.21	34.38
0	141	38.2	30.78
0	142	38.15	31.51
0	143	38.14	23.35
0	144	38.06	18.17
0	145	38.05	22.4
0	146	38.05	37.86
0	147	37.8	12.78
0	148	37.76	34.61
0	149	37.73	33.27
0	150	37.59	19.0
0	151	37.46	21.59
0	152	37.4	34.63
0	153	37.29	37.03
0	154	37.19	34.67
0	155	37.02	36.93
0	156	36.89	31.92
0	157	36.88	32.89
0	158	36.86	21.78
0	159	36.65	30.14
0	160	36.59	32.63
0	161	36.55	30.14
0	162	36.46	31.39
