clade,species,ts,te,mid,bin,nb_occ
0,21,58.74,36.14,47.44,Ypresian,3
0,57,47.14,40.98,44.06,Ypresian,1
0,58,47.06,42.75,44.905,Ypresian,1
0,59,46.81,44.66,45.735,Ypresian,0
0,61,46.54,42.16,44.349999999999994,Ypresian,1
0,63,46.35,45.73,46.04,Ypresian,2
0,65,45.79,43.3,44.545,Ypresian,2
0,66,45.68,43.98,44.83,Ypresian,3
0,68,45.41,39.15,42.28,Ypresian,1
0,70,44.84,44.19,44.515,Ypresian,2
0,72,44.62,39.75,42.185,Ypresian,4
0,73,44.59,39.3,41.945,Ypresian,1
0,75,43.87,42.69,43.28,Ypresian,0
0,82,43.21,40.13,41.67,Ypresian,8
0,83,43.04,39.68,41.36,Ypresian,2
0,85,42.93,40.76,41.845,Ypresian,0
0,87,42.58,40.73,41.655,Ypresian,1
0,89,42.47,42.24,42.355000000000004,Ypresian,2
0,56,47.25,47.17,47.21,Ypresian,0
0,54,47.87,46.52,47.195,Ypresian,3
0,76,43.85,39.6,41.725,Ypresian,1
0,25,56.49,34.87,45.68,Ypresian,1
0,27,55.21,37.33,46.269999999999996,Ypresian,2
0,50,48.79,40.07,44.43,Ypresian,1
0,49,49.19,45.64,47.415,Ypresian,2
0,33,52.83,39.46,46.144999999999996,Ypresian,1
0,45,49.7,37.21,43.455,Ypresian,1
0,26,55.53,32.42,43.975,Ypresian,2
0,44,49.97,37.33,43.65,Ypresian,10
0,43,50.03,42.25,46.14,Ypresian,1
0,36,52.09,36.93,44.510000000000005,Ypresian,0
0,53,48.06,38.53,43.295,Ypresian,2
0,39,50.86,34.86,42.86,Ypresian,2
0,28,55.09,26.68,40.885000000000005,Lutetian,1
0,110,39.71,37.83,38.769999999999996,Lutetian,0
0,91,42.3,38.37,40.334999999999994,Lutetian,0
0,108,39.95,38.0,38.975,Lutetian,1
0,112,39.38,39.36,39.370000000000005,Lutetian,0
0,92,42.3,33.8,38.05,Lutetian,1
0,93,42.14,35.28,38.71,Lutetian,1
0,95,42.02,39.36,40.69,Lutetian,2
0,105,40.34,40.21,40.275000000000006,Lutetian,1
0,104,40.72,37.29,39.004999999999995,Lutetian,1
0,103,41.01,40.8,40.905,Lutetian,1
0,88,42.48,35.27,38.875,Lutetian,1
0,113,39.25,38.72,38.985,Lutetian,0
0,78,43.71,36.72,40.215,Lutetian,2
0,102,41.14,35.57,38.355000000000004,Lutetian,0
0,52,48.42,32.52,40.47,Lutetian,0
