clade,species,ts,te,mid,bin,nb_occ
0,57,60.89,30.53,45.71,Ypresian,4
0,104,47.87,47.12,47.495,Ypresian,2
0,126,43.83,41.5,42.665,Ypresian,0
0,106,47.85,38.53,43.19,Ypresian,6
0,107,47.64,38.86,43.25,Ypresian,1
0,109,46.89,36.77,41.83,Ypresian,1
0,110,46.89,37.62,42.254999999999995,Ypresian,0
0,103,47.96,45.16,46.56,Ypresian,0
0,112,46.44,36.28,41.36,Ypresian,0
0,114,45.79,42.53,44.16,Ypresian,1
0,116,45.71,39.86,42.785,Ypresian,2
0,118,44.91,38.07,41.489999999999995,Ypresian,5
0,122,44.33,43.72,44.025,Ypresian,4
0,130,43.12,42.51,42.815,Ypresian,1
0,129,43.46,42.65,43.055,Ypresian,4
0,113,46.36,46.21,46.285,Ypresian,3
0,101,48.24,40.87,44.555,Ypresian,0
0,105,47.85,43.78,45.815,Ypresian,1
0,83,53.7,39.09,46.395,Ypresian,0
0,61,59.46,33.93,46.695,Ypresian,0
0,63,59.37,28.67,44.019999999999996,Ypresian,0
0,73,56.77,37.11,46.94,Ypresian,3
0,76,55.09,38.02,46.55500000000001,Ypresian,3
0,82,54.5,28.29,41.394999999999996,Ypresian,3
0,100,48.52,44.48,46.5,Ypresian,1
0,86,51.56,34.58,43.07,Ypresian,1
0,127,43.74,39.01,41.375,Ypresian,0
0,97,48.61,43.49,46.05,Ypresian,3
0,92,49.26,41.8,45.53,Ypresian,2
0,93,49.14,43.12,46.129999999999995,Ypresian,3
0,88,50.65,36.31,43.480000000000004,Ypresian,2
0,140,41.24,38.93,40.085,Lutetian,3
0,146,40.51,39.1,39.805,Lutetian,1
0,131,42.93,36.29,39.61,Lutetian,0
0,147,40.37,37.9,39.135,Lutetian,1
0,132,42.08,38.53,40.305,Lutetian,0
0,135,41.72,37.25,39.485,Lutetian,0
0,137,41.43,36.33,38.879999999999995,Lutetian,1
0,139,41.33,35.61,38.47,Lutetian,2
0,141,41.19,38.6,39.894999999999996,Lutetian,0
0,151,40.06,39.15,39.605000000000004,Lutetian,1
0,155,38.97,38.17,38.57,Lutetian,1
0,134,41.81,36.01,38.91,Lutetian,0
0,142,41.03,35.63,38.33,Lutetian,1
0,144,40.82,39.49,40.155,Lutetian,5
0,128,43.69,36.1,39.894999999999996,Lutetian,1
0,102,48.01,31.93,39.97,Lutetian,1
0,108,47.29,32.17,39.730000000000004,Lutetian,1
0,111,46.53,34.56,40.545,Lutetian,1
0,98,48.6,29.92,39.260000000000005,Lutetian,1
0,117,45.11,33.01,39.06,Lutetian,0
0,96,48.75,28.73,38.74,Lutetian,0
0,120,44.87,35.36,40.114999999999995,Lutetian,0
0,121,44.86,37.44,41.15,Lutetian,1
0,123,44.28,34.09,39.185,Lutetian,1
0,87,51.47,30.42,40.945,Lutetian,0
0,166,37.18,33.63,35.405,Bartonian,0
0,164,37.59,31.75,34.67,Bartonian,1
0,196,34.24,33.9,34.07,Bartonian,5
0,163,37.62,31.29,34.455,Bartonian,4
0,170,36.83,34.09,35.46,Bartonian,4
0,171,36.71,31.27,33.99,Bartonian,3
0,173,36.43,35.36,35.894999999999996,Bartonian,1
0,167,37.17,32.17,34.67,Bartonian,3
0,176,36.16,33.17,34.665,Bartonian,4
0,175,36.27,35.05,35.66,Bartonian,2
0,162,38.24,37.07,37.655,Bartonian,1
0,177,36.15,34.69,35.42,Bartonian,3
0,181,35.99,33.25,34.620000000000005,Bartonian,7
0,182,35.95,35.15,35.55,Bartonian,2
