clade	species	ts	te
0	1	100.0	97.45
0	2	99.41	90.94
0	3	95.7	73.9
0	4	91.49	91.18
0	5	84.06	79.17
0	6	81.8	79.07
0	7	81.65	80.75
0	8	80.67	61.4
0	9	80.62	68.84
0	10	80.52	71.33
0	11	79.91	73.54
0	12	79.36	73.69
0	13	78.36	75.09
0	14	77.53	59.66
0	15	77.51	75.41
0	16	76.97	74.18
0	17	75.91	69.55
0	18	70.51	64.1
0	19	70.43	59.07
0	20	69.22	66.2
0	21	66.49	66.16
0	22	66.15	37.32
0	23	65.94	55.95
0	24	64.92	19.63
0	25	64.41	52.0
0	26	64.01	63.35
0	27	63.1	46.08
0	28	61.91	59.81
0	29	61.76	49.65
0	30	61.66	56.12
0	31	61.33	60.55
0	32	60.79	58.56
0	33	60.44	54.97
0	34	58.26	45.22
0	35	58.24	56.32
0	36	58.05	51.89
0	37	58.01	45.57
0	38	57.96	35.17
0	39	57.37	21.38
0	40	56.82	47.78
0	41	56.78	47.99
0	42	56.38	45.39
0	43	56.18	55.39
0	44	55.96	42.9
0	45	54.98	46.17
0	46	54.0	47.02
0	47	53.88	48.39
0	48	53.85	32.51
0	49	53.79	25.87
0	50	53.77	46.33
0	51	53.67	52.23
0	52	53.07	46.06
0	53	53.06	45.14
0	54	52.8	52.11
0	55	52.78	50.56
0	56	52.0	51.9
0	57	51.46	46.74
0	58	51.44	51.42
0	59	51.32	25.42
0	60	50.86	45.35
0	61	50.62	46.91
0	62	49.93	45.23
0	63	49.71	48.9
0	64	49.52	40.6
0	65	49.48	35.5
0	66	49.43	47.72
0	67	49.28	46.01
0	68	49.22	26.68
0	69	49.18	46.52
0	70	48.58	39.72
0	71	48.32	45.12
0	72	47.83	40.72
0	73	47.76	14.63
0	74	47.46	41.85
0	75	47.44	32.28
0	76	47.25	40.2
0	77	47.02	37.49
0	78	46.68	32.72
0	79	46.65	43.21
0	80	46.23	43.35
0	81	46.14	44.18
0	82	45.03	34.84
0	83	44.38	37.93
0	84	44.28	38.43
0	85	44.27	42.06
0	86	43.91	35.35
0	87	43.64	34.1
0	88	43.13	35.12
0	89	43.03	42.72
0	90	43.0	30.86
0	91	42.96	40.11
0	92	42.68	33.65
0	93	42.53	35.02
0	94	42.49	40.79
0	95	42.36	21.12
0	96	41.89	40.61
0	97	41.75	25.82
0	98	41.73	37.13
0	99	41.58	12.23
0	100	41.37	38.74
0	101	41.29	40.97
0	102	41.23	27.4
0	103	41.0	33.46
0	104	40.95	11.39
0	105	40.78	37.07
0	106	40.66	33.85
0	107	40.65	38.03
0	108	40.19	39.65
0	109	40.11	23.2
0	110	40.07	34.14
0	111	40.06	27.38
0	112	39.94	36.74
0	113	39.66	38.08
0	114	39.35	36.81
0	115	39.33	12.82
0	116	39.29	34.29
0	117	39.27	15.48
0	118	39.16	38.93
0	119	39.15	37.65
0	120	39.01	15.36
0	121	38.89	34.58
0	122	38.79	36.92
0	123	38.6	36.83
0	124	38.5	25.3
0	125	38.25	26.12
0	126	38.0	30.07
0	127	37.99	37.86
0	128	37.97	33.19
0	129	37.82	30.82
0	130	37.75	31.62
0	131	37.49	28.51
0	132	37.48	20.79
0	133	37.12	34.55
0	134	37.02	31.82
0	135	36.91	36.38
0	136	36.87	24.43
0	137	36.83	31.2
0	138	36.66	31.99
0	139	36.64	33.42
0	140	36.64	35.8
0	141	36.56	27.49
0	142	36.52	27.54
0	143	36.22	25.99
0	144	36.19	9.97
0	145	36.02	5.01
0	146	35.89	30.11
0	147	35.7	13.53
0	148	35.54	33.84
0	149	35.45	32.58
0	150	35.33	22.4
0	151	35.0	24.62
0	152	34.95	33.33
0	153	34.92	27.35
0	154	34.49	32.18
0	155	34.47	32.96
0	156	34.41	20.12
0	157	34.27	23.89
0	158	34.05	22.52
0	159	33.99	18.2
0	160	33.97	13.43
0	161	33.9	30.25
0	162	33.83	29.23
0	163	33.83	28.39
0	164	33.77	28.85
0	165	33.69	20.11
0	166	33.68	13.22
0	167	33.64	31.89
0	168	33.38	19.66
0	169	33.33	28.21
0	170	33.31	31.5
0	171	33.08	0.0
0	172	32.92	0.0
0	173	32.86	2.73
0	174	32.48	31.17
0	175	32.41	32.03
0	176	32.36	10.32
0	177	32.35	29.83
0	178	32.31	26.16
0	179	32.15	21.78
0	180	32.07	25.34
0	181	31.94	13.54
0	182	31.71	30.65
0	183	31.67	30.79
0	184	31.67	18.72
0	185	31.64	18.95
0	186	31.42	20.55
0	187	31.26	11.82
0	188	31.15	22.9
0	189	31.07	17.99
0	190	31.06	8.1
0	191	31.03	13.43
0	192	30.97	21.56
0	193	30.97	25.71
0	194	30.94	0.0
