clade,species,ts,te,mid,bin,nb_occ
0,19,55.3,28.14,41.72,Ypresian,3
0,57,42.6,41.76,42.18,Ypresian,2
0,41,47.39,47.26,47.325,Ypresian,3
0,38,48.82,43.61,46.215,Ypresian,0
0,35,49.44,39.73,44.584999999999994,Ypresian,2
0,34,49.95,35.7,42.825,Ypresian,1
0,47,45.46,40.22,42.84,Ypresian,0
0,32,50.7,37.9,44.3,Ypresian,0
0,33,50.01,43.08,46.545,Ypresian,4
0,29,51.9,36.93,44.415,Ypresian,2
0,64,41.83,41.46,41.644999999999996,Ypresian,1
0,30,51.24,41.81,46.525000000000006,Ypresian,0
0,31,51.16,36.33,43.745,Ypresian,3
0,62,41.84,36.88,39.36,Lutetian,3
0,61,41.85,39.47,40.66,Lutetian,3
0,60,41.91,39.98,40.94499999999999,Lutetian,4
0,65,41.77,38.05,39.91,Lutetian,1
0,74,40.73,39.17,39.95,Lutetian,1
0,68,41.61,38.11,39.86,Lutetian,0
0,86,39.36,37.73,38.545,Lutetian,2
0,55,42.82,39.12,40.97,Lutetian,3
0,54,43.22,33.7,38.46,Lutetian,1
0,53,43.5,32.83,38.165,Lutetian,0
0,52,43.59,36.41,40.0,Lutetian,1
0,75,40.64,37.94,39.29,Lutetian,0
0,49,44.31,37.71,41.010000000000005,Lutetian,0
0,48,44.58,36.27,40.425,Lutetian,0
0,63,41.83,40.15,40.989999999999995,Lutetian,3
0,45,45.9,30.95,38.425,Lutetian,1
0,67,41.62,36.72,39.17,Lutetian,0
0,43,46.87,30.89,38.879999999999995,Lutetian,1
0,89,38.76,36.96,37.86,Lutetian,0
0,40,47.39,33.82,40.605000000000004,Lutetian,1
0,69,41.22,40.89,41.055,Lutetian,0
0,96,38.27,31.01,34.64,Bartonian,4
0,92,38.42,36.04,37.230000000000004,Bartonian,0
0,91,38.53,33.12,35.825,Bartonian,1
0,90,38.66,32.31,35.485,Bartonian,0
0,88,39.01,29.06,34.035,Bartonian,0
0,94,38.31,31.23,34.77,Bartonian,1
0,97,38.2,30.43,34.315,Bartonian,0
0,105,37.02,33.23,35.125,Bartonian,0
0,101,37.65,31.91,34.78,Bartonian,1
0,102,37.51,33.83,35.67,Bartonian,1
0,103,37.32,36.06,36.69,Bartonian,4
0,108,36.92,35.5,36.21,Bartonian,2
0,116,36.25,35.66,35.955,Bartonian,0
0,117,36.22,36.2,36.21,Bartonian,0
0,119,36.16,34.04,35.099999999999994,Bartonian,0
0,120,35.94,32.22,34.08,Bartonian,3
0,124,35.72,33.74,34.730000000000004,Bartonian,0
0,98,37.96,34.91,36.435,Bartonian,1
0,85,39.53,30.35,34.94,Bartonian,1
0,133,34.86,33.64,34.25,Bartonian,0
0,83,39.86,34.25,37.055,Bartonian,1
0,81,39.91,34.78,37.345,Bartonian,2
0,79,40.23,29.43,34.83,Bartonian,0
0,50,43.91,28.13,36.019999999999996,Bartonian,1
0,58,42.06,27.4,34.730000000000004,Bartonian,0
0,20,55.08,18.64,36.86,Bartonian,0
0,66,41.63,30.53,36.08,Bartonian,1
0,44,46.1,28.76,37.43,Bartonian,0
0,159,32.66,28.93,30.794999999999998,Priabonian,0
0,158,32.71,24.08,28.395,Priabonian,0
0,156,32.88,32.83,32.855000000000004,Priabonian,1
0,215,29.07,26.77,27.92,Priabonian,0
0,154,32.95,22.83,27.89,Priabonian,2
0,219,28.95,27.85,28.4,Priabonian,1
0,150,33.31,25.71,29.51,Priabonian,0
0,161,32.5,30.77,31.634999999999998,Priabonian,1
0,148,33.37,24.15,28.759999999999998,Priabonian,0
0,147,33.38,28.87,31.125,Priabonian,0
