clade,species,ts,te,mid,bin,nb_occ
0,27,59.87,29.64,44.754999999999995,Ypresian,2
0,86,43.14,41.97,42.555,Ypresian,3
0,85,43.53,39.86,41.695,Ypresian,2
0,82,44.38,40.13,42.255,Ypresian,0
0,81,44.56,43.86,44.21,Ypresian,0
0,78,44.9,42.21,43.555,Ypresian,2
0,74,45.82,38.55,42.185,Ypresian,1
0,73,45.91,43.81,44.86,Ypresian,2
0,71,46.2,45.7,45.95,Ypresian,0
0,67,47.11,36.64,41.875,Ypresian,4
0,66,47.73,34.98,41.355,Ypresian,8
0,65,47.87,35.89,41.879999999999995,Ypresian,1
0,64,47.87,47.52,47.695,Ypresian,3
0,69,46.98,45.42,46.2,Ypresian,2
0,62,48.49,40.77,44.63,Ypresian,1
0,35,56.27,37.5,46.885000000000005,Ypresian,0
0,36,56.09,38.89,47.49,Ypresian,3
0,42,53.91,35.24,44.575,Ypresian,2
0,47,52.56,41.3,46.93,Ypresian,0
0,49,52.18,40.58,46.379999999999995,Ypresian,0
0,51,52.08,32.46,42.269999999999996,Ypresian,4
0,56,50.72,41.01,45.864999999999995,Ypresian,0
0,89,42.82,42.55,42.685,Ypresian,0
0,57,49.85,45.15,47.5,Ypresian,1
0,61,48.52,46.32,47.42,Ypresian,6
0,59,48.85,46.4,47.625,Ypresian,2
0,91,42.56,34.26,38.41,Lutetian,0
0,122,38.75,36.74,37.745000000000005,Lutetian,3
0,92,42.45,35.22,38.835,Lutetian,0
0,95,41.75,37.3,39.525,Lutetian,1
0,111,39.81,38.94,39.375,Lutetian,3
0,117,39.11,36.48,37.795,Lutetian,3
0,100,41.31,38.32,39.815,Lutetian,0
0,90,42.76,35.85,39.305,Lutetian,1
0,101,41.31,35.5,38.405,Lutetian,1
0,120,38.86,38.26,38.56,Lutetian,0
0,108,40.15,36.94,38.545,Lutetian,1
0,114,39.2,38.34,38.77,Lutetian,1
0,97,41.49,40.38,40.935,Lutetian,0
0,102,41.3,40.18,40.739999999999995,Lutetian,0
0,104,40.95,39.23,40.09,Lutetian,2
0,87,43.03,33.66,38.345,Lutetian,0
0,60,48.8,33.18,40.989999999999995,Lutetian,0
0,88,42.83,38.36,40.595,Lutetian,1
0,80,44.68,34.1,39.39,Lutetian,1
0,70,46.57,28.85,37.71,Lutetian,2
0,83,43.78,35.57,39.675,Lutetian,2
0,150,35.96,34.11,35.035,Bartonian,0
0,119,38.87,33.17,36.019999999999996,Bartonian,1
0,160,34.87,33.28,34.075,Bartonian,1
0,158,35.0,34.65,34.825,Bartonian,5
0,130,37.98,33.56,35.769999999999996,Bartonian,2
